 sweep_vcmfb            sweep_voutp            sweep_voutn            sweep_voutcm           sweep_vod             
 2.389999999999991e-02  3.582778837543849e-07  3.582778837525686e-07  3.582778837534767e-07  1.816356276268440e-18 
 2.399999999999991e-02  3.582778830971775e-07  3.582778830949874e-07  3.582778830960825e-07  2.190056624685197e-18 
 2.409999999999991e-02  3.582778823736150e-07  3.582778823729975e-07  3.582778823733062e-07  6.174340789891816e-19 
 2.419999999999991e-02  3.582778817198470e-07  3.582778817203609e-07  3.582778817201039e-07 -5.138313616281399e-19 
 2.429999999999991e-02  3.582778810244685e-07  3.582778810255592e-07  3.582778810250139e-07 -1.090713738267522e-18 
 2.439999999999991e-02  3.582778803286207e-07  3.582778803313637e-07  3.582778803299922e-07 -2.742957381005441e-18 
 2.449999999999991e-02  3.582778796733279e-07  3.582778796747238e-07  3.582778796740259e-07 -1.395857357515884e-18 
 2.459999999999991e-02  3.582778789657690e-07  3.582778789654042e-07  3.582778789655866e-07  3.648065024705865e-19 
 2.469999999999991e-02  3.582778782987245e-07  3.582778782987687e-07  3.582778782987466e-07 -4.420453193483380e-20 
 2.479999999999991e-02  3.582778775769955e-07  3.582778775790293e-07  3.582778775780124e-07 -2.033726106357575e-18 
 2.489999999999990e-02  3.582778769190075e-07  3.582778769183671e-07  3.582778769186873e-07  6.403569081242511e-19 
 2.499999999999990e-02  3.582778762134772e-07  3.582778762163876e-07  3.582778762149324e-07 -2.910352267206573e-18 
 2.509999999999990e-02  3.582778755529207e-07  3.582778755547718e-07  3.582778755538463e-07 -1.851031687546663e-18 
 2.519999999999990e-02  3.582778748399968e-07  3.582778748391321e-07  3.582778748395645e-07  8.647147600282339e-19 
 2.529999999999990e-02  3.582778741631211e-07  3.582778741629391e-07  3.582778741630301e-07  1.820591441004712e-19 
 2.539999999999990e-02  3.582778734364828e-07  3.582778734349488e-07  3.582778734357158e-07  1.533976667477538e-18 
 2.549999999999990e-02  3.582778727969296e-07  3.582778727984310e-07  3.582778727976803e-07 -1.501312959449044e-18 
 2.559999999999990e-02  3.582778721155344e-07  3.582778721165619e-07  3.582778721160481e-07 -1.027450965019466e-18 
 2.569999999999990e-02  3.582778713998806e-07  3.582778714030278e-07  3.582778714014542e-07 -3.147150915523353e-18 
 2.579999999999990e-02  3.582778707143001e-07  3.582778707161295e-07  3.582778707152148e-07 -1.829432347391679e-18 
 2.589999999999990e-02  3.582778700413316e-07  3.582778700405208e-07  3.582778700409262e-07  8.107693491999756e-19 
 2.599999999999990e-02  3.582778693796254e-07  3.582778693804386e-07  3.582778693800320e-07 -8.132045689233317e-19 
 2.609999999999990e-02  3.582778686489849e-07  3.582778686484563e-07  3.582778686487206e-07  5.285485590866834e-19 
 2.619999999999990e-02  3.582778679682836e-07  3.582778679807584e-07  3.582778679745210e-07 -1.247483654936532e-17 
 2.629999999999990e-02  3.582778673098752e-07  3.582778673049871e-07  3.582778673074311e-07  4.888068319926957e-18 
 2.639999999999990e-02  3.582778666163744e-07  3.582778666153227e-07  3.582778666158485e-07  1.051644343575417e-18 
 2.649999999999990e-02  3.582778659340332e-07  3.582778659361678e-07  3.582778659351005e-07 -2.134575966640040e-18 
 2.659999999999989e-02  3.582778652424814e-07  3.582778652434201e-07  3.582778652429507e-07 -9.386183846761716e-19 
 2.669999999999989e-02  3.582778645600313e-07  3.582778645622353e-07  3.582778645611333e-07 -2.204032668314893e-18 
 2.679999999999989e-02  3.582778638665790e-07  3.582778638674926e-07  3.582778638670358e-07 -9.136309127321697e-19 
 2.689999999999989e-02  3.582778631886005e-07  3.582778631901634e-07  3.582778631893819e-07 -1.562934606361794e-18 
 2.699999999999989e-02  3.582778624870934e-07  3.582778624854732e-07  3.582778624862833e-07  1.620268148979070e-18 
 2.709999999999989e-02  3.582778618135656e-07  3.582778618158254e-07  3.582778618146955e-07 -2.259778024156067e-18 
 2.719999999999989e-02  3.582778610974535e-07  3.582778610962881e-07  3.582778610968708e-07  1.165411456303510e-18 
 2.729999999999989e-02  3.582778604008598e-07  3.582778604028470e-07  3.582778604018534e-07 -1.987192233817792e-18 
 2.739999999999989e-02  3.582778597241883e-07  3.582778597266226e-07  3.582778597254054e-07 -2.434372690408859e-18 
 2.749999999999989e-02  3.582778590323861e-07  3.582778590319282e-07  3.582778590321571e-07  4.578742475501527e-19 
 2.759999999999989e-02  3.582778583780034e-07  3.582778583800489e-07  3.582778583790261e-07 -2.045531628059932e-18 
 2.769999999999989e-02  3.582778576916146e-07  3.582778576925643e-07  3.582778576920895e-07 -9.496827525496809e-19 
 2.779999999999989e-02  3.582778569838430e-07  3.582778569828837e-07  3.582778569833634e-07  9.593177523246985e-19 
 2.789999999999989e-02  3.582778562927958e-07  3.582778562949104e-07  3.582778562938531e-07 -2.114617752820361e-18 
 2.799999999999989e-02  3.582778556157611e-07  3.582778556147916e-07  3.582778556152763e-07  9.694821476917501e-19 
 2.809999999999989e-02  3.582778549068612e-07  3.582778549099880e-07  3.582778549084246e-07 -3.126822124789250e-18 
 2.819999999999988e-02  3.582778542557098e-07  3.582778542540365e-07  3.582778542548731e-07  1.673366526860074e-18 
 2.829999999999988e-02  3.582778535252387e-07  3.582778535264411e-07  3.582778535258399e-07 -1.202469147745886e-18 
 2.839999999999988e-02  3.582778528356067e-07  3.582778528339355e-07  3.582778528347711e-07  1.671196004932735e-18 
 2.849999999999988e-02  3.582778521570265e-07  3.582778521578015e-07  3.582778521574140e-07 -7.750880862968882e-19 
 2.859999999999988e-02  3.582778515042543e-07  3.582778515064500e-07  3.582778515053522e-07 -2.195774097079163e-18 
 2.869999999999988e-02  3.582778507780810e-07  3.582778507760023e-07  3.582778507770416e-07  2.078618852562053e-18 
 2.879999999999988e-02  3.582778501294012e-07  3.582778501302007e-07  3.582778501298010e-07 -7.994932230896527e-19 
 2.889999999999988e-02  3.582778494003062e-07  3.582778493984266e-07  3.582778493993664e-07  1.879566109957292e-18 
 2.899999999999988e-02  3.582778487424798e-07  3.582778487437680e-07  3.582778487431239e-07 -1.288231233655384e-18 
 2.909999999999988e-02  3.582778480310175e-07  3.582778480315389e-07  3.582778480312782e-07 -5.213487790350219e-19 
 2.919999999999988e-02  3.582778473338684e-07  3.582778473329870e-07  3.582778473334278e-07  8.813907211773029e-19 
 2.929999999999988e-02  3.582778466686686e-07  3.582778466699454e-07  3.582778466693070e-07 -1.276743349308248e-18 
 2.939999999999988e-02  3.582778459912242e-07  3.582778459931199e-07  3.582778459921721e-07 -1.895659735955124e-18 
 2.949999999999988e-02  3.582778452616178e-07  3.582778452624388e-07  3.582778452620283e-07 -8.210396236854340e-19 
 2.959999999999988e-02  3.582778445820927e-07  3.582778445841164e-07  3.582778445831046e-07 -2.023720529668134e-18 
 2.969999999999988e-02  3.582778439064490e-07  3.582778439043177e-07  3.582778439053834e-07  2.131293713969430e-18 
 2.979999999999988e-02  3.582778431908607e-07  3.582778431909321e-07  3.582778431908964e-07 -7.136252580617480e-20 
 2.989999999999987e-02  3.582778425182996e-07  3.582778425175504e-07  3.582778425179250e-07  7.492006418464286e-19 
 2.999999999999987e-02  3.582778418519129e-07  3.582778418535304e-07  3.582778418527216e-07 -1.617462352341290e-18 
 3.009999999999987e-02  3.582778411561989e-07  3.582778411567809e-07  3.582778411564899e-07 -5.820175138821111e-19 
 3.019999999999987e-02  3.582778404399780e-07  3.582778404400497e-07  3.582778404400138e-07 -7.173310272059856e-20 
 3.029999999999987e-02  3.582778397996106e-07  3.582778397978433e-07  3.582778397987270e-07  1.767387184005301e-18 
 3.039999999999987e-02  3.582778390688943e-07  3.582778390669937e-07  3.582778390679440e-07  1.900530175401836e-18 
 3.049999999999987e-02  3.582778384113836e-07  3.582778384128318e-07  3.582778384121077e-07 -1.448267521127243e-18 
 3.059999999999987e-02  3.582778376979811e-07  3.582778377009504e-07  3.582778376994658e-07 -2.969273996599950e-18 
 3.069999999999987e-02  3.582778369997302e-07  3.582778369993272e-07  3.582778369995287e-07  4.029229850970300e-19 
 3.079999999999987e-02  3.582778363121201e-07  3.582778363112387e-07  3.582778363116794e-07  8.813907211773029e-19 
 3.089999999999987e-02  3.582778356236590e-07  3.582778356265110e-07  3.582778356250850e-07 -2.852012872964433e-18 
 3.099999999999987e-02  3.582778349642875e-07  3.582778349626497e-07  3.582778349634686e-07  1.637791143075393e-18 
 3.109999999999987e-02  3.582778342527470e-07  3.582778342539083e-07  3.582778342533276e-07 -1.161229231126442e-18 
 3.119999999999987e-02  3.582778335706345e-07  3.582778335740658e-07  3.582778335723501e-07 -3.431277529767967e-18 
 3.129999999999987e-02  3.582778328833526e-07  3.582778328817483e-07  3.582778328825505e-07  1.604333341658848e-18 
 3.139999999999987e-02  3.582778322067359e-07  3.582778322058060e-07  3.582778322062709e-07  9.299892365260184e-19 
 3.149999999999988e-02  3.582778315197805e-07  3.582778315201323e-07  3.582778315199564e-07 -3.517304313473482e-19 
 3.159999999999988e-02  3.582778308429345e-07  3.582778308428761e-07  3.582778308429053e-07  5.844527336054672e-20 
 3.169999999999988e-02  3.582778301137962e-07  3.582778301126224e-07  3.582778301132093e-07  1.173828846216850e-18 
 3.179999999999988e-02  3.582778294045482e-07  3.582778294026684e-07  3.582778294036083e-07  1.879830807753309e-18 
 3.189999999999989e-02  3.582778287104130e-07  3.582778287127218e-07  3.582778287115674e-07 -2.308747116419206e-18 
 3.199999999999989e-02  3.582778280897651e-07  3.582778280892522e-07  3.582778280895087e-07  5.128784495624789e-19 
 3.209999999999989e-02  3.582778273222835e-07  3.582778273250477e-07  3.582778273236656e-07 -2.764239083805206e-18 
 3.219999999999990e-02  3.582778266598966e-07  3.582778266579958e-07  3.582778266589462e-07  1.900794873197853e-18 
 3.229999999999990e-02  3.582778259590058e-07  3.582778259586309e-07  3.582778259588184e-07  3.748650187192313e-19 
 3.239999999999990e-02  3.582778252778851e-07  3.582778252774086e-07  3.582778252776469e-07  4.765089723897473e-19 
 3.249999999999990e-02  3.582778245772404e-07  3.582778245758193e-07  3.582778245765298e-07  1.421056587696699e-18 
 3.259999999999991e-02  3.582778238936941e-07  3.582778238964918e-07  3.582778238950930e-07 -2.797749824780954e-18 
 3.269999999999991e-02  3.582778232080907e-07  3.582778232100410e-07  3.582778232090659e-07 -1.950293361053027e-18 
 3.279999999999991e-02  3.582778225202839e-07  3.582778225227929e-07  3.582778225215384e-07 -2.508911589767238e-18 
 3.289999999999992e-02  3.582778218207285e-07  3.582778218198539e-07  3.582778218202912e-07  8.746144575992685e-19 
 3.299999999999992e-02  3.582778211492201e-07  3.582778211480522e-07  3.582778211486362e-07  1.167952555145273e-18 
 3.309999999999992e-02  3.582778204248757e-07  3.582778204233311e-07  3.582778204241034e-07  1.544617518877420e-18 
 3.319999999999992e-02  3.582778197485197e-07  3.582778197497772e-07  3.582778197491485e-07 -1.257579228876619e-18 
 3.329999999999993e-02  3.582778190700265e-07  3.582778190722385e-07  3.582778190711325e-07 -2.212026541754605e-18 
 3.339999999999993e-02  3.582778183934776e-07  3.582778183949578e-07  3.582778183942177e-07 -1.480190075326890e-18 
 3.349999999999993e-02  3.582778176701365e-07  3.582778176692726e-07  3.582778176697045e-07  8.639206666401830e-19 
 3.359999999999994e-02  3.582778169939023e-07  3.582778169961187e-07  3.582778169950105e-07 -2.216420525168487e-18 
 3.369999999999994e-02  3.582778162956647e-07  3.582778162983301e-07  3.582778162969974e-07 -2.665400926772470e-18 
 3.379999999999994e-02  3.582778156421773e-07  3.582778156435315e-07  3.582778156428544e-07 -1.354246863982016e-18 
 3.389999999999994e-02  3.582778149183361e-07  3.582778149201903e-07  3.582778149192632e-07 -1.854261000658070e-18 
 3.399999999999995e-02  3.582778141983163e-07  3.582778141961726e-07  3.582778141972444e-07  2.143628631263821e-18 
 3.409999999999995e-02  3.582778135368945e-07  3.582778135379774e-07  3.582778135374360e-07 -1.082878683505420e-18 
 3.419999999999995e-02  3.582778128401966e-07  3.582778128411826e-07  3.582778128406896e-07 -9.859463506040056e-19 
 3.429999999999996e-02  3.582778121301441e-07  3.582778121296075e-07  3.582778121298758e-07  5.366483116448027e-19 
 3.439999999999996e-02  3.582778114362569e-07  3.582778114354814e-07  3.582778114358692e-07  7.755116027705154e-19 
 3.449999999999996e-02  3.582778107590784e-07  3.582778107605372e-07  3.582778107598078e-07 -1.458855432967922e-18 
 3.459999999999996e-02  3.582778100736928e-07  3.582778100736616e-07  3.582778100736772e-07  3.123433993000233e-20 
 3.469999999999997e-02  3.582778093627379e-07  3.582778093633102e-07  3.582778093630241e-07 -5.722766349886867e-19 
 3.479999999999997e-02  3.582778087179311e-07  3.582778087155808e-07  3.582778087167560e-07  2.350357609953073e-18 
 3.489999999999997e-02  3.582778080122180e-07  3.582778080150669e-07  3.582778080136425e-07 -2.848889438971432e-18 
 3.499999999999998e-02  3.582778073056137e-07  3.582778073056380e-07  3.582778073056258e-07 -2.435219723356113e-20 
 3.509999999999998e-02  3.582778065959501e-07  3.582778065958828e-07  3.582778065959165e-07  6.733911930671688e-20 
 3.519999999999998e-02  3.582778059376030e-07  3.582778059399658e-07  3.582778059387844e-07 -2.362851345925074e-18 
 3.529999999999998e-02  3.582778052335795e-07  3.582778052344509e-07  3.582778052340152e-07 -8.713851444878615e-19 
 3.539999999999999e-02  3.582778045334643e-07  3.582778045350369e-07  3.582778045342506e-07 -1.572516666577609e-18 
 3.549999999999999e-02  3.582778038590419e-07  3.582778038615286e-07  3.582778038602853e-07 -2.486676974901812e-18 
 3.559999999999999e-02  3.582778031478598e-07  3.582778031470588e-07  3.582778031474593e-07  8.010814098657545e-19 
 3.570000000000000e-02  3.582778024509802e-07  3.582778024496519e-07  3.582778024503160e-07  1.328359419531557e-18 
 3.580000000000000e-02  3.582778017665446e-07  3.582778017655679e-07  3.582778017660562e-07  9.766819277434117e-19 
 3.590000000000000e-02  3.582778010832382e-07  3.582778010847366e-07  3.582778010839874e-07 -1.498348344133654e-18 
 3.600000000000000e-02  3.582778003936637e-07  3.582778003933774e-07  3.582778003935206e-07  2.862441966127501e-19 
 3.610000000000001e-02  3.582777997033444e-07  3.582777997041122e-07  3.582777997037283e-07 -7.678883062452267e-19 
 3.620000000000001e-02  3.582777989921571e-07  3.582777989925297e-07  3.582777989923434e-07 -3.725356781142820e-19 
 3.630000000000001e-02  3.582777982996925e-07  3.582777983003438e-07  3.582777983000182e-07 -6.513153968793536e-19 
 3.640000000000002e-02  3.582777976246071e-07  3.582777976266289e-07  3.582777976256181e-07 -2.021814705536812e-18 
 3.650000000000002e-02  3.582777968876193e-07  3.582777968886999e-07  3.582777968881596e-07 -1.080549342900470e-18 
 3.660000000000002e-02  3.582777962439863e-07  3.582777962421037e-07  3.582777962430449e-07  1.882583664831886e-18 
 3.670000000000002e-02  3.582777955682964e-07  3.582777955679186e-07  3.582777955681075e-07  3.777237549162146e-19 
 3.680000000000003e-02  3.582777948293431e-07  3.582777948298768e-07  3.582777948296100e-07 -5.337366358886160e-19 
 3.690000000000003e-02  3.582777941300446e-07  3.582777941334086e-07  3.582777941317266e-07 -3.364044289579657e-18 
 3.700000000000003e-02  3.582777934563991e-07  3.582777934580186e-07  3.582777934572088e-07 -1.619474055591019e-18 
 3.710000000000004e-02  3.582777927610183e-07  3.582777927635074e-07  3.582777927622629e-07 -2.489165134184372e-18 
 3.720000000000004e-02  3.582777920550568e-07  3.582777920556646e-07  3.582777920553606e-07 -6.077990792141639e-19 
 3.730000000000004e-02  3.582777913502368e-07  3.582777913483848e-07  3.582777913493108e-07  1.851931660053121e-18 
 3.740000000000004e-02  3.582777906778667e-07  3.582777906757697e-07  3.582777906768182e-07  2.096935940046427e-18 
 3.750000000000005e-02  3.582777899760774e-07  3.582777899786073e-07  3.582777899773423e-07 -2.529875655211782e-18 
 3.760000000000005e-02  3.582777893318151e-07  3.582777893299112e-07  3.582777893308632e-07  1.903971246750057e-18 
 3.770000000000005e-02  3.582777885871211e-07  3.582777885880236e-07  3.582777885875724e-07 -9.025136052994570e-19 
 3.780000000000006e-02  3.582777878920705e-07  3.582777878908337e-07  3.582777878914521e-07  1.236721042550482e-18 
 3.790000000000006e-02  3.582777872223441e-07  3.582777872232161e-07  3.582777872227801e-07 -8.720733587575056e-19 
 3.800000000000006e-02  3.582777865287746e-07  3.582777865312465e-07  3.582777865300106e-07 -2.471906837884065e-18 
 3.810000000000006e-02  3.582777858125436e-07  3.582777858102157e-07  3.582777858113797e-07  2.327964176410038e-18 
 3.820000000000007e-02  3.582777850992146e-07  3.582777850985047e-07  3.582777850988597e-07  7.098665493583071e-19 
 3.830000000000007e-02  3.582777844286937e-07  3.582777844291664e-07  3.582777844289301e-07 -4.726973241271030e-19 
 3.840000000000007e-02  3.582777837220934e-07  3.582777837209488e-07  3.582777837215211e-07  1.144606209536577e-18 
 3.850000000000008e-02  3.582777830208909e-07  3.582777830216289e-07  3.582777830212599e-07 -7.379774552953092e-19 
 3.860000000000008e-02  3.582777823179963e-07  3.582777823181207e-07  3.582777823180585e-07 -1.243550245687720e-19 
