 time                   tr_vin                 tr_vout                tr_err                 tr_vin_diff            tr_idd                 tr_iout               
 1.882250000000065e-06  2.000000000000000e+00  1.999980816765139e+00 -1.918323486149731e-05  1.918323486149731e-05  8.397666381399849e-04  5.659916981201975e-14 
 1.882750000000065e-06  2.000000000000000e+00  1.999980816765016e+00 -1.918323498406593e-05  1.918323498406593e-05  8.397666378707479e-04 -8.668621377383389e-15 
 1.883250000000065e-06  2.000000000000000e+00  1.999980816764272e+00 -1.918323572835945e-05  1.918323572835945e-05  8.397666378010244e-04 -2.335909243669174e-14 
 1.883750000000065e-06  2.000000000000000e+00  1.999980816762680e+00 -1.918323731997518e-05  1.918323731997518e-05  8.397666376986231e-04 -3.908207090912372e-14 
 1.884250000000065e-06  2.000000000000000e+00  1.999980816760363e+00 -1.918323963656654e-05  1.918323963656654e-05  8.397666379341549e-04 -6.433298338398879e-14 
 1.884750000000065e-06  2.000000000000000e+00  1.999980816756247e+00 -1.918324375327352e-05  1.918324375327352e-05  8.397666378093546e-04 -8.123057781926585e-14 
 1.885250000000066e-06  2.000000000000000e+00  1.999980816752240e+00 -1.918324775962432e-05  1.918324775962432e-05  8.397666379773149e-04 -5.023759186238575e-14 
 1.885750000000066e-06  2.000000000000000e+00  1.999980816751223e+00 -1.918324877703270e-05  1.918324877703270e-05  8.397666378746726e-04  1.696198735963732e-14 
 1.886250000000066e-06  2.000000000000000e+00  1.999980816753937e+00 -1.918324606342559e-05  1.918324606342559e-05  8.397666378497812e-04  3.605116205238998e-14 
 1.886750000000066e-06  2.000000000000000e+00  1.999980816754828e+00 -1.918324517191650e-05  1.918324517191650e-05  8.397666381263659e-04  2.849720459427569e-14 
 1.887250000000066e-06  2.000000000000000e+00  1.999980816756786e+00 -1.918324321370513e-05  1.918324321370513e-05  8.397666381994286e-04  2.755129457568451e-14 
 1.887750000000066e-06  2.000000000000000e+00  1.999980816757583e+00 -1.918324241678704e-05  1.918324241678704e-05  8.397666380802528e-04  4.135358724042714e-14 
 1.888250000000066e-06  2.000000000000000e+00  1.999980816760922e+00 -1.918323907834640e-05  1.918323907834640e-05  8.397666378115489e-04  3.290479001738558e-14 
 1.888750000000066e-06  2.000000000000000e+00  1.999980816760874e+00 -1.918323912630804e-05  1.918323912630804e-05  8.397666378314879e-04  1.635136469375906e-14 
 1.889250000000066e-06  2.000000000000000e+00  1.999980816762557e+00 -1.918323744320993e-05  1.918323744320993e-05  8.397666380999382e-04  4.104272477820152e-14 
 1.889750000000066e-06  2.000000000000000e+00  1.999980816764978e+00 -1.918323502203556e-05  1.918323502203556e-05  8.397666378711843e-04  8.246070493697240e-14 
 1.890250000000066e-06  2.000000000000000e+00  1.999980816770803e+00 -1.918322919713944e-05  1.918322919713944e-05  8.397666381163929e-04  5.068612197737605e-14 
 1.890750000000066e-06  2.000000000000000e+00  1.999980816770047e+00 -1.918322995342336e-05  1.918322995342336e-05  8.397666377112817e-04 -3.244959856879459e-14 
 1.891250000000066e-06  2.000000000000000e+00  1.999980816767558e+00 -1.918323244209930e-05  1.918323244209930e-05  8.397666380657561e-04 -5.806910507953608e-14 
 1.891750000000066e-06  2.000000000000000e+00  1.999980816764240e+00 -1.918323576033387e-05  1.918323576033387e-05  8.397666380663332e-04 -7.821743252612707e-14 
 1.892250000000066e-06  2.000000000000000e+00  1.999980816759736e+00 -1.918324026384255e-05  1.918324026384255e-05  8.397666378286105e-04 -6.364020421596173e-14 
 1.892750000000066e-06  2.000000000000000e+00  1.999980816757876e+00 -1.918324212435429e-05  1.918324212435429e-05  8.397666376866721e-04 -5.202505076729153e-15 
 1.893250000000066e-06  2.000000000000000e+00  1.999980816759216e+00 -1.918324078409306e-05  1.918324078409306e-05  8.397666378652862e-04  4.192868275064145e-14 
 1.893750000000066e-06  2.000000000000000e+00  1.999980816762069e+00 -1.918323793148602e-05  1.918323793148602e-05  8.397666378148521e-04  2.579714220553750e-14 
 1.894250000000066e-06  2.000000000000000e+00  1.999980816761796e+00 -1.918323820437884e-05  1.918323820437884e-05  8.397666380347043e-04 -2.059463709896317e-14 
 1.894750000000066e-06  2.000000000000000e+00  1.999980816760009e+00 -1.918323999094973e-05  1.918323999094973e-05  8.397666379047726e-04 -6.045386413548024e-14 
 1.895250000000066e-06  2.000000000000000e+00  1.999980816755750e+00 -1.918324424976525e-05  1.918324424976525e-05  8.397666379607665e-04 -6.669553797383106e-14 
 1.895750000000066e-06  2.000000000000000e+00  1.999980816753339e+00 -1.918324666050353e-05  1.918324666050353e-05  8.397666381330142e-04 -1.393996029516021e-14 
 1.896250000000066e-06  2.000000000000000e+00  1.999980816754356e+00 -1.918324564376128e-05  1.918324564376128e-05  8.397666379685052e-04 -1.564970374477948e-14 
 1.896750000000066e-06  2.000000000000000e+00  1.999980816751775e+00 -1.918324822547390e-05  1.918324822547390e-05  8.397666376039042e-04  8.575362652628898e-15 
 1.897250000000066e-06  2.000000000000000e+00  1.999980816755214e+00 -1.918324478622502e-05  1.918324478622502e-05  8.397666379839841e-04  3.654188063809618e-14 
 1.897750000000066e-06  2.000000000000000e+00  1.999980816755429e+00 -1.918324457128584e-05  1.918324457128584e-05  8.397666378994679e-04 -1.020961092691247e-14 
 1.898250000000066e-06  2.000000000000000e+00  1.999980816754193e+00 -1.918324580718611e-05  1.918324580718611e-05  8.397666379002016e-04 -4.661382391061282e-14 
 1.898750000000067e-06  2.000000000000000e+00  1.999980816750767e+00 -1.918324923266823e-05  1.918324923266823e-05  8.397666378761982e-04 -4.777067629521062e-14 
 1.899250000000067e-06  2.000000000000000e+00  1.999980816749416e+00 -1.918325058425374e-05  1.918325058425374e-05  8.397666378600652e-04 -3.879119248105688e-14 
 1.899750000000067e-06  2.000000000000000e+00  1.999980816746888e+00 -1.918325311178748e-05  1.918325311178748e-05  8.397666378633141e-04 -4.040101586905019e-14 
 1.900250000000067e-06  2.000000000000000e+00  1.999980816745376e+00 -1.918325462435533e-05  1.918325462435533e-05  8.397666380981020e-04  2.151612227296145e-15 
 1.900750000000067e-06  2.000000000000000e+00  1.999980816747103e+00 -1.918325289662626e-05  1.918325289662626e-05  8.397666381607093e-04  4.527489494233567e-14 
 1.901250000000067e-06  2.000000000000000e+00  1.999980816749903e+00 -1.918325009686583e-05  1.918325009686583e-05  8.397666379031357e-04  1.519673274934283e-14 
 1.901750000000067e-06  2.000000000000000e+00  1.999980816748623e+00 -1.918325137695298e-05  1.918325137695298e-05  8.397666378820361e-04 -1.620259481434814e-14 
 1.902250000000067e-06  2.000000000000000e+00  1.999980816748283e+00 -1.918325171712532e-05  1.918325171712532e-05  8.397666379313677e-04 -9.487965967359904e-15 
 1.902750000000067e-06  2.000000000000000e+00  1.999980816747674e+00 -1.918325232574958e-05  1.918325232574958e-05  8.397666382340362e-04  2.002842334001092e-14 
 1.903250000000067e-06  2.000000000000000e+00  1.999980816750286e+00 -1.918324971428298e-05  1.918324971428298e-05  8.397666378151113e-04  5.904166045308872e-14 
 1.903750000000067e-06  2.000000000000000e+00  1.999980816753578e+00 -1.918324642158353e-05  1.918324642158353e-05  8.397666378651003e-04  6.253886297656692e-14 
 1.904250000000067e-06  2.000000000000000e+00  1.999980816756540e+00 -1.918324346039668e-05  1.918324346039668e-05  8.397666381038768e-04  5.428324456689487e-14 
 1.904750000000067e-06  2.000000000000000e+00  1.999980816759007e+00 -1.918324099325908e-05  1.918324099325908e-05  8.397666380965093e-04  5.489164678509458e-14 
 1.905250000000067e-06  2.000000000000000e+00  1.999980816762029e+00 -1.918323797123200e-05  1.918323797123200e-05  8.397666380049251e-04  3.136602089348934e-14 
 1.905750000000067e-06  2.000000000000000e+00  1.999980816762143e+00 -1.918323785665699e-05  1.918323785665699e-05  8.397666377494810e-04 -1.066258192320636e-14 
 1.906250000000067e-06  2.000000000000000e+00  1.999980816760963e+00 -1.918323903749020e-05  1.918323903749020e-05  8.397666378886303e-04  3.773203971815867e-14 
 1.906750000000067e-06  2.000000000000000e+00  1.999980816765917e+00 -1.918323408345302e-05  1.918323408345302e-05  8.397666381136545e-04  4.856781640930044e-14 
 1.907250000000067e-06  2.000000000000000e+00  1.999980816765819e+00 -1.918323418070855e-05  1.918323418070855e-05  8.397666378138618e-04  2.891020743655391e-14 
 1.907750000000067e-06  2.000000000000000e+00  1.999980816768808e+00 -1.918323119243226e-05  1.918323119243226e-05  8.397666380933002e-04  1.344924172866800e-14 
 1.908250000000067e-06  2.000000000000000e+00  1.999980816767164e+00 -1.918323283578438e-05  1.918323283578438e-05  8.397666377708027e-04 -2.583711022711712e-14 
 1.908750000000067e-06  2.000000000000000e+00  1.999980816766224e+00 -1.918323377614328e-05  1.918323377614328e-05  8.397666378581425e-04 -3.607336652890783e-14 
 1.909250000000066e-06  2.000000000000000e+00  1.999980816763557e+00 -1.918323644312103e-05  1.918323644312103e-05  8.397666377841095e-04 -3.191447107480846e-14 
 1.909750000000066e-06  2.000000000000000e+00  1.999980816763032e+00 -1.918323696759039e-05  1.918323696759039e-05  8.397666378955079e-04 -8.990586053352020e-15 
 1.910250000000066e-06  2.000000000000000e+00  1.999980816762658e+00 -1.918323734217964e-05  1.918323734217964e-05  8.397666379268327e-04 -6.838973797442773e-16 
 1.910750000000066e-06  2.000000000000000e+00  1.999980816762964e+00 -1.918323703598013e-05  1.918323703598013e-05  8.397666380041742e-04  2.654543250548038e-14 
 1.911250000000066e-06  2.000000000000000e+00  1.999980816765312e+00 -1.918323468763639e-05  1.918323468763639e-05  8.397666380117151e-04  3.969713446991024e-14 
 1.911750000000066e-06  2.000000000000000e+00  1.999980816766934e+00 -1.918323306626668e-05  1.918323306626668e-05  8.397666378042304e-04  1.336708521141350e-14 
 1.912250000000065e-06  2.000000000000000e+00  1.999980816766649e+00 -1.918323335092786e-05  1.918323335092786e-05  8.397666380812066e-04 -1.303845919466790e-14 
 1.912750000000065e-06  2.000000000000000e+00  1.999980816765630e+00 -1.918323437011260e-05  1.918323437011260e-05  8.397666378915458e-04  7.776002052356711e-15 
 1.913250000000065e-06  2.000000000000000e+00  1.999980816767427e+00 -1.918323257332766e-05  1.918323257332766e-05  8.397666379075223e-04 -2.047251258527030e-15 
 1.913750000000065e-06  2.000000000000000e+00  1.999980816765425e+00 -1.918323457483773e-05  1.918323457483773e-05  8.397666379274705e-04 -2.766675759116452e-15 
 1.914250000000065e-06  2.000000000000000e+00  1.999980816767150e+00 -1.918323284999524e-05  1.918323284999524e-05  8.397666380726656e-04  4.017675082054148e-14 
 1.914750000000065e-06  2.000000000000000e+00  1.999980816769443e+00 -1.918323055716264e-05  1.918323055716264e-05  8.397666377852757e-04  5.101918887257101e-14 
 1.915250000000064e-06  2.000000000000000e+00  1.999980816772252e+00 -1.918322774807635e-05  1.918322774807635e-05  8.397666381883860e-04  3.449462940466067e-14 
 1.915750000000064e-06  2.000000000000000e+00  1.999980816772892e+00 -1.918322710769971e-05  1.918322710769971e-05  8.397666378793491e-04 -2.359890057858982e-14 
 1.916250000000064e-06  2.000000000000000e+00  1.999980816769892e+00 -1.918323010796641e-05  1.918323010796641e-05  8.397666379227100e-04 -5.363709475824697e-14 
 1.916750000000064e-06  2.000000000000000e+00  1.999980816767529e+00 -1.918323247140918e-05  1.918323247140918e-05  8.397666378309833e-04  1.392219673611315e-15 
 1.917250000000064e-06  2.000000000000000e+00  1.999980816770031e+00 -1.918322996874444e-05  1.918322996874444e-05  8.397666377766096e-04  1.917799256258623e-14 
 1.917750000000064e-06  2.000000000000000e+00  1.999980816769446e+00 -1.918323055360993e-05  1.918323055360993e-05  8.397666377623920e-04 -7.949196852811890e-15 
 1.918250000000063e-06  2.000000000000000e+00  1.999980816769236e+00 -1.918323076366413e-05  1.918323076366413e-05  8.397666379640786e-04 -1.085131985197397e-14 
 1.918750000000063e-06  2.000000000000000e+00  1.999980816768361e+00 -1.918323163874192e-05  1.918323163874192e-05  8.397666378005666e-04  1.403321907645831e-15 
 1.919250000000063e-06  2.000000000000000e+00  1.999980816769377e+00 -1.918323062333194e-05  1.918323062333194e-05  8.397666382014359e-04  1.018740648324641e-14 
 1.919750000000063e-06  2.000000000000000e+00  1.999980816769380e+00 -1.918323062000127e-05  1.918323062000127e-05  8.397666377014697e-04 -3.800515456158021e-14 
 1.920250000000063e-06  2.000000000000000e+00  1.999980816765576e+00 -1.918323442384740e-05  1.918323442384740e-05  8.397666379163633e-04 -4.576117262896624e-14 
 1.920750000000062e-06  2.000000000000000e+00  1.999980816764804e+00 -1.918323519611853e-05  1.918323519611853e-05  8.397666378562943e-04 -2.927880161182866e-14 
 1.921250000000062e-06  2.000000000000000e+00  1.999980816762648e+00 -1.918323735172756e-05  1.918323735172756e-05  8.397666382025113e-04 -1.578959183102096e-14 
 1.921750000000062e-06  2.000000000000000e+00  1.999980816763225e+00 -1.918323677507772e-05  1.918323677507772e-05  8.397666378161490e-04  1.515898517738929e-14 
 1.922250000000062e-06  2.000000000000000e+00  1.999980816764164e+00 -1.918323583582904e-05  1.918323583582904e-05  8.397666377990000e-04  3.871125639497301e-14 
 1.922750000000062e-06  2.000000000000000e+00  1.999980816767096e+00 -1.918323290395207e-05  1.918323290395207e-05  8.397666380536959e-04  4.722666703213987e-14 
 1.923250000000062e-06  2.000000000000000e+00  1.999980816768887e+00 -1.918323111316234e-05  1.918323111316234e-05  8.397666379300146e-04 -5.602185429625945e-15 
 1.923750000000061e-06  2.000000000000000e+00  1.999980816766536e+00 -1.918323346417061e-05  1.918323346417061e-05  8.397666377285126e-04 -2.980948821136490e-14 
 1.924250000000061e-06  2.000000000000000e+00  1.999980816765906e+00 -1.918323409411116e-05  1.918323409411116e-05  8.397666379391324e-04  1.945776869221853e-14 
 1.924750000000061e-06  2.000000000000000e+00  1.999980816768482e+00 -1.918323151839374e-05  1.918323151839374e-05  8.397666379966812e-04  5.186961971082813e-14 
 1.925250000000061e-06  2.000000000000000e+00  1.999980816771093e+00 -1.918322890714919e-05  1.918322890714919e-05  8.397666380936464e-04  3.085531827116867e-14 
 1.925750000000061e-06  2.000000000000000e+00  1.999980816771567e+00 -1.918322843286191e-05  1.918322843286191e-05  8.397666378724135e-04  3.023137296496656e-14 
 1.926250000000061e-06  2.000000000000000e+00  1.999980816774116e+00 -1.918322588401189e-05  1.918322588401189e-05  8.397666376822282e-04  5.188960372408720e-14 
 1.926750000000060e-06  2.000000000000000e+00  1.999980816776756e+00 -1.918322324390154e-05  1.918322324390154e-05  8.397666375826654e-04  7.163158977002668e-15 
 1.927250000000060e-06  2.000000000000000e+00  1.999980816774832e+00 -1.918322516769599e-05  1.918322516769599e-05  8.397666378132790e-04 -3.440803197929755e-14 
 1.927750000000060e-06  2.000000000000000e+00  1.999980816773315e+00 -1.918322668470474e-05  1.918322668470474e-05  8.397666382006312e-04 -4.225064743032689e-14 
 1.928250000000060e-06  2.000000000000000e+00  1.999980816770607e+00 -1.918322939276074e-05  1.918322939276074e-05  8.397666378044253e-04 -2.767119864207898e-14 
 1.928750000000060e-06  2.000000000000000e+00  1.999980816770548e+00 -1.918322945182460e-05  1.918322945182460e-05  8.397666378997203e-04 -2.934097408746602e-14 
 1.929250000000059e-06  2.000000000000000e+00  1.999980816767673e+00 -1.918323232685815e-05  1.918323232685815e-05  8.397666376928575e-04 -7.235101407177006e-14 
 1.929750000000059e-06  2.000000000000000e+00  1.999980816763313e+00 -1.918323668692601e-05  1.918323668692601e-05  8.397666379184288e-04 -7.096767619566112e-14 
 1.930250000000059e-06  2.000000000000000e+00  1.999980816760576e+00 -1.918323942362576e-05  1.918323942362576e-05  8.397666378283229e-04 -4.880762461153552e-14 
 1.930750000000059e-06  2.000000000000000e+00  1.999980816758432e+00 -1.918324156768847e-05  1.918324156768847e-05  8.397666378078076e-04 -4.288791544129525e-14 
 1.931250000000059e-06  2.000000000000000e+00  1.999980816756288e+00 -1.918324371241731e-05  1.918324371241731e-05  8.397666378885943e-04  1.594502310445196e-14 
 1.931750000000059e-06  2.000000000000000e+00  1.999980816760027e+00 -1.918323997318616e-05  1.918323997318616e-05  8.397666379857671e-04  5.789813074661087e-14 
 1.932250000000058e-06  2.000000000000000e+00  1.999980816762077e+00 -1.918323792260423e-05  1.918323792260423e-05  8.397666377280940e-04  3.325340003571475e-14 
 1.932750000000058e-06  2.000000000000000e+00  1.999980816763352e+00 -1.918323664784616e-05  1.918323664784616e-05  8.397666380918567e-04  6.025180355284372e-14 
 1.933250000000058e-06  2.000000000000000e+00  1.999980816768103e+00 -1.918323189742388e-05  1.918323189742388e-05  8.397666378806444e-04  9.897638264151517e-14 
 1.933750000000058e-06  2.000000000000000e+00  1.999980816773250e+00 -1.918322675020789e-05  1.918322675020789e-05  8.397666377569757e-04  5.912603742190269e-14 
 1.934250000000058e-06  2.000000000000000e+00  1.999980816774015e+00 -1.918322598482014e-05  1.918322598482014e-05  8.397666380752308e-04  2.268185639272567e-14 
