 frequency              vavdd_real             vavdd_imag             vout_real              vout_imag             
 5.188000389290267e+07  1.000000000000000e+00  0.000000000000000e+00  8.047674091678102e-01 -9.006815317991593e-01 
 5.248074602498390e+07  1.000000000000000e+00  0.000000000000000e+00  7.875805120369193e-01 -9.079262415497886e-01 
 5.308844442310555e+07  1.000000000000000e+00  0.000000000000000e+00  7.700360904912061e-01 -9.146585266906332e-01 
 5.370317963703207e+07  1.000000000000000e+00  0.000000000000000e+00  7.521591330487056e-01 -9.208542911097266e-01 
 5.432503314925020e+07  1.000000000000000e+00  0.000000000000000e+00  7.339766771538617e-01 -9.264910300874261e-01 
 5.495408738576942e+07  1.000000000000000e+00  0.000000000000000e+00  7.155176838896640e-01 -9.315480394106539e-01 
 5.559042572704741e+07  1.000000000000000e+00  0.000000000000000e+00  6.968128881585527e-01 -9.360066134028147e-01 
 5.623413251904204e+07  1.000000000000000e+00  0.000000000000000e+00  6.778946247779788e-01 -9.398502272746112e-01 
 5.688529308439137e+07  1.000000000000000e+00  0.000000000000000e+00  6.587966334816757e-01 -9.430647011759072e-01 
 5.754399373372301e+07  1.000000000000000e+00  0.000000000000000e+00  6.395538434070941e-01 -9.456383434459126e-01 
 5.821032177709454e+07  1.000000000000000e+00  0.000000000000000e+00  6.202021407853272e-01 -9.475620694760055e-01 
 5.888436553556639e+07  1.000000000000000e+00  0.000000000000000e+00  6.007781232775721e-01 -9.488294946625350e-01 
 5.956621435290863e+07  1.000000000000000e+00  0.000000000000000e+00  5.813188435349435e-01 -9.494369989876179e-01 
 6.025595860744344e+07  1.000000000000000e+00  0.000000000000000e+00  5.618615476169330e-01 -9.493837621356419e-01 
 6.095368972402468e+07  1.000000000000000e+00  0.000000000000000e+00  5.424434080054882e-01 -9.486717699520092e-01 
 6.165950018615607e+07  1.000000000000000e+00  0.000000000000000e+00  5.231012614298030e-01 -9.473057887359214e-01 
 6.237348354824988e+07  1.000000000000000e+00  0.000000000000000e+00  5.038713499282701e-01 -9.452933117048953e-01 
 6.309573444802737e+07  1.000000000000000e+00  0.000000000000000e+00  4.847890705550755e-01 -9.426444769527147e-01 
 6.382634861906301e+07  1.000000000000000e+00  0.000000000000000e+00  4.658887401101437e-01 -9.393719575341051e-01 
 6.456542290347379e+07  1.000000000000000e+00  0.000000000000000e+00  4.472033735431216e-01 -9.354908279593741e-01 
 6.531305526475558e+07  1.000000000000000e+00  0.000000000000000e+00  4.287644820608329e-01 -9.310184084577314e-01 
 6.606934480076804e+07  1.000000000000000e+00  0.000000000000000e+00  4.106018923651756e-01 -9.259740898853901e-01 
 6.683439175687000e+07  1.000000000000000e+00  0.000000000000000e+00  3.927435890765973e-01 -9.203791426346227e-01 
 6.760829753920682e+07  1.000000000000000e+00  0.000000000000000e+00  3.752155809184226e-01 -9.142565134977337e-01 
 6.839116472815168e+07  1.000000000000000e+00  0.000000000000000e+00  3.580417929397829e-01 -9.076306129543691e-01 
 6.918309709190249e+07  1.000000000000000e+00  0.000000000000000e+00  3.412439842915939e-01 -9.005270964872947e-01 
 6.998419960023630e+07  1.000000000000000e+00  0.000000000000000e+00  3.248416907835361e-01 -8.929726444634070e-01 
 7.079457843842284e+07  1.000000000000000e+00  0.000000000000000e+00  3.088521929747215e-01 -8.849947418251022e-01 
 7.161434102129936e+07  1.000000000000000e+00  0.000000000000000e+00  2.932905077759360e-01 -8.766214622915605e-01 
 7.244359600750828e+07  1.000000000000000e+00  0.000000000000000e+00  2.781694023796440e-01 -8.678812587662402e-01 
 7.328245331389979e+07  1.000000000000000e+00  0.000000000000000e+00  2.634994291548088e-01 -8.588027624358867e-01 
 7.413102413010125e+07  1.000000000000000e+00  0.000000000000000e+00  2.492889785565132e-01 -8.494145934070423e-01 
 7.498942093325520e+07  1.000000000000000e+00  0.000000000000000e+00  2.355443498826789e-01 -8.397451829970134e-01 
 7.585775750292811e+07  1.000000000000000e+00  0.000000000000000e+00  2.222698355877318e-01 -8.298226106135462e-01 
 7.673614893619174e+07  1.000000000000000e+00  0.000000000000000e+00  2.094678181743146e-01 -8.196744551426137e-01 
 7.762471166287914e+07  1.000000000000000e+00  0.000000000000000e+00  1.971388770215756e-01 -8.093276618333574e-01 
 7.852356346101727e+07  1.000000000000000e+00  0.000000000000000e+00  1.852819027274434e-01 -7.988084251699252e-01 
 7.943282347243837e+07  1.000000000000000e+00  0.000000000000000e+00  1.738942179269599e-01 -7.881420870712592e-01 
 8.035261221857207e+07  1.000000000000000e+00  0.000000000000000e+00  1.629717007541626e-01 -7.773530510481585e-01 
 8.128305161642039e+07  1.000000000000000e+00  0.000000000000000e+00  1.525089111988361e-01 -7.664647111854020e-01 
 8.222426499471770e+07  1.000000000000000e+00  0.000000000000000e+00  1.424992171597548e-01 -7.554993956576802e-01 
 8.317637711027782e+07  1.000000000000000e+00  0.000000000000000e+00  1.329349191295008e-01 -7.444783241096968e-01 
 8.413951416453035e+07  1.000000000000000e+00  0.000000000000000e+00  1.238073730717746e-01 -7.334215772569115e-01 
 8.511380382024862e+07  1.000000000000000e+00  0.000000000000000e+00  1.151071088346987e-01 -7.223480788518821e-01 
 8.609937521847117e+07  1.000000000000000e+00  0.000000000000000e+00  1.068239446781280e-01 -7.112755879323193e-01 
 8.709635899561930e+07  1.000000000000000e+00  0.000000000000000e+00  9.894709643410886e-02 -7.002207007532838e-01 
 8.810488730081278e+07  1.000000000000000e+00  0.000000000000000e+00  9.146528044871474e-02 -6.891988616432876e-01 
 8.912509381338607e+07  1.000000000000000e+00  0.000000000000000e+00  8.436681050059755e-02 -6.782243810065597e-01 
 9.015711376060735e+07  1.000000000000000e+00  0.000000000000000e+00  7.763968867904572e-02 -6.673104597063911e-01 
 9.120108393560277e+07  1.000000000000000e+00  0.000000000000000e+00  7.127168827360753e-02 -6.564692196876878e-01 
 9.225714271548826e+07  1.000000000000000e+00  0.000000000000000e+00  6.525043143267734e-02 -6.457117381263013e-01 
 9.332543007971118e+07  1.000000000000000e+00  0.000000000000000e+00  5.956345895747952e-02 -6.350480860596670e-01 
 9.440608762860456e+07  1.000000000000000e+00  0.000000000000000e+00  5.419829397726066e-02 -6.244873697341013e-01 
 9.549925860215597e+07  1.000000000000000e+00  0.000000000000000e+00  4.914249923847935e-02 -6.140377739097663e-01 
 9.660508789899386e+07  1.000000000000000e+00  0.000000000000000e+00  4.438372794333535e-02 -6.037066070563146e-01 
 9.772372209559375e+07  1.000000000000000e+00  0.000000000000000e+00  3.990976906324243e-02 -5.935003471712479e-01 
 9.885530946570672e+07  1.000000000000000e+00  0.000000000000000e+00  3.570858677989713e-02 -5.834246881747512e-01 
 1.000000000000130e+08  1.000000000000000e+00  0.000000000000000e+00  3.176835478175390e-02 -5.734845862870239e-01 
 1.011579454260030e+08  1.000000000000000e+00  0.000000000000000e+00  2.807748570726330e-02 -5.636843059131602e-01 
 1.023292992280887e+08  1.000000000000000e+00  0.000000000000000e+00  2.462465606732275e-02 -5.540274647738489e-01 
 1.035142166679479e+08  1.000000000000000e+00  0.000000000000000e+00  2.139882663210856e-02 -5.445170782439477e-01 
 1.047128548051036e+08  1.000000000000000e+00  0.000000000000000e+00  1.838925964763398e-02 -5.351556019394398e-01 
 1.059253725177427e+08  1.000000000000000e+00  0.000000000000000e+00  1.558553188086938e-02 -5.259449734131051e-01 
 1.071519305237746e+08  1.000000000000000e+00  0.000000000000000e+00  1.297754484616307e-02 -5.168866519348190e-01 
 1.083926914021345e+08  1.000000000000000e+00  0.000000000000000e+00  1.055553215312565e-02 -5.079816566603519e-01 
 1.096478196143328e+08  1.000000000000000e+00  0.000000000000000e+00  8.310064230810585e-03 -4.992306030772354e-01 
 1.109174815262546e+08  1.000000000000000e+00  0.000000000000000e+00  6.232050767617257e-03 -4.906337376133107e-01 
 1.122018454302110e+08  1.000000000000000e+00  0.000000000000000e+00  4.312741177671636e-03 -4.821909704519954e-01 
 1.135010815672463e+08  1.000000000000000e+00  0.000000000000000e+00  2.543723348764920e-03 -4.739019064173355e-01 
 1.148153621497033e+08  1.000000000000000e+00  0.000000000000000e+00  9.169207289716364e-04 -4.657658741777349e-01 
 1.161448613840495e+08  1.000000000000000e+00  0.000000000000000e+00 -5.754117565148530e-04 -4.577819535074335e-01 
 1.174897554939683e+08  1.000000000000000e+00  0.000000000000000e+00 -1.940693033950262e-03 -4.499490009052632e-01 
 1.188502227437174e+08  1.000000000000000e+00  0.000000000000000e+00 -3.186022122161956e-03 -4.422656734711407e-01 
 1.202264434617570e+08  1.000000000000000e+00  0.000000000000000e+00 -4.318185285312076e-03 -4.347304511971942e-01 
 1.216186000646528e+08  1.000000000000000e+00  0.000000000000000e+00 -5.343663588538068e-03 -4.273416575417137e-01 
 1.230268770812543e+08  1.000000000000000e+00  0.000000000000000e+00 -6.268641223374821e-03 -4.200974785982164e-01 
 1.244514611771549e+08  1.000000000000000e+00  0.000000000000000e+00 -7.099014165041667e-03 -4.129959808281975e-01 
 1.258925411794333e+08  1.000000000000000e+00  0.000000000000000e+00 -7.840399127339789e-03 -4.060351273769661e-01 
 1.273503081016829e+08  1.000000000000000e+00  0.000000000000000e+00 -8.498142755047905e-03 -3.992127930950148e-01 
 1.288249551693303e+08  1.000000000000000e+00  0.000000000000000e+00 -9.077330910449417e-03 -3.925267783250843e-01 
 1.303166778452471e+08  1.000000000000000e+00  0.000000000000000e+00 -9.582798158583733e-03 -3.859748215975697e-01 
 1.318256738556581e+08  1.000000000000000e+00  0.000000000000000e+00 -1.001913713945792e-02 -3.795546111921937e-01 
 1.333521432163500e+08  1.000000000000000e+00  0.000000000000000e+00 -1.039070793426406e-02 -3.732637956460207e-01 
 1.348962882591831e+08  1.000000000000000e+00  0.000000000000000e+00 -1.070164732288051e-02 -3.670999933673034e-01 
 1.364583136589105e+08  1.000000000000000e+00  0.000000000000000e+00 -1.095587805254381e-02 -3.610608013971613e-01 
 1.380384264603067e+08  1.000000000000000e+00  0.000000000000000e+00 -1.115711766053608e-02 -3.551438031932404e-01 
 1.396368361056122e+08  1.000000000000000e+00  0.000000000000000e+00 -1.130888752883625e-02 -3.493465758911209e-01 
 1.412537544622941e+08  1.000000000000000e+00  0.000000000000000e+00 -1.141452131417103e-02 -3.436666965984629e-01 
 1.428893958511291e+08  1.000000000000000e+00  0.000000000000000e+00 -1.147717342895232e-02 -3.381017482058727e-01 
 1.445439770746118e+08  1.000000000000000e+00  0.000000000000000e+00 -1.149982721807096e-02 -3.326493245426508e-01 
 1.462177174456911e+08  1.000000000000000e+00  0.000000000000000e+00 -1.148530273984121e-02 -3.273070348853561e-01 
 1.479108388168403e+08  1.000000000000000e+00  0.000000000000000e+00 -1.143626460744039e-02 -3.220725081306732e-01 
 1.496235656094631e+08  1.000000000000000e+00  0.000000000000000e+00 -1.135522923311966e-02 -3.169433963186340e-01 
 1.513561248436408e+08  1.000000000000000e+00  0.000000000000000e+00 -1.124457209879542e-02 -3.119173778435045e-01 
 1.531087461682233e+08  1.000000000000000e+00  0.000000000000000e+00 -1.110653440068160e-02 -3.069921601138179e-01 
 1.548816618912686e+08  1.000000000000000e+00  0.000000000000000e+00 -1.094322993748051e-02 -3.021654820802377e-01 
 1.566751070108357e+08  1.000000000000000e+00  0.000000000000000e+00 -1.075665127755539e-02 -2.974351162122654e-01 
 1.584893192461324e+08  1.000000000000000e+00  0.000000000000000e+00 -1.054867579132351e-02 -2.927988702215600e-01 
 1.603245390690254e+08  1.000000000000000e+00  0.000000000000000e+00 -1.032107171964314e-02 -2.882545886565198e-01 
 1.621810097359145e+08  1.000000000000000e+00  0.000000000000000e+00 -1.007550342912370e-02 -2.838001539715200e-01 
 1.640589773199757e+08  1.000000000000000e+00  0.000000000000000e+00 -9.813537068653845e-03 -2.794334876703957e-01 
 1.659586907437781e+08  1.000000000000000e+00  0.000000000000000e+00 -9.536645442281440e-03 -2.751525509930831e-01 
 1.678804018122783e+08  1.000000000000000e+00  0.000000000000000e+00 -9.246213044266019e-03 -2.709553455877297e-01 
 1.698243652461970e+08  1.000000000000000e+00  0.000000000000000e+00 -8.943540505102442e-03 -2.668399138530446e-01 
 1.717908387157817e+08  1.000000000000000e+00  0.000000000000000e+00 -8.629849282691476e-03 -2.628043393380873e-01 
 1.737800828749607e+08  1.000000000000000e+00  0.000000000000000e+00 -8.306285640103892e-03 -2.588467467766904e-01 
 1.757923613958926e+08  1.000000000000000e+00  0.000000000000000e+00 -7.973924840941010e-03 -2.549653021854384e-01 
 1.778279410039160e+08  1.000000000000000e+00  0.000000000000000e+00 -7.633774860395644e-03 -2.511582127283251e-01 
 1.798870915129028e+08  1.000000000000000e+00  0.000000000000000e+00 -7.286780115329250e-03 -2.474237265692509e-01 
 1.819700858610226e+08  1.000000000000000e+00  0.000000000000000e+00 -6.933824854373345e-03 -2.437601325756424e-01 
 1.840772001469201e+08  1.000000000000000e+00  0.000000000000000e+00 -6.575736496040401e-03 -2.401657599918384e-01 
 1.862087136663116e+08  1.000000000000000e+00  0.000000000000000e+00 -6.213288762900589e-03 -2.366389780297608e-01 
 1.883649089490052e+08  1.000000000000000e+00  0.000000000000000e+00 -5.847204588128377e-03 -2.331781953763714e-01 
 1.905460717963502e+08  1.000000000000000e+00  0.000000000000000e+00 -5.478158953342486e-03 -2.297818596796126e-01 
 1.927524913191193e+08  1.000000000000000e+00  0.000000000000000e+00 -5.106781655389214e-03 -2.264484570211370e-01 
 1.949844599758306e+08  1.000000000000000e+00  0.000000000000000e+00 -4.733659704578329e-03 -2.231765112610299e-01 
 1.972422736115117e+08  1.000000000000000e+00  0.000000000000000e+00 -4.359339810339678e-03 -2.199645834350107e-01 
 1.995262314969147e+08  1.000000000000000e+00  0.000000000000000e+00 -3.984330695941961e-03 -2.168112711073535e-01 
 2.018366363681831e+08  1.000000000000000e+00  0.000000000000000e+00 -3.609105148406906e-03 -2.137152076498066e-01 
 2.041737944669803e+08  1.000000000000000e+00  0.000000000000000e+00 -3.234102168138837e-03 -2.106750615766498e-01 
 2.065380155810806e+08  1.000000000000000e+00  0.000000000000000e+00 -2.859728842205975e-03 -2.076895358095696e-01 
 2.089296130854320e+08  1.000000000000000e+00  0.000000000000000e+00 -2.486362218657554e-03 -2.047573669695285e-01 
 2.113489039836930e+08  1.000000000000000e+00  0.000000000000000e+00 -2.114351087321658e-03 -2.018773246554143e-01 
 2.137962089502519e+08  1.000000000000000e+00  0.000000000000000e+00 -1.744017560640736e-03 -1.990482106922179e-01 
 2.162718523727311e+08  1.000000000000000e+00  0.000000000000000e+00 -1.375658615321514e-03 -1.962688583851971e-01 
 2.187761623949846e+08  1.000000000000000e+00  0.000000000000000e+00 -1.009547666796403e-03 -1.935381318162404e-01 
 2.213094709605935e+08  1.000000000000000e+00  0.000000000000000e+00 -6.459358479262553e-04 -1.908549250736627e-01 
 2.238721138568640e+08  1.000000000000000e+00  0.000000000000000e+00 -2.850534657717109e-04 -1.882181615633302e-01 
 2.264644307593364e+08  1.000000000000000e+00  0.000000000000000e+00  7.288889770500962e-05 -1.856267932391062e-01 
 2.290867652768081e+08  1.000000000000000e+00  0.000000000000000e+00  4.276990856604999e-04 -1.830797999191445e-01 
 2.317394649968790e+08  1.000000000000000e+00  0.000000000000000e+00  7.792023152607330e-04 -1.805761885590868e-01 
 2.344228815320238e+08  1.000000000000000e+00  0.000000000000000e+00  1.127240079379038e-03 -1.781149925608120e-01 
 2.371373705661975e+08  1.000000000000000e+00  0.000000000000000e+00  1.471669192354399e-03 -1.756952710706954e-01 
 2.398832919019814e+08  1.000000000000000e+00  0.000000000000000e+00  1.812360816077946e-03 -1.733161083073331e-01 
 2.426610095082743e+08  1.000000000000000e+00  0.000000000000000e+00  2.149199575534638e-03 -1.709766128906093e-01 
 2.454708915685362e+08  1.000000000000000e+00  0.000000000000000e+00  2.482082718857438e-03 -1.686759171840796e-01 
 2.483133105295905e+08  1.000000000000000e+00  0.000000000000000e+00  2.810919304881061e-03 -1.664131766549779e-01 
 2.511886431509919e+08  1.000000000000000e+00  0.000000000000000e+00  3.135629507287610e-03 -1.641875692269088e-01 
 2.540972705549648e+08  1.000000000000000e+00  0.000000000000000e+00  3.456143825685942e-03 -1.619982946817877e-01 
 2.570395782769211e+08  1.000000000000000e+00  0.000000000000000e+00  3.772402475938763e-03 -1.598445740374297e-01 
 2.600159563165624e+08  1.000000000000000e+00  0.000000000000000e+00  4.084354736821337e-03 -1.577256489620432e-01 
 2.630267991895738e+08  1.000000000000000e+00  0.000000000000000e+00  4.391958340416852e-03 -1.556407811954335e-01 
 2.660725059799170e+08  1.000000000000000e+00  0.000000000000000e+00  4.695178965993052e-03 -1.535892519720545e-01 
 2.691534803927280e+08  1.000000000000000e+00  0.000000000000000e+00  4.993989609238724e-03 -1.515703614905092e-01 
 2.722701308078281e+08  1.000000000000000e+00  0.000000000000000e+00  5.288370208838643e-03 -1.495834283459922e-01 
 2.754228703338540e+08  1.000000000000000e+00  0.000000000000000e+00  5.578307035875659e-03 -1.476277890359474e-01 
 2.786121168630148e+08  1.000000000000000e+00  0.000000000000000e+00  5.863792358511624e-03 -1.457027974228669e-01 
 2.818382931264836e+08  1.000000000000000e+00  0.000000000000000e+00  6.144823981167482e-03 -1.438078242452717e-01 
 2.851018267504296e+08  1.000000000000000e+00  0.000000000000000e+00  6.421404837170681e-03 -1.419422566336658e-01 
 2.884031503126997e+08  1.000000000000000e+00  0.000000000000000e+00  6.693542631332316e-03 -1.401054976346757e-01 
 2.917427014001563e+08  1.000000000000000e+00  0.000000000000000e+00  6.961249476087535e-03 -1.382969657526858e-01 
 2.951209226666787e+08  1.000000000000000e+00  0.000000000000000e+00  7.224541601021726e-03 -1.365160944947613e-01 
 2.985382618918365e+08  1.000000000000000e+00  0.000000000000000e+00  7.483438970677811e-03 -1.347623319492879e-01 
 3.019951720402427e+08  1.000000000000000e+00  0.000000000000000e+00  7.737965056437630e-03 -1.330351403491847e-01 
 3.054921113215929e+08  1.000000000000000e+00  0.000000000000000e+00  7.988146540082848e-03 -1.313339956653961e-01 
 3.090295432514011e+08  1.000000000000000e+00  0.000000000000000e+00  8.234013021334223e-03 -1.296583872129244e-01 
 3.126079367124381e+08  1.000000000000000e+00  0.000000000000000e+00  8.475596830572189e-03 -1.280078172515540e-01 
 3.162277660168810e+08  1.000000000000000e+00  0.000000000000000e+00  8.712932752204560e-03 -1.263818006185445e-01 
 3.198895109691834e+08  1.000000000000000e+00  0.000000000000000e+00  8.946057838648788e-03 -1.247798643558193e-01 
 3.235936569296724e+08  1.000000000000000e+00  0.000000000000000e+00  9.175011182701694e-03 -1.232015473591740e-01 
 3.273406948788829e+08  1.000000000000000e+00  0.000000000000000e+00  9.399833763883633e-03 -1.216464000276356e-01 
 3.311311214826363e+08  1.000000000000000e+00  0.000000000000000e+00  9.620568214679090e-03 -1.201139839364181e-01 
 3.349654391578735e+08  1.000000000000000e+00  0.000000000000000e+00  9.837258703536146e-03 -1.186038715046936e-01 
 3.388441561392489e+08  1.000000000000000e+00  0.000000000000000e+00  1.004995076248778e-02 -1.171156456823787e-01 
 3.427677865464973e+08  1.000000000000000e+00  0.000000000000000e+00  1.025869111521814e-02 -1.156488996479217e-01 
 3.467368504525791e+08  1.000000000000000e+00  0.000000000000000e+00  1.046352758435275e-02 -1.142032365048286e-01 
 3.507518739526161e+08  1.000000000000000e+00  0.000000000000000e+00  1.066450889537360e-02 -1.127782690033594e-01 
 3.548133892336241e+08  1.000000000000000e+00  0.000000000000000e+00  1.086168465365074e-02 -1.113736192484019e-01 
 3.589219346450545e+08  1.000000000000000e+00  0.000000000000000e+00  1.105510511564253e-02 -1.099889184434428e-01 
 3.630780547701512e+08  1.000000000000000e+00  0.000000000000000e+00  1.124482117149547e-02 -1.086238066174224e-01 
 3.672823004981351e+08  1.000000000000000e+00  0.000000000000000e+00  1.143088420407261e-02 -1.072779323753440e-01 
 3.715352290972236e+08  1.000000000000000e+00  0.000000000000000e+00  1.161334600906039e-02 -1.059509526501285e-01 
 3.758374042884958e+08  1.000000000000000e+00  0.000000000000000e+00  1.179225869943203e-02 -1.046425324645869e-01 
 3.801893963206135e+08  1.000000000000000e+00  0.000000000000000e+00  1.196767464503100e-02 -1.033523446977955e-01 
 3.845917820454065e+08  1.000000000000000e+00  0.000000000000000e+00  1.213964636689075e-02 -1.020800698633598e-01 
 3.890451449943342e+08  1.000000000000000e+00  0.000000000000000e+00  1.230822648737014e-02 -1.008253958900166e-01 
 3.935500754558317e+08  1.000000000000000e+00  0.000000000000000e+00  1.247346766392782e-02 -9.958801791050235e-02 
 3.981071705535522e+08  1.000000000000000e+00  0.000000000000000e+00  1.263542252585229e-02 -9.836763805759292e-02 
 4.027170343255147e+08  1.000000000000000e+00  0.000000000000000e+00  1.279414361403698e-02 -9.716396526618026e-02 
 4.073802778041690e+08  1.000000000000000e+00  0.000000000000000e+00  1.294968333662742e-02 -9.597671508069923e-02 
 4.120975190973871e+08  1.000000000000000e+00  0.000000000000000e+00  1.310209391152652e-02 -9.480560946988280e-02 
 4.168693834703930e+08  1.000000000000000e+00  0.000000000000000e+00  1.325142733143957e-02 -9.365037664534413e-02 
 4.216965034286405e+08  1.000000000000000e+00  0.000000000000000e+00  1.339773531334243e-02 -9.251075088790693e-02 
 4.265795188016517e+08  1.000000000000000e+00  0.000000000000000e+00  1.354106927199060e-02 -9.138647237719383e-02 
 4.315190768278250e+08  1.000000000000000e+00  0.000000000000000e+00  1.368148027163392e-02 -9.027728702861390e-02 
 4.365158322402264e+08  1.000000000000000e+00  0.000000000000000e+00  1.381901901325943e-02 -8.918294633312734e-02 
 4.415704473533736e+08  1.000000000000000e+00  0.000000000000000e+00  1.395373577056488e-02 -8.810320720492333e-02 
 4.466835921510250e+08  1.000000000000000e+00  0.000000000000000e+00  1.408568040815738e-02 -8.703783182984122e-02 
 4.518559443749850e+08  1.000000000000000e+00  0.000000000000000e+00  1.421490231966814e-02 -8.598658752248547e-02 
 4.570881896149384e+08  1.000000000000000e+00  0.000000000000000e+00  1.434145042954827e-02 -8.494924658488655e-02 
 4.623810213993244e+08  1.000000000000000e+00  0.000000000000000e+00  1.446537316822824e-02 -8.392558617080455e-02 
 4.677351412872631e+08  1.000000000000000e+00  0.000000000000000e+00  1.458671842734062e-02 -8.291538815506465e-02 
 4.731512589615462e+08  1.000000000000000e+00  0.000000000000000e+00  1.470553358163326e-02 -8.191843900425405e-02 
 4.786300923227049e+08  1.000000000000000e+00  0.000000000000000e+00  1.482186546412626e-02 -8.093452965354286e-02 
 4.841723675841666e+08  1.000000000000000e+00  0.000000000000000e+00  1.493576033285483e-02 -7.996345538751348e-02 
 4.897788193685143e+08  1.000000000000000e+00  0.000000000000000e+00  1.504726388767404e-02 -7.900501572276712e-02 
 4.954501908048592e+08  1.000000000000000e+00  0.000000000000000e+00  1.515642123610949e-02 -7.805901429624607e-02 
 5.011872336273420e+08  1.000000000000000e+00  0.000000000000000e+00  1.526327689844910e-02 -7.712525875535552e-02 
 5.069907082747750e+08  1.000000000000000e+00  0.000000000000000e+00  1.536787480357674e-02 -7.620356065211689e-02 
 5.128613839914363e+08  1.000000000000000e+00  0.000000000000000e+00  1.547025827253356e-02 -7.529373534094541e-02 
 5.188000389290334e+08  1.000000000000000e+00  0.000000000000000e+00  1.557047001481937e-02 -7.439560187884023e-02 
 5.248074602498457e+08  1.000000000000000e+00  0.000000000000000e+00  1.566855212701327e-02 -7.350898292895709e-02 
 5.308844442310624e+08  1.000000000000000e+00  0.000000000000000e+00  1.576454609698729e-02 -7.263370466696800e-02 
 5.370317963703276e+08  1.000000000000000e+00  0.000000000000000e+00  1.585849279018260e-02 -7.176959669059263e-02 
 5.432503314925090e+08  1.000000000000000e+00  0.000000000000000e+00  1.595043244650453e-02 -7.091649193124509e-02 
 5.495408738577013e+08  1.000000000000000e+00  0.000000000000000e+00  1.604040470002947e-02 -7.007422656937953e-02 
 5.559042572704812e+08  1.000000000000000e+00  0.000000000000000e+00  1.612844854961190e-02 -6.924263995095191e-02 
 5.623413251904277e+08  1.000000000000000e+00  0.000000000000000e+00  1.621460239000849e-02 -6.842157450799212e-02 
 5.688529308439209e+08  1.000000000000000e+00  0.000000000000000e+00  1.629890397862313e-02 -6.761087568009047e-02 
 5.754399373372374e+08  1.000000000000000e+00  0.000000000000000e+00  1.638139048107190e-02 -6.681039183957445e-02 
 5.821032177709528e+08  1.000000000000000e+00  0.000000000000000e+00  1.646209843330120e-02 -6.601997421780860e-02 
 5.888436553556714e+08  1.000000000000000e+00  0.000000000000000e+00  1.654106376389991e-02 -6.523947683414853e-02 
 5.956621435290939e+08  1.000000000000000e+00  0.000000000000000e+00  1.661832179651664e-02 -6.446875642741162e-02 
 6.025595860744421e+08  1.000000000000000e+00  0.000000000000000e+00  1.669390725645101e-02 -6.370767238880545e-02 
 6.095368972402545e+08  1.000000000000000e+00  0.000000000000000e+00  1.676785426246874e-02 -6.295608669682369e-02 
 6.165950018615686e+08  1.000000000000000e+00  0.000000000000000e+00  1.684019634498801e-02 -6.221386385463266e-02 
 6.237348354825066e+08  1.000000000000000e+00  0.000000000000000e+00  1.691096644138119e-02 -6.148087082852594e-02 
 6.309573444802817e+08  1.000000000000000e+00  0.000000000000000e+00  1.698019691321305e-02 -6.075697698946345e-02 
 6.382634861906382e+08  1.000000000000000e+00  0.000000000000000e+00  1.704791953231331e-02 -6.004205405409479e-02 
 6.456542290347461e+08  1.000000000000000e+00  0.000000000000000e+00  1.711416550841860e-02 -5.933597603028711e-02 
 6.531305526475639e+08  1.000000000000000e+00  0.000000000000000e+00  1.717896547922813e-02 -5.863861916204986e-02 
 6.606934480076886e+08  1.000000000000000e+00  0.000000000000000e+00  1.724234952614972e-02 -5.794986187701899e-02 
 6.683439175687084e+08  1.000000000000000e+00  0.000000000000000e+00  1.730434717029167e-02 -5.726958473526098e-02 
 6.760829753920767e+08  1.000000000000000e+00  0.000000000000000e+00  1.736498739269930e-02 -5.659767037984970e-02 
 6.839116472815254e+08  1.000000000000000e+00  0.000000000000000e+00  1.742429862882554e-02 -5.593400348821490e-02 
 6.918309709190336e+08  1.000000000000000e+00  0.000000000000000e+00  1.748230878394600e-02 -5.527847072568690e-02 
 6.998419960023718e+08  1.000000000000000e+00  0.000000000000000e+00  1.753904523271927e-02 -5.463096069956169e-02 
 7.079457843842374e+08  1.000000000000000e+00  0.000000000000000e+00  1.759453483266552e-02 -5.399136391529349e-02 
 7.161434102130027e+08  1.000000000000000e+00  0.000000000000000e+00  1.764880392378553e-02 -5.335957273292488e-02 
 7.244359600750920e+08  1.000000000000000e+00  0.000000000000000e+00  1.770187834670076e-02 -5.273548132624897e-02 
 7.328245331390072e+08  1.000000000000000e+00  0.000000000000000e+00  1.775378343910426e-02 -5.211898564136321e-02 
 7.413102413010219e+08  1.000000000000000e+00  0.000000000000000e+00  1.780454404759543e-02 -5.150998335765637e-02 
 7.498942093325615e+08  1.000000000000000e+00  0.000000000000000e+00  1.785418453462287e-02 -5.090837384936669e-02 
 7.585775750292907e+08  1.000000000000000e+00  0.000000000000000e+00  1.790272878688805e-02 -5.031405814846008e-02 
 7.673614893619272e+08  1.000000000000000e+00  0.000000000000000e+00  1.795020021650084e-02 -4.972693890783775e-02 
 7.762471166288012e+08  1.000000000000000e+00  0.000000000000000e+00  1.799662178136090e-02 -4.914692036744610e-02 
 7.852356346101826e+08  1.000000000000000e+00  0.000000000000000e+00  1.804201597726621e-02 -4.857390831844571e-02 
 7.943282347243937e+08  1.000000000000000e+00  0.000000000000000e+00  1.808640485556897e-02 -4.800781007098054e-02 
 8.035261221857308e+08  1.000000000000000e+00  0.000000000000000e+00  1.812981002385725e-02 -4.744853442108929e-02 
