 time                   v(VDIFFCMD)            tr_vin_diff            v(OUTP)                v(OUTN)                tr_voutcm              tr_voutdiff            v(VOCM)                tr_idd                
 1.814000000000000e-08  0.000000000000000e+00  3.601741127567948e-11  1.649931382832871e+00  1.649931383452712e+00  1.649931383142791e+00 -6.198410673619037e-10  1.649931300651654e+00  1.670955890253126e-03 
 1.864000000000000e-08  0.000000000000000e+00  4.446687462689169e-11  1.649931382809679e+00  1.649931383457816e+00  1.649931383133748e+00 -6.481373215905251e-10  1.649931300642749e+00  1.670955889978579e-03 
 1.914000000000000e-08  0.000000000000000e+00  5.311839856858569e-11  1.649931382786694e+00  1.649931383462921e+00  1.649931383124808e+00 -6.762266302473563e-10  1.649931300633830e+00  1.670955889463483e-03 
 1.964000000000001e-08  0.000000000000000e+00  6.192824031359123e-11  1.649931382763962e+00  1.649931383468120e+00  1.649931383116041e+00 -7.041578431454809e-10  1.649931300624963e+00  1.670955889664204e-03 
 2.014000000000001e-08  0.000000000000000e+00  7.087019859852717e-11  1.649931382741374e+00  1.649931383473492e+00  1.649931383107433e+00 -7.321181438868507e-10  1.649931300616355e+00  1.670955890150270e-03 
 2.064000000000001e-08  0.000000000000000e+00  7.997025264216973e-11  1.649931382718849e+00  1.649931383479063e+00  1.649931383098956e+00 -7.602143359264346e-10  1.649931300607828e+00  1.670955889480761e-03 
 2.114000000000001e-08  0.000000000000000e+00  8.917622196236152e-11  1.649931382696661e+00  1.649931383484107e+00  1.649931383090384e+00 -7.874456642298355e-10  1.649931300599163e+00  1.670955889921855e-03 
 2.164000000000001e-08  0.000000000000000e+00  9.855249949453082e-11  1.649931382674858e+00  1.649931383489131e+00  1.649931383081995e+00 -8.142730933968778e-10  1.649931300590773e+00  1.670955890406231e-03 
 2.214000000000001e-08  0.000000000000000e+00  1.080915357221102e-10  1.649931382653377e+00  1.649931383494264e+00  1.649931383073821e+00 -8.408869156539822e-10  1.649931300582522e+00  1.670955890053265e-03 
 2.264000000000001e-08  0.000000000000000e+00  1.177677955155332e-10  1.649931382632060e+00  1.649931383499431e+00  1.649931383065746e+00 -8.673706197726005e-10  1.649931300574444e+00  1.670955890475858e-03 
 2.314000000000001e-08  0.000000000000000e+00  1.275444194703823e-10  1.649931382610968e+00  1.649931383504718e+00  1.649931383057843e+00 -8.937499629269041e-10  1.649931300566628e+00  1.670955889801309e-03 
 2.364000000000002e-08  0.000000000000000e+00  1.374145242039049e-10  1.649931382590084e+00  1.649931383510106e+00  1.649931383050095e+00 -9.200220585370289e-10  1.649931300558792e+00  1.670955890033257e-03 
 2.414000000000002e-08  0.000000000000000e+00  1.473581257016576e-10  1.649931382569442e+00  1.649931383515610e+00  1.649931383042526e+00 -9.461675887223464e-10  1.649931300551204e+00  1.670955890223120e-03 
 2.464000000000002e-08  0.000000000000000e+00  1.574369523638097e-10  1.649931382549009e+00  1.649931383521213e+00  1.649931383035111e+00 -9.722043170512507e-10  1.649931300543922e+00  1.670955889975463e-03 
 2.514000000000002e-08  0.000000000000000e+00  1.675530825195892e-10  1.649931382528836e+00  1.649931383526948e+00  1.649931383027892e+00 -9.981129256431132e-10  1.649931300536472e+00  1.670955890478968e-03 
 2.564000000000002e-08  0.000000000000000e+00  1.777407110381546e-10  1.649931382508998e+00  1.649931383532863e+00  1.649931383020931e+00 -1.023864326654689e-09  1.649931300529449e+00  1.670955890478280e-03 
 2.614000000000002e-08  0.000000000000000e+00  1.880235966922328e-10  1.649931382489498e+00  1.649931383538957e+00  1.649931383014228e+00 -1.049458964175187e-09  1.649931300522536e+00  1.670955890499882e-03 
 2.664000000000002e-08  0.000000000000000e+00  1.983391229032350e-10  1.649931382470309e+00  1.649931383545181e+00  1.649931383007745e+00 -1.074871525119647e-09  1.649931300516049e+00  1.670955890685155e-03 
 2.714000000000002e-08  0.000000000000000e+00  2.087123807115177e-10  1.649931382451630e+00  1.649931383551469e+00  1.649931383001549e+00 -1.099839108675837e-09  1.649931300509824e+00  1.670955890356696e-03 
 2.764000000000002e-08  0.000000000000000e+00  2.191462566969449e-10  1.649931382433393e+00  1.649931383557908e+00  1.649931382995650e+00 -1.124514703576551e-09  1.649931300503786e+00  1.670955890297057e-03 
 2.814000000000003e-08  0.000000000000000e+00  2.296711709703914e-10  1.649931382415564e+00  1.649931383564535e+00  1.649931382990049e+00 -1.148971362496809e-09  1.649931300497932e+00  1.670955890881643e-03 
 2.864000000000003e-08  0.000000000000000e+00  2.402522625288839e-10  1.649931382398058e+00  1.649931383571303e+00  1.649931382984681e+00 -1.173244612573399e-09  1.649931300492566e+00  1.670955890481591e-03 
 2.914000000000003e-08  0.000000000000000e+00  2.508959706659653e-10  1.649931382380697e+00  1.649931383578288e+00  1.649931382979493e+00 -1.197591359414218e-09  1.649931300487274e+00  1.670955890787371e-03 
 2.964000000000003e-08  0.000000000000000e+00  2.615967442665124e-10  1.649931382363520e+00  1.649931383585387e+00  1.649931382974453e+00 -1.221867051981462e-09  1.649931300482235e+00  1.670955891044065e-03 
 3.014000000000003e-08  0.000000000000000e+00  2.723083980527008e-10  1.649931382346631e+00  1.649931383592637e+00  1.649931382969634e+00 -1.246005965072072e-09  1.649931300477284e+00  1.670955890982599e-03 
 3.064000000000003e-08  0.000000000000000e+00  2.830686796073678e-10  1.649931382330043e+00  1.649931383600026e+00  1.649931382965035e+00 -1.269983229690297e-09  1.649931300472326e+00  1.670955891224127e-03 
 3.114000000000003e-08  0.000000000000000e+00  2.938520538009470e-10  1.649931382313789e+00  1.649931383607577e+00  1.649931382960683e+00 -1.293787521561285e-09  1.649931300468142e+00  1.670955891005254e-03 
 3.164000000000002e-08  0.000000000000000e+00  3.046838337183999e-10  1.649931382297795e+00  1.649931383615220e+00  1.649931382956508e+00 -1.317425057933974e-09  1.649931300463687e+00  1.670955891117379e-03 
 3.214000000000002e-08  0.000000000000000e+00  3.155520289510605e-10  1.649931382282011e+00  1.649931383622915e+00  1.649931382952463e+00 -1.340904054458747e-09  1.649931300459599e+00  1.670955891089567e-03 
 3.264000000000002e-08  0.000000000000000e+00  3.264610803910273e-10  1.649931382266349e+00  1.649931383630586e+00  1.649931382948467e+00 -1.364237611767294e-09  1.649931300455308e+00  1.670955891525649e-03 
 3.314000000000002e-08  0.000000000000000e+00  3.373861190425487e-10  1.649931382251002e+00  1.649931383638237e+00  1.649931382944619e+00 -1.387234549454774e-09  1.649931300451435e+00  1.670955891240229e-03 
 3.364000000000002e-08  0.000000000000000e+00  3.483267008164148e-10  1.649931382235830e+00  1.649931383645853e+00  1.649931382940842e+00 -1.410023653392045e-09  1.649931300447619e+00  1.670955891071857e-03 
 3.414000000000001e-08  0.000000000000000e+00  3.578748408727961e-10  1.649931382220714e+00  1.649931383652420e+00  1.649931382936567e+00 -1.431705864973765e-09  1.649931300443252e+00  1.670955891470250e-03 
 3.464000000000001e-08  0.000000000000000e+00  3.674271997766709e-10  1.649931382205643e+00  1.649931383657354e+00  1.649931382931499e+00 -1.451710529565275e-09  1.649931300438090e+00  1.670955890852725e-03 
 3.514000000000001e-08  0.000000000000000e+00  3.772622214626153e-10  1.649931382190542e+00  1.649931383661438e+00  1.649931382925990e+00 -1.470896071609218e-09  1.649931300432509e+00  1.670955890651959e-03 
 3.564000000000001e-08  0.000000000000000e+00  3.850184615572516e-10  1.649931382175487e+00  1.649931383662933e+00  1.649931382919210e+00 -1.487446388281910e-09  1.649931300425849e+00  1.670955890398820e-03 
 3.614000000000000e-08  0.000000000000000e+00  3.929816472236780e-10  1.649931382160451e+00  1.649931383661147e+00  1.649931382910799e+00 -1.500695567813182e-09  1.649931300417766e+00  1.670955891206828e-03 
 3.664000000000000e-08  0.000000000000000e+00  4.014968357779480e-10  1.649931382145595e+00  1.649931383656428e+00  1.649931382901012e+00 -1.510833458340244e-09  1.649931300408073e+00  1.670955890668488e-03 
 3.714000000000000e-08  0.000000000000000e+00  4.119000696078956e-10  1.649931382130832e+00  1.649931383650207e+00  1.649931382890520e+00 -1.519375070202500e-09  1.649931300397623e+00  1.670955890939255e-03 
 3.764000000000000e-08  0.000000000000000e+00  4.225870764429374e-10  1.649931382116266e+00  1.649931383643745e+00  1.649931382880006e+00 -1.527479254193054e-09  1.649931300387217e+00  1.670955891039003e-03 
 3.814000000000000e-08  0.000000000000000e+00  4.317568524925264e-10  1.649931382101934e+00  1.649931383636531e+00  1.649931382869233e+00 -1.534597560137740e-09  1.649931300376689e+00  1.670955890668652e-03 
 3.863999999999999e-08  0.000000000000000e+00  4.420823707107502e-10  1.649931382087841e+00  1.649931383629004e+00  1.649931382858423e+00 -1.541162530926954e-09  1.649931300366073e+00  1.670955890256228e-03 
 3.913999999999999e-08  0.000000000000000e+00  4.510050111150576e-10  1.649931382073876e+00  1.649931383620740e+00  1.649931382847308e+00 -1.546863748203009e-09  1.649931300355119e+00  1.670955890345854e-03 
 3.963999999999999e-08  0.000000000000000e+00  4.611016013456037e-10  1.649931382060073e+00  1.649931383612274e+00  1.649931382836173e+00 -1.552200590282382e-09  1.649931300344308e+00  1.670955890430498e-03 
 4.013999999999999e-08  0.000000000000000e+00  4.697815469967281e-10  1.649931382046458e+00  1.649931383603341e+00  1.649931382824899e+00 -1.556883288955646e-09  1.649931300333221e+00  1.670955891053465e-03 
 4.063999999999999e-08  0.000000000000000e+00  4.781726126168451e-10  1.649931382032762e+00  1.649931383593437e+00  1.649931382813099e+00 -1.560675588763161e-09  1.649931300321529e+00  1.670955890402118e-03 
 4.113999999999998e-08  0.000000000000000e+00  4.879332493601396e-10  1.649931382019234e+00  1.649931383583996e+00  1.649931382801615e+00 -1.564762541761411e-09  1.649931300310286e+00  1.670955890299548e-03 
 4.163999999999998e-08  0.000000000000000e+00  4.962494859483968e-10  1.649931382005996e+00  1.649931383574252e+00  1.649931382790124e+00 -1.568255969530696e-09  1.649931300298872e+00  1.670955890128261e-03 
 4.213999999999998e-08  0.000000000000000e+00  5.042288808709827e-10  1.649931381993037e+00  1.649931383563862e+00  1.649931382778449e+00 -1.570824359475864e-09  1.649931300287268e+00  1.670955890606880e-03 
 4.263999999999998e-08  0.000000000000000e+00  5.121525425977325e-10  1.649931381980207e+00  1.649931383553112e+00  1.649931382766659e+00 -1.572904473334802e-09  1.649931300275598e+00  1.670955890431622e-03 
 4.313999999999997e-08  0.000000000000000e+00  5.176903350445627e-10  1.649931381967413e+00  1.649931383540252e+00  1.649931382753832e+00 -1.572839192220954e-09  1.649931300262789e+00  1.670955890171629e-03 
 4.363999999999997e-08  0.000000000000000e+00  5.231175492781404e-10  1.649931381954696e+00  1.649931383524417e+00  1.649931382739556e+00 -1.569721019833992e-09  1.649931300248716e+00  1.670955889951141e-03 
 4.413999999999997e-08  0.000000000000000e+00  5.273692593732449e-10  1.649931381942000e+00  1.649931383505370e+00  1.649931382723685e+00 -1.563370100043926e-09  1.649931300233303e+00  1.670955889342018e-03 
 4.463999999999997e-08  0.000000000000000e+00  5.318627760431127e-10  1.649931381929439e+00  1.649931383482739e+00  1.649931382706089e+00 -1.553299933121366e-09  1.649931300215989e+00  1.670955889898580e-03 
 4.513999999999997e-08  0.000000000000000e+00  5.367768451947086e-10  1.649931381917078e+00  1.649931383457085e+00  1.649931382687082e+00 -1.540007010802924e-09  1.649931300197247e+00  1.670955888815483e-03 
 4.563999999999996e-08  0.000000000000000e+00  5.433709038271672e-10  1.649931381904871e+00  1.649931383429773e+00  1.649931382667322e+00 -1.524901538374479e-09  1.649931300177940e+00  1.670955888756421e-03 
 4.613999999999996e-08  0.000000000000000e+00  5.486018306299911e-10  1.649931381892797e+00  1.649931383401202e+00  1.649931382647000e+00 -1.508404956496179e-09  1.649931300158113e+00  1.670955888529752e-03 
 4.663999999999996e-08  0.000000000000000e+00  5.534512848015538e-10  1.649931381880932e+00  1.649931383371679e+00  1.649931382626306e+00 -1.490746637244911e-09  1.649931300137767e+00  1.670955888180321e-03 
 4.713999999999996e-08  0.000000000000000e+00  5.595157670512663e-10  1.649931381869286e+00  1.649931383342077e+00  1.649931382605681e+00 -1.472791000267648e-09  1.649931300117641e+00  1.670955888742357e-03 
 4.763999999999996e-08  0.000000000000000e+00  5.653895129853481e-10  1.649931381857851e+00  1.649931383313159e+00  1.649931382585505e+00 -1.455308318298876e-09  1.649931300097505e+00  1.670955889038368e-03 
 4.813999999999995e-08  0.000000000000000e+00  5.707581074432255e-10  1.649931381846624e+00  1.649931383285068e+00  1.649931382565846e+00 -1.438444030554820e-09  1.649931300078096e+00  1.670955889042791e-03 
 4.863999999999995e-08  0.000000000000000e+00  5.741334074826909e-10  1.649931381835621e+00  1.649931383256780e+00  1.649931382546201e+00 -1.421159634418245e-09  1.649931300058815e+00  1.670955889041113e-03 
 4.913999999999995e-08  0.000000000000000e+00  5.784124290642012e-10  1.649931381824773e+00  1.649931383228449e+00  1.649931382526611e+00 -1.403676286315658e-09  1.649931300039239e+00  1.670955889892171e-03 
 4.963999999999995e-08  0.000000000000000e+00  5.811193748428423e-10  1.649931381814115e+00  1.649931383199746e+00  1.649931382506930e+00 -1.385630943318006e-09  1.649931300019829e+00  1.670955889264656e-03 
 5.013999999999994e-08  0.000000000000000e+00  5.833640237540294e-10  1.649931381803521e+00  1.649931383170049e+00  1.649931382486785e+00 -1.366528001867096e-09  1.649931300000008e+00  1.670955889559316e-03 
 5.063999999999994e-08  0.000000000000000e+00  5.854037254948707e-10  1.649931381792971e+00  1.649931383139350e+00  1.649931382466161e+00 -1.346378342148569e-09  1.649931299979720e+00  1.670955889026835e-03 
 5.113999999999994e-08  0.000000000000000e+00  5.873002084655354e-10  1.649931381782498e+00  1.649931383107879e+00  1.649931382445188e+00 -1.325380472039228e-09  1.649931299959021e+00  1.670955889974361e-03 
 5.163999999999994e-08  0.000000000000000e+00  5.890024024068907e-10  1.649931381772074e+00  1.649931383076028e+00  1.649931382424051e+00 -1.303953611753172e-09  1.649931299937770e+00  1.670955889479573e-03 
 5.213999999999994e-08  0.000000000000000e+00  5.904163824510533e-10  1.649931381761711e+00  1.649931383043835e+00  1.649931382402773e+00 -1.282123740509178e-09  1.649931299916658e+00  1.670955889010313e-03 
 5.263999999999993e-08  0.000000000000000e+00  5.915177236914815e-10  1.649931381751480e+00  1.649931383011429e+00  1.649931382381454e+00 -1.259949033993735e-09  1.649931299895493e+00  1.670955889590437e-03 
 5.313999999999993e-08  0.000000000000000e+00  5.922988766116077e-10  1.649931381741446e+00  1.649931382978937e+00  1.649931382360192e+00 -1.237490332428592e-09  1.649931299874317e+00  1.670955889571858e-03 
 5.363999999999993e-08  0.000000000000000e+00  5.927816015827148e-10  1.649931381731640e+00  1.649931382946460e+00  1.649931382339050e+00 -1.214819800310352e-09  1.649931299853175e+00  1.670955889574038e-03 
 5.413999999999993e-08  0.000000000000000e+00  5.929510216162726e-10  1.649931381721971e+00  1.649931382913976e+00  1.649931382317974e+00 -1.192004939198910e-09  1.649931299832363e+00  1.670955888472211e-03 
 5.463999999999993e-08  0.000000000000000e+00  5.920766099620778e-10  1.649931381712440e+00  1.649931382880931e+00  1.649931382296685e+00 -1.168490415537349e-09  1.649931299811197e+00  1.670955888807569e-03 
 5.513999999999992e-08  0.000000000000000e+00  5.908504796536818e-10  1.649931381703308e+00  1.649931382847379e+00  1.649931382275343e+00 -1.144070838066114e-09  1.649931299789880e+00  1.670955888478664e-03 
 5.563999999999992e-08  0.000000000000000e+00  5.894504884196294e-10  1.649931381694423e+00  1.649931382813261e+00  1.649931382253842e+00 -1.118838133251643e-09  1.649931299768518e+00  1.670955888129901e-03 
 5.613999999999992e-08  0.000000000000000e+00  5.878850739549080e-10  1.649931381685696e+00  1.649931382778675e+00  1.649931382232185e+00 -1.092979928785098e-09  1.649931299746950e+00  1.670955888336630e-03 
 5.663999999999992e-08  0.000000000000000e+00  5.861240381932475e-10  1.649931381677098e+00  1.649931382743782e+00  1.649931382210440e+00 -1.066683630313037e-09  1.649931299725256e+00  1.670955887860658e-03 
 5.713999999999991e-08  0.000000000000000e+00  5.841269690165518e-10  1.649931381668243e+00  1.649931382708423e+00  1.649931382188333e+00 -1.040180386269185e-09  1.649931299703437e+00  1.670955888029356e-03 
 5.763999999999991e-08  0.000000000000000e+00  5.818427961656880e-10  1.649931381659497e+00  1.649931382672828e+00  1.649931382166162e+00 -1.013331418775465e-09  1.649931299681203e+00  1.670955888114106e-03 
 5.813999999999991e-08  0.000000000000000e+00  5.799256630467653e-10  1.649931381650946e+00  1.649931382637707e+00  1.649931382144327e+00 -9.867606731717160e-10  1.649931299659489e+00  1.670955888065924e-03 
 5.863999999999991e-08  0.000000000000000e+00  5.770184330344819e-10  1.649931381642422e+00  1.649931382602982e+00  1.649931382122702e+00 -9.605596318351672e-10  1.649931299638134e+00  1.670955887988684e-03 
 5.913999999999991e-08  0.000000000000000e+00  5.743781006373183e-10  1.649931381634127e+00  1.649931382568908e+00  1.649931382101518e+00 -9.347811413817908e-10  1.649931299616864e+00  1.670955888675309e-03 
 5.963999999999990e-08  0.000000000000000e+00  5.714713147142447e-10  1.649931381626105e+00  1.649931382535730e+00  1.649931382080918e+00 -9.096252640006242e-10  1.649931299596282e+00  1.670955888392363e-03 
 6.013999999999990e-08  0.000000000000000e+00  5.681670689483553e-10  1.649931381618341e+00  1.649931382503392e+00  1.649931382060867e+00 -8.850518096181759e-10  1.649931299576305e+00  1.670955888682796e-03 
 6.063999999999990e-08  0.000000000000000e+00  5.638114419781459e-10  1.649931381610731e+00  1.649931382471231e+00  1.649931382040981e+00 -8.604998935624053e-10  1.649931299556341e+00  1.670955887894834e-03 
 6.113999999999990e-08  0.000000000000000e+00  5.591298535279066e-10  1.649931381603211e+00  1.649931382439038e+00  1.649931382021124e+00 -8.358271852415555e-10  1.649931299536471e+00  1.670955887386004e-03 
 6.163999999999990e-08  0.000000000000000e+00  5.543066006197250e-10  1.649931381595723e+00  1.649931382406572e+00  1.649931382001148e+00 -8.108496096781437e-10  1.649931299516512e+00  1.670955887053529e-03 
 6.213999999999989e-08  0.000000000000000e+00  5.500249145029557e-10  1.649931381588281e+00  1.649931382374098e+00  1.649931381981190e+00 -7.858163009188956e-10  1.649931299496522e+00  1.670955887334039e-03 
 6.263999999999989e-08  0.000000000000000e+00  5.448912432370889e-10  1.649931381580903e+00  1.649931382341687e+00  1.649931381961295e+00 -7.607836582934624e-10  1.649931299476703e+00  1.670955887732351e-03 
 6.313999999999989e-08  0.000000000000000e+00  5.401241676139534e-10  1.649931381573722e+00  1.649931382309724e+00  1.649931381941723e+00 -7.360019260715944e-10  1.649931299457017e+00  1.670955887683890e-03 
 6.363999999999989e-08  0.000000000000000e+00  5.345219822316949e-10  1.649931381566709e+00  1.649931382278010e+00  1.649931381922360e+00 -7.113003519521044e-10  1.649931299437440e+00  1.670955888118858e-03 
 6.413999999999988e-08  0.000000000000000e+00  5.286469040299835e-10  1.649931381559859e+00  1.649931382246285e+00  1.649931381903072e+00 -6.864266932637975e-10  1.649931299418247e+00  1.670955887315526e-03 
 6.463999999999988e-08  0.000000000000000e+00  5.232954070066853e-10  1.649931381553073e+00  1.649931382214886e+00  1.649931381883979e+00 -6.618130488078577e-10  1.649931299399128e+00  1.670955887933763e-03 
 6.513999999999988e-08  0.000000000000000e+00  5.177664963440520e-10  1.649931381546444e+00  1.649931382184206e+00  1.649931381865325e+00 -6.377618433361931e-10  1.649931299380417e+00  1.670955887663654e-03 
 6.563999999999988e-08  0.000000000000000e+00  5.119626944605216e-10  1.649931381539986e+00  1.649931382154259e+00  1.649931381847122e+00 -6.142732988934085e-10  1.649931299362030e+00  1.670955888020186e-03 
 6.613999999999988e-08  0.000000000000000e+00  5.059228591619558e-10  1.649931381533722e+00  1.649931382125013e+00  1.649931381829368e+00 -5.912905720606432e-10  1.649931299344189e+00  1.670955888198935e-03 
 6.663999999999987e-08  0.000000000000000e+00  4.996263403000967e-10  1.649931381527709e+00  1.649931382096436e+00  1.649931381812072e+00 -5.687270654419763e-10  1.649931299326838e+00  1.670955888611327e-03 
 6.713999999999987e-08  0.000000000000000e+00  4.945728271366079e-10  1.649931381521953e+00  1.649931382069423e+00  1.649931381795688e+00 -5.474700692786882e-10  1.649931299310164e+00  1.670955889066435e-03 
 6.763999999999987e-08  0.000000000000000e+00  4.893119243121191e-10  1.649931381516447e+00  1.649931382044493e+00  1.649931381780470e+00 -5.280456072398465e-10  1.649931299294701e+00  1.670955888862195e-03 
 6.813999999999987e-08  0.000000000000000e+00  4.836080425008049e-10  1.649931381511153e+00  1.649931382021218e+00  1.649931381766186e+00 -5.100655453560421e-10  1.649931299280096e+00  1.670955889162919e-03 
 6.863999999999987e-08  0.000000000000000e+00  4.774967088394533e-10  1.649931381506077e+00  1.649931381999445e+00  1.649931381752761e+00 -4.933677910656797e-10  1.649931299266657e+00  1.670955889397819e-03 
 6.913999999999986e-08  0.000000000000000e+00  4.710378753713940e-10  1.649931381501312e+00  1.649931381978984e+00  1.649931381740148e+00 -4.776712358989244e-10  1.649931299253758e+00  1.670955889399863e-03 
 6.963999999999986e-08  0.000000000000000e+00  4.643492257372372e-10  1.649931381496827e+00  1.649931381959357e+00  1.649931381728092e+00 -4.625300142890865e-10  1.649931299241448e+00  1.670955889628671e-03 
 7.013999999999986e-08  0.000000000000000e+00  4.575160250652743e-10  1.649931381492590e+00  1.649931381940484e+00  1.649931381716537e+00 -4.478937221108481e-10  1.649931299229482e+00  1.670955889400344e-03 
 7.063999999999986e-08  0.000000000000000e+00  4.505833484103050e-10  1.649931381488551e+00  1.649931381922224e+00  1.649931381705387e+00 -4.336737635668442e-10  1.649931299218301e+00  1.670955889303859e-03 
 7.113999999999985e-08  0.000000000000000e+00  4.436107037264492e-10  1.649931381484704e+00  1.649931381904517e+00  1.649931381694611e+00 -4.198130731936089e-10  1.649931299207084e+00  1.670955889321051e-03 
 7.163999999999985e-08  0.000000000000000e+00  4.366056405302743e-10  1.649931381480975e+00  1.649931381887238e+00  1.649931381684106e+00 -4.062632452672688e-10  1.649931299196330e+00  1.670955889655551e-03 
 7.213999999999985e-08  0.000000000000000e+00  4.295477307181272e-10  1.649931381477327e+00  1.649931381870289e+00  1.649931381673808e+00 -3.929621072984446e-10  1.649931299185898e+00  1.670955889147559e-03 
 7.263999999999985e-08  0.000000000000000e+00  4.224718352929813e-10  1.649931381473823e+00  1.649931381853682e+00  1.649931381663753e+00 -3.798588110726087e-10  1.649931299175510e+00  1.670955889209351e-03 
 7.313999999999985e-08  0.000000000000000e+00  4.153875021728481e-10  1.649931381470517e+00  1.649931381837436e+00  1.649931381653976e+00 -3.669191617206025e-10  1.649931299165521e+00  1.670955889118359e-03 
 7.363999999999984e-08  0.000000000000000e+00  4.082985061160116e-10  1.649931381467429e+00  1.649931381821542e+00  1.649931381644485e+00 -3.541127391315513e-10  1.649931299155800e+00  1.670955889215314e-03 
 7.413999999999984e-08  0.000000000000000e+00  4.012734589053935e-10  1.649931381464567e+00  1.649931381806019e+00  1.649931381635293e+00 -3.414524218925408e-10  1.649931299146602e+00  1.670955889498861e-03 
 7.463999999999984e-08  0.000000000000000e+00  3.943092519165248e-10  1.649931381461905e+00  1.649931381790885e+00  1.649931381626395e+00 -3.289797323446919e-10  1.649931299137616e+00  1.670955889305601e-03 
 7.513999999999984e-08  0.000000000000000e+00  3.874105480861090e-10  1.649931381459350e+00  1.649931381776091e+00  1.649931381617720e+00 -3.167404116766193e-10  1.649931299128910e+00  1.670955889887550e-03 
 7.563999999999984e-08  0.000000000000000e+00  3.804985215793977e-10  1.649931381456873e+00  1.649931381761603e+00  1.649931381609238e+00 -3.047293528624095e-10  1.649931299120230e+00  1.670955889853571e-03 
 7.613999999999983e-08  0.000000000000000e+00  3.735607378985151e-10  1.649931381454548e+00  1.649931381747443e+00  1.649931381600995e+00 -2.928950415537201e-10  1.649931299111660e+00  1.670955889965278e-03 
 7.663999999999983e-08  0.000000000000000e+00  3.666467129903594e-10  1.649931381452350e+00  1.649931381733557e+00  1.649931381592953e+00 -2.812072796842813e-10  1.649931299103429e+00  1.670955890012673e-03 
 7.713999999999983e-08  0.000000000000000e+00  3.597389053311417e-10  1.649931381450280e+00  1.649931381720109e+00  1.649931381585195e+00 -2.698292700387128e-10  1.649931299095638e+00  1.670955890222564e-03 
 7.763999999999983e-08  0.000000000000000e+00  3.528846104217109e-10  1.649931381448462e+00  1.649931381707090e+00  1.649931381577776e+00 -2.586284519878745e-10  1.649931299087979e+00  1.670955890318017e-03 
 7.813999999999982e-08  0.000000000000000e+00  3.460938202692887e-10  1.649931381446862e+00  1.649931381694444e+00  1.649931381570653e+00 -2.475819549374592e-10  1.649931299080635e+00  1.670955890410087e-03 
 7.863999999999982e-08  0.000000000000000e+00  3.393429981457530e-10  1.649931381445431e+00  1.649931381682119e+00  1.649931381563775e+00 -2.366877804860223e-10  1.649931299073263e+00  1.670955890182120e-03 
 7.913999999999982e-08  0.000000000000000e+00  3.325824060596005e-10  1.649931381444138e+00  1.649931381670045e+00  1.649931381557092e+00 -2.259070708277022e-10  1.649931299066660e+00  1.670955890018794e-03 
 7.963999999999982e-08  0.000000000000000e+00  3.258384673188175e-10  1.649931381443043e+00  1.649931381658245e+00  1.649931381550644e+00 -2.152014122458468e-10  1.649931299059989e+00  1.670955890656454e-03 
 8.013999999999982e-08  0.000000000000000e+00  3.191846786876340e-10  1.649931381442073e+00  1.649931381646661e+00  1.649931381544367e+00 -2.045879021750352e-10  1.649931299053294e+00  1.670955890612491e-03 
 8.063999999999981e-08  0.000000000000000e+00  3.125590897212760e-10  1.649931381441223e+00  1.649931381635178e+00  1.649931381538200e+00 -1.939550742235951e-10  1.649931299046836e+00  1.670955890157951e-03 
 8.113999999999981e-08  0.000000000000000e+00  3.059597020182991e-10  1.649931381440418e+00  1.649931381623907e+00  1.649931381532163e+00 -1.834890017704538e-10  1.649931299040739e+00  1.670955890149357e-03 
 8.163999999999981e-08  0.000000000000000e+00  2.993993941657891e-10  1.649931381439762e+00  1.649931381612771e+00  1.649931381526267e+00 -1.730089405072022e-10  1.649931299034613e+00  1.670955890783797e-03 
 8.213999999999981e-08  0.000000000000000e+00  2.928906006616216e-10  1.649931381439287e+00  1.649931381601990e+00  1.649931381520638e+00 -1.627031842588167e-10  1.649931299028976e+00  1.670955890210040e-03 
 8.263999999999981e-08  0.000000000000000e+00  2.864632975274617e-10  1.649931381438879e+00  1.649931381591422e+00  1.649931381515150e+00 -1.525428672266571e-10  1.649931299023285e+00  1.670955890393726e-03 
 8.313999999999980e-08  0.000000000000000e+00  2.800761844667932e-10  1.649931381438283e+00  1.649931381580805e+00  1.649931381509544e+00 -1.425224382956003e-10  1.649931299017377e+00  1.670955890596542e-03 
 8.363999999999980e-08  0.000000000000000e+00  2.737250426321225e-10  1.649931381437530e+00  1.649931381570042e+00  1.649931381503785e+00 -1.325120013717651e-10  1.649931299011532e+00  1.670955890539235e-03 
 8.413999999999980e-08  0.000000000000000e+00  2.674127586033137e-10  1.649931381436669e+00  1.649931381559252e+00  1.649931381497960e+00 -1.225837209517522e-10  1.649931299005569e+00  1.670955890536142e-03 
 8.463999999999980e-08  0.000000000000000e+00  2.611233451688122e-10  1.649931381435735e+00  1.649931381548484e+00  1.649931381492109e+00 -1.127484772212028e-10  1.649931298999678e+00  1.670955890721790e-03 
 8.513999999999979e-08  0.000000000000000e+00  2.548432576077175e-10  1.649931381434814e+00  1.649931381537801e+00  1.649931381486308e+00 -1.029867302548837e-10  1.649931298993727e+00  1.670955890011099e-03 
 8.563999999999979e-08  0.000000000000000e+00  2.486388872569023e-10  1.649931381434002e+00  1.649931381527311e+00  1.649931381480657e+00 -9.330891614922621e-11  1.649931298987893e+00  1.670955890191574e-03 
