 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 7.313999999999980e-07  8.500000000000000e-01  8.681938944591376e-01  8.681939379383392e-01  8.681939377984313e-01  8.681939378683853e-01  1.399078630726081e-10  1.555369202717973e-03 
 7.363999999999979e-07  8.500000000000000e-01  8.681938944594996e-01  8.681939379405552e-01  8.681939377942741e-01  8.681939378674146e-01  1.462810983454688e-10  1.555369202717533e-03 
 7.413999999999979e-07  8.500000000000000e-01  8.681938944614990e-01  8.681939379456441e-01  8.681939377978954e-01  8.681939378717698e-01  1.477487021617208e-10  1.555369203144148e-03 
 7.463999999999978e-07  8.500000000000000e-01  8.681938944637707e-01  8.681939379512040e-01  8.681939378004717e-01  8.681939378758379e-01  1.507323155180984e-10  1.555369202812967e-03 
 7.513999999999978e-07  8.500000000000000e-01  8.681938944692572e-01  8.681939379555200e-01  8.681939378044210e-01  8.681939378799706e-01  1.510990221831321e-10  1.555369202572158e-03 
 7.563999999999977e-07  8.500000000000000e-01  8.681938944744787e-01  8.681939379590131e-01  8.681939378120559e-01  8.681939378855346e-01  1.469572241674655e-10  1.555369203144054e-03 
 7.613999999999977e-07  8.500000000000000e-01  8.681938944768294e-01  8.681939379593560e-01  8.681939378175849e-01  8.681939378884704e-01  1.417710393525340e-10  1.555369203009526e-03 
 7.663999999999977e-07  8.500000000000000e-01  8.681938944763345e-01  8.681939379543441e-01  8.681939378199390e-01  8.681939378871415e-01  1.344050426510535e-10  1.555369202821983e-03 
 7.713999999999976e-07  8.500000000000000e-01  8.681938944725932e-01  8.681939379446872e-01  8.681939378194378e-01  8.681939378820624e-01  1.252494774561796e-10  1.555369203254072e-03 
 7.763999999999976e-07  8.500000000000000e-01  8.681938944672785e-01  8.681939379350125e-01  8.681939378178639e-01  8.681939378764383e-01  1.171486241346997e-10  1.555369203011740e-03 
 7.813999999999975e-07  8.500000000000000e-01  8.681938944653499e-01  8.681939379287452e-01  8.681939378156858e-01  8.681939378722154e-01  1.130594506904004e-10  1.555369203001393e-03 
 7.863999999999975e-07  8.500000000000000e-01  8.681938944614187e-01  8.681939379239798e-01  8.681939378120507e-01  8.681939378680152e-01  1.119291326290295e-10  1.555369202735775e-03 
 7.913999999999974e-07  8.500000000000000e-01  8.681938944537750e-01  8.681939379202568e-01  8.681939378005419e-01  8.681939378603993e-01  1.197149046561208e-10  1.555369202253442e-03 
 7.963999999999974e-07  8.500000000000000e-01  8.681938944488852e-01  8.681939379190835e-01  8.681939377932765e-01  8.681939378561800e-01  1.258070314591464e-10  1.555369202510718e-03 
 8.013999999999973e-07  8.500000000000000e-01  8.681938944487919e-01  8.681939379206467e-01  8.681939377937317e-01  8.681939378571892e-01  1.269150340377223e-10  1.555369202735470e-03 
 8.063999999999973e-07  8.500000000000000e-01  8.681938944502211e-01  8.681939379242016e-01  8.681939377986809e-01  8.681939378614413e-01  1.255207049410956e-10  1.555369202736327e-03 
 8.113999999999972e-07  8.500000000000000e-01  8.681938944546624e-01  8.681939379288520e-01  8.681939378053677e-01  8.681939378671099e-01  1.234843338693281e-10  1.555369202794899e-03 
 8.163999999999972e-07  8.500000000000000e-01  8.681938944584286e-01  8.681939379302598e-01  8.681939378081136e-01  8.681939378691867e-01  1.221461820577474e-10  1.555369202580977e-03 
 8.213999999999971e-07  8.500000000000000e-01  8.681938944552554e-01  8.681939379292598e-01  8.681939378005581e-01  8.681939378649089e-01  1.287017159512516e-10  1.555369202355544e-03 
 8.263999999999971e-07  8.500000000000000e-01  8.681938944512685e-01  8.681939379279640e-01  8.681939377893985e-01  8.681939378586812e-01  1.385654924135338e-10  1.555369203262223e-03 
 8.313999999999970e-07  8.500000000000000e-01  8.681938944439692e-01  8.681939379251604e-01  8.681939377792305e-01  8.681939378521955e-01  1.459299348027798e-10  1.555369202811414e-03 
 8.363999999999970e-07  8.500000000000000e-01  8.681938944419779e-01  8.681939379216754e-01  8.681939377763301e-01  8.681939378490028e-01  1.453452913580122e-10  1.555369202571045e-03 
 8.413999999999969e-07  8.500000000000000e-01  8.681938944403075e-01  8.681939379202301e-01  8.681939377799233e-01  8.681939378500767e-01  1.403068772276583e-10  1.555369203144018e-03 
 8.463999999999969e-07  8.500000000000000e-01  8.681938944430277e-01  8.681939379201451e-01  8.681939377848181e-01  8.681939378524817e-01  1.353269718507022e-10  1.555369202813613e-03 
 8.513999999999968e-07  8.500000000000000e-01  8.681938944459473e-01  8.681939379214078e-01  8.681939377915050e-01  8.681939378564564e-01  1.299027552192911e-10  1.555369202736608e-03 
 8.563999999999968e-07  8.500000000000000e-01  8.681938944510690e-01  8.681939379235114e-01  8.681939377998027e-01  8.681939378616570e-01  1.237087099426049e-10  1.555369202794712e-03 
 8.613999999999967e-07  8.500000000000000e-01  8.681938944556470e-01  8.681939379268094e-01  8.681939378087452e-01  8.681939378677773e-01  1.180642250631081e-10  1.555369202980070e-03 
 8.663999999999967e-07  8.500000000000000e-01  8.681938944603173e-01  8.681939379300611e-01  8.681939378144105e-01  8.681939378722358e-01  1.156506002075730e-10  1.555369202792925e-03 
 8.713999999999966e-07  8.500000000000000e-01  8.681938944639672e-01  8.681939379329279e-01  8.681939378196242e-01  8.681939378762760e-01  1.133036997558179e-10  1.555369203267633e-03 
 8.763999999999966e-07  8.500000000000000e-01  8.681938944694736e-01  8.681939379369402e-01  8.681939378231081e-01  8.681939378800241e-01  1.138321659155395e-10  1.555369202713165e-03 
 8.813999999999966e-07  8.500000000000000e-01  8.681938944743512e-01  8.681939379427651e-01  8.681939378267134e-01  8.681939378847392e-01  1.160517237863701e-10  1.555369202703567e-03 
 8.863999999999965e-07  8.500000000000000e-01  8.681938944826492e-01  8.681939379519035e-01  8.681939378377764e-01  8.681939378948400e-01  1.141270411508799e-10  1.555369202968548e-03 
 8.913999999999965e-07  8.500000000000000e-01  8.681938944913621e-01  8.681939379618805e-01  8.681939378496601e-01  8.681939379057704e-01  1.122203441283887e-10  1.555369202981020e-03 
 8.963999999999964e-07  8.500000000000000e-01  8.681938944992380e-01  8.681939379702859e-01  8.681939378590148e-01  8.681939379146504e-01  1.112711034423342e-10  1.555369202965117e-03 
 9.013999999999964e-07  8.500000000000000e-01  8.681938945089508e-01  8.681939379773195e-01  8.681939378686960e-01  8.681939379230077e-01  1.086234435732081e-10  1.555369202797852e-03 
 9.063999999999963e-07  8.500000000000000e-01  8.681938945171961e-01  8.681939379841686e-01  8.681939378766992e-01  8.681939379304339e-01  1.074693667391102e-10  1.555369202734497e-03 
 9.113999999999963e-07  8.500000000000000e-01  8.681938945239345e-01  8.681939379901485e-01  8.681939378840841e-01  8.681939379371163e-01  1.060644905237496e-10  1.555369203260053e-03 
 9.163999999999962e-07  8.500000000000000e-01  8.681938945308858e-01  8.681939379950065e-01  8.681939378918183e-01  8.681939379434125e-01  1.031882357338532e-10  1.555369202796348e-03 
 9.213999999999962e-07  8.500000000000000e-01  8.681938945369644e-01  8.681939380001802e-01  8.681939378984002e-01  8.681939379492902e-01  1.017800288494186e-10  1.555369203255815e-03 
 9.263999999999961e-07  8.500000000000000e-01  8.681938945430412e-01  8.681939380055469e-01  8.681939379037192e-01  8.681939379546331e-01  1.018276574171750e-10  1.555369203136028e-03 
 9.313999999999961e-07  8.500000000000000e-01  8.681938945508548e-01  8.681939380129591e-01  8.681939379146499e-01  8.681939379638045e-01  9.830913860753299e-11  1.555369202976729e-03 
 9.363999999999960e-07  8.500000000000000e-01  8.681938945633250e-01  8.681939380245624e-01  8.681939379286066e-01  8.681939379765844e-01  9.595579886223504e-11  1.555369202917498e-03 
 9.413999999999960e-07  8.500000000000000e-01  8.681938945808305e-01  8.681939380417819e-01  8.681939379488888e-01  8.681939379953354e-01  9.289313762650409e-11  1.555369202875483e-03 
 9.463999999999959e-07  8.500000000000000e-01  8.681938946021881e-01  8.681939380651807e-01  8.681939379742049e-01  8.681939380196928e-01  9.097589348527890e-11  1.555369203104248e-03 
 9.513999999999959e-07  8.500000000000000e-01  8.681938946265131e-01  8.681939380945317e-01  8.681939380003434e-01  8.681939380474375e-01  9.418832380703179e-11  1.555369203058856e-03 
 9.563999999999958e-07  8.500000000000000e-01  8.681938946540518e-01  8.681939381274123e-01  8.681939380248959e-01  8.681939380761541e-01  1.025164397816525e-10  1.555369203284663e-03 
 9.613999999999958e-07  8.500000000000000e-01  8.681938946842250e-01  8.681939381599764e-01  8.681939380535612e-01  8.681939381067687e-01  1.064152099772286e-10  1.555369202918256e-03 
 9.663999999999957e-07  8.500000000000000e-01  8.681938947140300e-01  8.681939381923743e-01  8.681939380815097e-01  8.681939381369420e-01  1.108646507930189e-10  1.555369202663634e-03 
 9.713999999999957e-07  8.500000000000000e-01  8.681938947443675e-01  8.681939382261349e-01  8.681939381085685e-01  8.681939381673517e-01  1.175664010588662e-10  1.555369202919623e-03 
 9.763999999999956e-07  8.500000000000000e-01  8.681938947691238e-01  8.681939382570395e-01  8.681939381274663e-01  8.681939381922529e-01  1.295732410255823e-10  1.555369203114248e-03 
 9.813999999999956e-07  8.500000000000000e-01  8.681938947917076e-01  8.681939382816810e-01  8.681939381461957e-01  8.681939382139383e-01  1.354852896540137e-10  1.555369203404585e-03 
 9.863999999999955e-07  8.500000000000000e-01  8.681938948073451e-01  8.681939382949938e-01  8.681939381581475e-01  8.681939382265706e-01  1.368463120599017e-10  1.555369203208474e-03 
 9.913999999999955e-07  8.500000000000000e-01  8.681938948130611e-01  8.681939382991227e-01  8.681939381560781e-01  8.681939382276005e-01  1.430445761840815e-10  1.555369203018460e-03 
 9.956999999999977e-07  8.500000000000000e-01  8.681938948077871e-01  8.681939382834023e-01  8.681939381524727e-01  8.681939382179376e-01  1.309296004947669e-10  1.555369202637504e-03 
 1.000000000000000e-06  8.500000000000000e-01  8.681938947723934e-01  8.681939382227755e-01  8.681939381208867e-01  8.681939381718311e-01  1.018887196835294e-10  1.555369201472626e-03 
 1.000500000000000e-06  8.900000000000026e-01  8.694411413829346e-01  8.681952029016937e-01  8.681952028039150e-01  8.681952028528044e-01  9.777867404636709e-11  1.555311955375727e-03 
 1.001500000000000e-06  9.700000000000076e-01  8.726915733440506e-01  8.681966969621676e-01  8.681966968738861e-01  8.681966969180268e-01  8.828149322681611e-11  1.556284788508086e-03 
 1.003500000000000e-06  1.130000000000001e+00  8.778230743954631e-01  8.681924175007688e-01  8.681924174362684e-01  8.681924174685186e-01  6.450040501704279e-11  1.558114011296432e-03 
 1.006750000000000e-06  1.390000000000009e+00  8.814426977988652e-01  8.682318879578691e-01  8.682318879408673e-01  8.682318879493682e-01  1.700184437680718e-11  1.560949309539226e-03 
 1.010000000000000e-06  1.650000000000000e+00  8.835927596301083e-01  8.684338371730803e-01  8.684338371880073e-01  8.684338371805438e-01 -1.492694856608523e-11  1.566027205277192e-03 
 1.010500000000000e-06  1.650000000000000e+00  8.830324842259512e-01  8.684831587809930e-01  8.684831587996105e-01  8.684831587903017e-01 -1.861744092224171e-11  1.566278061810644e-03 
 1.011500000000000e-06  1.650000000000000e+00  8.816555234476587e-01  8.685981919337342e-01  8.685981919584057e-01  8.685981919460699e-01 -2.467148707552269e-11  1.567035304937974e-03 
 1.013500000000000e-06  1.650000000000000e+00  8.789038281315877e-01  8.689127555498642e-01  8.689127555826177e-01  8.689127555662410e-01 -3.275346660558398e-11  1.571076486136857e-03 
 1.017500000000000e-06  1.650000000000000e+00  8.752602779057657e-01  8.699144798497342e-01  8.699144798879230e-01  8.699144798688286e-01 -3.818878546724136e-11  1.581508831863155e-03 
 1.022500000000000e-06  1.650000000000000e+00  8.738346084177242e-01  8.718826041732817e-01  8.718826041915285e-01  8.718826041824050e-01 -1.824684847662184e-11  1.595189152026807e-03 
 1.027500000000000e-06  1.650000000000000e+00  8.748105314622456e-01  8.746287077531250e-01  8.746287077523383e-01  8.746287077527316e-01  7.867040352493859e-13  1.608361868873797e-03 
 1.032500000000000e-06  1.650000000000000e+00  8.773574182948924e-01  8.781096848487152e-01  8.781096848544442e-01  8.781096848515797e-01 -5.728972851670733e-12  1.620629053473525e-03 
 1.037500000000000e-06  1.650000000000000e+00  8.809813037936159e-01  8.822698040264431e-01  8.822698040302205e-01  8.822698040283318e-01 -3.777422818984633e-12  1.631901097123991e-03 
 1.042500000000000e-06  1.650000000000000e+00  8.854074556174414e-01  8.870507004624278e-01  8.870507004542139e-01  8.870507004583208e-01  8.213985047689221e-12  1.642216098535049e-03 
 1.047500000000000e-06  1.650000000000000e+00  8.904814899414104e-01  8.923970669851312e-01  8.923970669683697e-01  8.923970669767505e-01  1.676148109197584e-11  1.651664866331844e-03 
 1.052500000000000e-06  1.650000000000000e+00  8.961113036343704e-01  8.982590437055122e-01  8.982590436699777e-01  8.982590436877449e-01  3.553457528227000e-11  1.660351855483623e-03 
 1.057500000000000e-06  1.650000000000000e+00  9.022362560651880e-01  9.045927175510885e-01  9.045927175025595e-01  9.045927175268240e-01  4.852895862939022e-11  1.668376541316682e-03 
 1.062500000000000e-06  1.650000000000000e+00  9.088116799887107e-01  9.113597156739521e-01  9.113597156154792e-01  9.113597156447157e-01  5.847289319405036e-11  1.675825648057808e-03 
 1.067500000000000e-06  1.650000000000000e+00  9.158015056108578e-01  9.185264820612775e-01  9.185264819883100e-01  9.185264820247938e-01  7.296752091434655e-11  1.682771923270539e-03 
 1.072500000000000e-06  1.650000000000000e+00  9.231748849415925e-01  9.260635243665342e-01  9.260635242898199e-01  9.260635243281770e-01  7.671430157785153e-11  1.689275596069014e-03 
 1.077500000000000e-06  1.650000000000000e+00  9.309046412819318e-01  9.339447460532229e-01  9.339447459743632e-01  9.339447460137931e-01  7.885969655063718e-11  1.695386581620933e-03 
 1.082500000000000e-06  1.650000000000000e+00  9.389664934168482e-01  9.421468920707982e-01  9.421468920190330e-01  9.421468920449156e-01  5.176514772387009e-11  1.701146561220997e-03 
 1.087500000000000e-06  1.650000000000000e+00  9.473385940611850e-01  9.506491019711885e-01  9.506491019445975e-01  9.506491019578930e-01  2.659095166279712e-11  1.706590717730057e-03 
 1.092500000000000e-06  1.650000000000000e+00  9.560011981333483e-01  9.594325518420322e-01  9.594325518241053e-01  9.594325518330687e-01  1.792699322322733e-11  1.711749067691941e-03 
 1.097500000000000e-06  1.650000000000000e+00  9.649363945032727e-01  9.684801671263835e-01  9.684801671215214e-01  9.684801671239525e-01  4.862110714043411e-12  1.716647492984520e-03 
 1.102500000000000e-06  1.650000000000000e+00  9.741278782384081e-01  9.777763898767738e-01  9.777763898739076e-01  9.777763898753407e-01  2.866262782674767e-12  1.721308524421588e-03 
 1.107500000000000e-06  1.650000000000000e+00  9.835607556913483e-01  9.873069884277648e-01  9.873069884285012e-01  9.873069884281329e-01 -7.364109322338663e-13  1.725751944658563e-03 
 1.112500000000000e-06  1.650000000000000e+00  9.932213776815376e-01  9.970588996029154e-01  9.970588996110634e-01  9.970588996069893e-01 -8.148037800026486e-12  1.729995244635365e-03 
 1.117499999999999e-06  1.650000000000000e+00  1.003097197237827e+00  1.007020096572017e+00  1.007020096601406e+00  1.007020096586712e+00 -2.938893572945744e-11  1.734053996529432e-03 
 1.122499999999999e-06  1.650000000000000e+00  1.013176648406577e+00  1.017179477178950e+00  1.017179477224338e+00  1.017179477201644e+00 -4.538835973733057e-11  1.737942146932177e-03 
 1.127499999999999e-06  1.650000000000000e+00  1.023449042264040e+00  1.027526768105259e+00  1.027526768177694e+00  1.027526768141476e+00 -7.243494692943386e-11  1.741672237660218e-03 
 1.132499999999999e-06  1.650000000000000e+00  1.033904477670301e+00  1.038052442555476e+00  1.038052442662880e+00  1.038052442609178e+00 -1.074043076698672e-10  1.745255604481221e-03 
 1.137499999999999e-06  1.650000000000000e+00  1.044533764054929e+00  1.048747648746376e+00  1.048747648889032e+00  1.048747648817704e+00 -1.426558871031602e-10  1.748702533637973e-03 
 1.142499999999999e-06  1.650000000000000e+00  1.055328354182189e+00  1.059604147372084e+00  1.059604147554270e+00  1.059604147463177e+00 -1.821855999395439e-10  1.752022387335750e-03 
 1.147499999999999e-06  1.650000000000000e+00  1.066280285196350e+00  1.070614256578186e+00  1.070614256794063e+00  1.070614256686125e+00 -2.158770939786336e-10  1.755223714127612e-03 
