 frequency              vinn_real              vinn_imag              outn_real              outn_imag             
 1.621810097358956e-03  1.000000000000000e+00  0.000000000000000e+00  7.266406061542187e-01  4.456836213211747e-01 
 1.640589773199566e-03  1.000000000000000e+00  0.000000000000000e+00  7.311903769820001e-01  4.433405726446368e-01 
 1.659586907437587e-03  1.000000000000000e+00  0.000000000000000e+00  7.356919663033372e-01  4.409638872761608e-01 
 1.678804018122588e-03  1.000000000000000e+00  0.000000000000000e+00  7.401449611407466e-01  4.385547281808130e-01 
 1.698243652461772e-03  1.000000000000000e+00  0.000000000000000e+00  7.445489828659435e-01  4.361142580442259e-01 
 1.717908387157616e-03  1.000000000000000e+00  0.000000000000000e+00  7.489036868075772e-01  4.336436381556728e-01 
 1.737800828749404e-03  1.000000000000000e+00  0.000000000000000e+00  7.532087618207420e-01  4.311440273220591e-01 
 1.757923613958722e-03  1.000000000000000e+00  0.000000000000000e+00  7.574639298202974e-01  4.286165808140573e-01 
 1.778279410038952e-03  1.000000000000000e+00  0.000000000000000e+00  7.616689452800450e-01  4.260624493454807e-01 
 1.798870915128818e-03  1.000000000000000e+00  0.000000000000000e+00  7.658235946998364e-01  4.234827780868650e-01 
 1.819700858610014e-03  1.000000000000000e+00  0.000000000000000e+00  7.699276960426885e-01  4.208787057141019e-01 
 1.840772001468987e-03  1.000000000000000e+00  0.000000000000000e+00  7.739810981439863e-01  4.182513634928483e-01 
 1.862087136662899e-03  1.000000000000000e+00  0.000000000000000e+00  7.779836800948482e-01  4.156018743993102e-01 
 1.883649089489832e-03  1.000000000000000e+00  0.000000000000000e+00  7.819353506017176e-01  4.129313522778910e-01 
 1.905460717963279e-03  1.000000000000000e+00  0.000000000000000e+00  7.858360473242212e-01  4.102409010360711e-01 
 1.927524913190969e-03  1.000000000000000e+00  0.000000000000000e+00  7.896857361933192e-01  4.075316138767875e-01 
 1.949844599758079e-03  1.000000000000000e+00  0.000000000000000e+00  7.934844107117329e-01  4.048045725684636e-01 
 1.972422736114888e-03  1.000000000000000e+00  0.000000000000000e+00  7.972320912386068e-01  4.020608467527499e-01 
 1.995262314968914e-03  1.000000000000000e+00  0.000000000000000e+00  8.009288242603197e-01  3.993014932899309e-01 
 2.018366363681596e-03  1.000000000000000e+00  0.000000000000000e+00  8.045746816493183e-01  3.965275556418650e-01 
 2.041737944669565e-03  1.000000000000000e+00  0.000000000000000e+00  8.081697599127906e-01  3.937400632922350e-01 
 2.065380155810565e-03  1.000000000000000e+00  0.000000000000000e+00  8.117141794329599e-01  3.909400312038063e-01 
 2.089296130854076e-03  1.000000000000000e+00  0.000000000000000e+00  8.152080837007069e-01  3.881284593123054e-01 
 2.113489039836684e-03  1.000000000000000e+00  0.000000000000000e+00  8.186516385441870e-01  3.853063320564689e-01 
 2.137962089502270e-03  1.000000000000000e+00  0.000000000000000e+00  8.220450313540363e-01  3.824746179437328e-01 
 2.162718523727059e-03  1.000000000000000e+00  0.000000000000000e+00  8.253884703067098e-01  3.796342691509795e-01 
 2.187761623949592e-03  1.000000000000000e+00  0.000000000000000e+00  8.286821835874204e-01  3.767862211596938e-01 
 2.213094709605677e-03  1.000000000000000e+00  0.000000000000000e+00  8.319264186140913e-01  3.739313924248303e-01 
 2.238721138568380e-03  1.000000000000000e+00  0.000000000000000e+00  8.351214412636644e-01  3.710706840766452e-01 
 2.264644307593100e-03  1.000000000000000e+00  0.000000000000000e+00  8.382675351020383e-01  3.682049796546998e-01 
 2.290867652767814e-03  1.000000000000000e+00  0.000000000000000e+00  8.413650006188496e-01  3.653351448732059e-01 
 2.317394649968521e-03  1.000000000000000e+00  0.000000000000000e+00  8.444141544682356e-01  3.624620274168498e-01 
 2.344228815319965e-03  1.000000000000000e+00  0.000000000000000e+00  8.474153287166543e-01  3.595864567661959e-01 
 2.371373705661699e-03  1.000000000000000e+00  0.000000000000000e+00  8.503688700987693e-01  3.567092440517513e-01 
 2.398832919019535e-03  1.000000000000000e+00  0.000000000000000e+00  8.532751392823426e-01  3.538311819357472e-01 
 2.426610095082460e-03  1.000000000000000e+00  0.000000000000000e+00  8.561345101430080e-01  3.509530445206763e-01 
 2.454708915685076e-03  1.000000000000000e+00  0.000000000000000e+00  8.589473690497411e-01  3.480755872836093e-01 
 2.483133105295617e-03  1.000000000000000e+00  0.000000000000000e+00  8.617141141617679e-01  3.451995470353043e-01 
 2.511886431509627e-03  1.000000000000000e+00  0.000000000000000e+00  8.644351547376043e-01  3.423256419031182e-01 
 2.540972705549353e-03  1.000000000000000e+00  0.000000000000000e+00  8.671109104568492e-01  3.394545713367192e-01 
 2.570395782768912e-03  1.000000000000000e+00  0.000000000000000e+00  8.697418107552943e-01  3.365870161356030e-01 
 2.600159563165321e-03  1.000000000000000e+00  0.000000000000000e+00  8.723282941738669e-01  3.337236384974166e-01 
 2.630267991895432e-03  1.000000000000000e+00  0.000000000000000e+00  8.748708077218512e-01  3.308650820860980e-01 
 2.660725059798860e-03  1.000000000000000e+00  0.000000000000000e+00  8.773698062547934e-01  3.280119721188444e-01 
 2.691534803926967e-03  1.000000000000000e+00  0.000000000000000e+00  8.798257518674365e-01  3.251649154709366e-01 
 2.722701308077965e-03  1.000000000000000e+00  0.000000000000000e+00  8.822391133019821e-01  3.223245007974527e-01 
 2.754228703338220e-03  1.000000000000000e+00  0.000000000000000e+00  8.846103653719313e-01  3.194912986709212e-01 
 2.786121168629824e-03  1.000000000000000e+00  0.000000000000000e+00  8.869399884017077e-01  3.166658617339799e-01 
 2.818382931264509e-03  1.000000000000000e+00  0.000000000000000e+00  8.892284676822253e-01  3.138487248661191e-01 
 2.851018267503965e-03  1.000000000000000e+00  0.000000000000000e+00  8.914762929425194e-01  3.110404053636115e-01 
 2.884031503126662e-03  1.000000000000000e+00  0.000000000000000e+00  8.936839578375211e-01  3.082414031317482e-01 
 2.917427014001224e-03  1.000000000000000e+00  0.000000000000000e+00  8.958519594520199e-01  3.054522008885192e-01 
 2.951209226666444e-03  1.000000000000000e+00  0.000000000000000e+00  8.979807978208182e-01  3.026732643789031e-01 
 2.985382618918018e-03  1.000000000000000e+00  0.000000000000000e+00  9.000709754650569e-01  2.999050425989512e-01 
 3.019951720402076e-03  1.000000000000000e+00  0.000000000000000e+00  9.021229969446528e-01  2.971479680288718e-01 
 3.054921113215574e-03  1.000000000000000e+00  0.000000000000000e+00  9.041373684267616e-01  2.944024568743513e-01 
 3.090295432513652e-03  1.000000000000000e+00  0.000000000000000e+00  9.061145972701560e-01  2.916689093153670e-01 
 3.126079367124018e-03  1.000000000000000e+00  0.000000000000000e+00  9.080551916253774e-01  2.889477097617743e-01 
 3.162277660168443e-03  1.000000000000000e+00  0.000000000000000e+00  9.099596600505042e-01  2.862392271149772e-01 
 3.198895109691463e-03  1.000000000000000e+00  0.000000000000000e+00  9.118285111423482e-01  2.835438150350153e-01 
 3.235936569296348e-03  1.000000000000000e+00  0.000000000000000e+00  9.136622531828816e-01  2.808618122124249e-01 
 3.273406948788448e-03  1.000000000000000e+00  0.000000000000000e+00  9.154613938006684e-01  2.781935426442602e-01 
 3.311311214825979e-03  1.000000000000000e+00  0.000000000000000e+00  9.172264396470670e-01  2.755393159136846e-01 
 3.349654391578345e-03  1.000000000000000e+00  0.000000000000000e+00  9.189578960869488e-01  2.728994274725673e-01 
 3.388441561392095e-03  1.000000000000000e+00  0.000000000000000e+00  9.206562669036696e-01  2.702741589265466e-01 
 3.427677865464575e-03  1.000000000000000e+00  0.000000000000000e+00  9.223220540180128e-01  2.676637783220451e-01 
 3.467368504525389e-03  1.000000000000000e+00  0.000000000000000e+00  9.239557572208184e-01  2.650685404347486e-01 
 3.507518739525753e-03  1.000000000000000e+00  0.000000000000000e+00  9.255578739190021e-01  2.624886870590824e-01 
 3.548133892335829e-03  1.000000000000000e+00  0.000000000000000e+00  9.271288988946544e-01  2.599244472982435e-01 
 3.589219346450128e-03  1.000000000000000e+00  0.000000000000000e+00  9.286693240769126e-01  2.573760378543724e-01 
 3.630780547701090e-03  1.000000000000000e+00  0.000000000000000e+00  9.301796383262844e-01  2.548436633184680e-01 
 3.672823004980925e-03  1.000000000000000e+00  0.000000000000000e+00  9.316603272311049e-01  2.523275164596742e-01 
 3.715352290971804e-03  1.000000000000000e+00  0.000000000000000e+00  9.331118729157971e-01  2.498277785135855e-01 
 3.758374042884522e-03  1.000000000000000e+00  0.000000000000000e+00  9.345347538606100e-01  2.473446194692453e-01 
 3.801893963205693e-03  1.000000000000000e+00  0.000000000000000e+00  9.359294447325052e-01  2.448781983545256e-01 
 3.845917820453618e-03  1.000000000000000e+00  0.000000000000000e+00  9.372964162268599e-01  2.424286635195993e-01 
 3.890451449942889e-03  1.000000000000000e+00  0.000000000000000e+00  9.386361349196573e-01  2.399961529182391e-01 
 3.935500754557860e-03  1.000000000000000e+00  0.000000000000000e+00  9.399490631298303e-01  2.375807943866874e-01 
 3.981071705535058e-03  1.000000000000000e+00  0.000000000000000e+00  9.412356587914378e-01  2.351827059198694e-01 
 4.027170343254678e-03  1.000000000000000e+00  0.000000000000000e+00  9.424963753353370e-01  2.328019959447323e-01 
 4.073802778041216e-03  1.000000000000000e+00  0.000000000000000e+00  9.437316615800376e-01  2.304387635905133e-01 
 4.120975190973392e-03  1.000000000000000e+00  0.000000000000000e+00  9.449419616314084e-01  2.280930989557549e-01 
 4.168693834703445e-03  1.000000000000000e+00  0.000000000000000e+00  9.461277147909259e-01  2.257650833719005e-01 
 4.216965034285915e-03  1.000000000000000e+00  0.000000000000000e+00  9.472893554721462e-01  2.234547896633207e-01 
 4.265795188016020e-03  1.000000000000000e+00  0.000000000000000e+00  9.484273131250944e-01  2.211622824036317e-01 
 4.315190768277748e-03  1.000000000000000e+00  0.000000000000000e+00  9.495420121682676e-01  2.188876181681842e-01 
 4.365158322401756e-03  1.000000000000000e+00  0.000000000000000e+00  9.506338719279480e-01  2.166308457826109e-01 
 4.415704473533223e-03  1.000000000000000e+00  0.000000000000000e+00  9.517033065845405e-01  2.143920065673375e-01 
 4.466835921509731e-03  1.000000000000000e+00  0.000000000000000e+00  9.527507251256375e-01  2.121711345779685e-01 
 4.518559443749325e-03  1.000000000000000e+00  0.000000000000000e+00  9.537765313055359e-01  2.099682568414756e-01 
 4.570881896148853e-03  1.000000000000000e+00  0.000000000000000e+00  9.547811236109260e-01  2.077833935881232e-01 
 4.623810213992707e-03  1.000000000000000e+00  0.000000000000000e+00  9.557648952324854e-01  2.056165584790796e-01 
 4.677351412872088e-03  1.000000000000000e+00  0.000000000000000e+00  9.567282340421098e-01  2.034677588296664e-01 
 4.731512589614912e-03  1.000000000000000e+00  0.000000000000000e+00  9.576715225755292e-01  2.013369958282149e-01 
 4.786300923226492e-03  1.000000000000000e+00  0.000000000000000e+00  9.585951380200548e-01  1.992242647505008e-01 
 4.841723675841104e-03  1.000000000000000e+00  0.000000000000000e+00  9.594994522072127e-01  1.971295551697395e-01 
 4.897788193684574e-03  1.000000000000000e+00  0.000000000000000e+00  9.603848316100301e-01  1.950528511621307e-01 
 4.954501908048015e-03  1.000000000000000e+00  0.000000000000000e+00  9.612516373447391e-01  1.929941315079510e-01 
 5.011872336272837e-03  1.000000000000000e+00  0.000000000000000e+00  9.621002251766776e-01  1.909533698881937e-01 
 5.069907082747160e-03  1.000000000000000e+00  0.000000000000000e+00  9.629309455301676e-01  1.889305350767695e-01 
 5.128613839913767e-03  1.000000000000000e+00  0.000000000000000e+00  9.637441435021610e-01  1.869255911282799e-01 
 5.188000389289731e-03  1.000000000000000e+00  0.000000000000000e+00  9.645401588794495e-01  1.849384975613854e-01 
 5.248074602497848e-03  1.000000000000000e+00  0.000000000000000e+00  9.653193261592388e-01  1.829692095377947e-01 
 5.308844442310007e-03  1.000000000000000e+00  0.000000000000000e+00  9.660819745728982e-01  1.810176780369034e-01 
 5.370317963702653e-03  1.000000000000000e+00  0.000000000000000e+00  9.668284281127013e-01  1.790838500261192e-01 
 5.432503314924460e-03  1.000000000000000e+00  0.000000000000000e+00  9.675590055613758e-01  1.771676686269106e-01 
 5.495408738576375e-03  1.000000000000000e+00  0.000000000000000e+00  9.682740205242959e-01  1.752690732766218e-01 
 5.559042572704167e-03  1.000000000000000e+00  0.000000000000000e+00  9.689737814641456e-01  1.733879998860999e-01 
 5.623413251903625e-03  1.000000000000000e+00  0.000000000000000e+00  9.696585917378983e-01  1.715243809931831e-01 
 5.688529308438550e-03  1.000000000000000e+00  0.000000000000000e+00  9.703287496359548e-01  1.696781459121010e-01 
 5.754399373371707e-03  1.000000000000000e+00  0.000000000000000e+00  9.709845484232948e-01  1.678492208788414e-01 
 5.821032177708854e-03  1.000000000000000e+00  0.000000000000000e+00  9.716262763824974e-01  1.660375291925409e-01 
 5.888436553556031e-03  1.000000000000000e+00  0.000000000000000e+00  9.722542168584934e-01  1.642429913529544e-01 
 5.956621435290248e-03  1.000000000000000e+00  0.000000000000000e+00  9.728686483049225e-01  1.624655251940690e-01 
 6.025595860743723e-03  1.000000000000000e+00  0.000000000000000e+00  9.734698443319642e-01  1.607050460139187e-01 
 6.095368972401839e-03  1.000000000000000e+00  0.000000000000000e+00  9.740580737555232e-01  1.589614667006665e-01 
 6.165950018614971e-03  1.000000000000000e+00  0.000000000000000e+00  9.746336006476578e-01  1.572346978550169e-01 
 6.237348354824345e-03  1.000000000000000e+00  0.000000000000000e+00  9.751966843881342e-01  1.555246479090246e-01 
 6.309573444802086e-03  1.000000000000000e+00  0.000000000000000e+00  9.757475797170052e-01  1.538312232413650e-01 
 6.382634861905643e-03  1.000000000000000e+00  0.000000000000000e+00  9.762865367881126e-01  1.521543282891342e-01 
 6.456542290346714e-03  1.000000000000000e+00  0.000000000000000e+00  9.768138012234112e-01  1.504938656562454e-01 
 6.531305526474885e-03  1.000000000000000e+00  0.000000000000000e+00  9.773296141680320e-01  1.488497362184895e-01 
 6.606934480076124e-03  1.000000000000000e+00  0.000000000000000e+00  9.778342123459854e-01  1.472218392253280e-01 
 6.683439175686312e-03  1.000000000000000e+00  0.000000000000000e+00  9.783278281164298e-01  1.456100723984870e-01 
 6.760829753919986e-03  1.000000000000000e+00  0.000000000000000e+00  9.788106895304214e-01  1.440143320274195e-01 
 6.839116472814464e-03  1.000000000000000e+00  0.000000000000000e+00  9.792830203880691e-01  1.424345130617043e-01 
 6.918309709189538e-03  1.000000000000000e+00  0.000000000000000e+00  9.797450402960270e-01  1.408705092004514e-01 
 6.998419960022911e-03  1.000000000000000e+00  0.000000000000000e+00  9.801969647252493e-01  1.393222129787776e-01 
 7.079457843841557e-03  1.000000000000000e+00  0.000000000000000e+00  9.806390050689480e-01  1.377895158514247e-01 
 7.161434102129201e-03  1.000000000000000e+00  0.000000000000000e+00  9.810713687006901e-01  1.362723082735820e-01 
 7.244359600750084e-03  1.000000000000000e+00  0.000000000000000e+00  9.814942590325765e-01  1.347704797789841e-01 
 7.328245331389227e-03  1.000000000000000e+00  0.000000000000000e+00  9.819078755734459e-01  1.332839190553464e-01 
 7.413102413009363e-03  1.000000000000000e+00  0.000000000000000e+00  9.823124139870553e-01  1.318125140172056e-01 
 7.498942093324749e-03  1.000000000000000e+00  0.000000000000000e+00  9.827080661501815e-01  1.303561518762278e-01 
 7.585775750292031e-03  1.000000000000000e+00  0.000000000000000e+00  9.830950202106071e-01  1.289147192090509e-01 
 7.673614893618385e-03  1.000000000000000e+00  0.000000000000000e+00  9.834734606449371e-01  1.274881020227202e-01 
 7.762471166287116e-03  1.000000000000000e+00  0.000000000000000e+00  9.838435683162127e-01  1.260761858177833e-01 
 7.852356346100920e-03  1.000000000000000e+00  0.000000000000000e+00  9.842055205312774e-01  1.246788556491024e-01 
 7.943282347243020e-03  1.000000000000000e+00  0.000000000000000e+00  9.845594910978691e-01  1.232959961844473e-01 
 8.035261221856381e-03  1.000000000000000e+00  0.000000000000000e+00  9.849056503813901e-01  1.219274917609253e-01 
 8.128305161641203e-03  1.000000000000000e+00  0.000000000000000e+00  9.852441653613379e-01  1.205732264393093e-01 
 8.222426499470924e-03  1.000000000000000e+00  0.000000000000000e+00  9.855751996873584e-01  1.192330840563205e-01 
 8.317637711026926e-03  1.000000000000000e+00  0.000000000000000e+00  9.858989137348958e-01  1.179069482749214e-01 
 8.413951416452169e-03  1.000000000000000e+00  0.000000000000000e+00  9.862154646604159e-01  1.165947026326768e-01 
 8.511380382023986e-03  1.000000000000000e+00  0.000000000000000e+00  9.865250064561768e-01  1.152962305882347e-01 
