 time                   tr_ref                 tr_voutcm              tr_vcmfb               tr_error              
 9.469500000000354e-06  1.650000000000000e+00  1.649961382044076e+00  2.484699922764088e+00 -3.861795592441375e-05 
 9.470500000000354e-06  1.650000000000000e+00  1.649961382048073e+00  2.484699922764096e+00 -3.861795192761086e-05 
 9.471500000000355e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.472500000000355e-06  1.650000000000000e+00  1.649961382046962e+00  2.484699922764094e+00 -3.861795303783389e-05 
 9.473500000000356e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.474500000000356e-06  1.650000000000000e+00  1.649961382040301e+00  2.484699922764081e+00 -3.861795969917203e-05 
 9.475500000000357e-06  1.650000000000000e+00  1.649961382041189e+00  2.484699922764082e+00 -3.861795881099361e-05 
 9.476500000000357e-06  1.650000000000000e+00  1.649961382047184e+00  2.484699922764094e+00 -3.861795281578928e-05 
 9.477500000000358e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.478500000000358e-06  1.650000000000000e+00  1.649961382052513e+00  2.484699922764105e+00 -3.861794748671876e-05 
 9.479500000000359e-06  1.650000000000000e+00  1.649961382048739e+00  2.484699922764098e+00 -3.861795126147705e-05 
 9.480500000000359e-06  1.650000000000000e+00  1.649961382050737e+00  2.484699922764102e+00 -3.861794926307560e-05 
 9.481500000000360e-06  1.650000000000000e+00  1.649961382051181e+00  2.484699922764102e+00 -3.861794881898639e-05 
 9.482500000000360e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.483500000000361e-06  1.650000000000000e+00  1.649961382045186e+00  2.484699922764090e+00 -3.861795481419072e-05 
 9.484500000000361e-06  1.650000000000000e+00  1.649961382045408e+00  2.484699922764091e+00 -3.861795459214612e-05 
 9.485500000000362e-06  1.650000000000000e+00  1.649961382054956e+00  2.484699922764110e+00 -3.861794504422811e-05 
 9.486500000000362e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.487500000000363e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.488500000000363e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.489500000000364e-06  1.650000000000000e+00  1.649961382042965e+00  2.484699922764086e+00 -3.861795703463677e-05 
 9.490500000000364e-06  1.650000000000000e+00  1.649961382046074e+00  2.484699922764092e+00 -3.861795392601231e-05 
 9.491500000000365e-06  1.650000000000000e+00  1.649961382045408e+00  2.484699922764091e+00 -3.861795459214612e-05 
 9.492500000000365e-06  1.650000000000000e+00  1.649961382044076e+00  2.484699922764088e+00 -3.861795592441375e-05 
 9.493500000000366e-06  1.650000000000000e+00  1.649961382046296e+00  2.484699922764093e+00 -3.861795370396770e-05 
 9.494500000000366e-06  1.650000000000000e+00  1.649961382055178e+00  2.484699922764110e+00 -3.861794482218350e-05 
 9.495500000000367e-06  1.650000000000000e+00  1.649961382052291e+00  2.484699922764105e+00 -3.861794770876337e-05 
 9.496500000000367e-06  1.650000000000000e+00  1.649961382044742e+00  2.484699922764090e+00 -3.861795525827993e-05 
 9.497500000000368e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.498500000000368e-06  1.650000000000000e+00  1.649961382040523e+00  2.484699922764081e+00 -3.861795947712743e-05 
 9.499500000000369e-06  1.650000000000000e+00  1.649961382045852e+00  2.484699922764092e+00 -3.861795414805691e-05 
 9.500500000000369e-06  1.650000000000000e+00  1.649961382054734e+00  2.484699922764110e+00 -3.861794526627271e-05 
 9.501500000000370e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.502500000000370e-06  1.650000000000000e+00  1.649961382045408e+00  2.484699922764091e+00 -3.861795459214612e-05 
 9.503500000000371e-06  1.650000000000000e+00  1.649961382050071e+00  2.484699922764100e+00 -3.861794992920942e-05 
 9.504500000000371e-06  1.650000000000000e+00  1.649961382054068e+00  2.484699922764108e+00 -3.861794593240653e-05 
 9.505500000000372e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.506500000000372e-06  1.650000000000000e+00  1.649961382053846e+00  2.484699922764108e+00 -3.861794615445113e-05 
 9.507500000000373e-06  1.650000000000000e+00  1.649961382050071e+00  2.484699922764100e+00 -3.861794992920942e-05 
 9.508500000000373e-06  1.650000000000000e+00  1.649961382048073e+00  2.484699922764096e+00 -3.861795192761086e-05 
 9.509500000000374e-06  1.650000000000000e+00  1.649961382052513e+00  2.484699922764105e+00 -3.861794748671876e-05 
 9.510500000000374e-06  1.650000000000000e+00  1.649961382048073e+00  2.484699922764096e+00 -3.861795192761086e-05 
 9.511500000000375e-06  1.650000000000000e+00  1.649961382042743e+00  2.484699922764086e+00 -3.861795725668138e-05 
 9.512500000000375e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.513500000000376e-06  1.650000000000000e+00  1.649961382046962e+00  2.484699922764094e+00 -3.861795303783389e-05 
 9.514500000000376e-06  1.650000000000000e+00  1.649961382049627e+00  2.484699922764099e+00 -3.861795037329863e-05 
 9.515500000000377e-06  1.650000000000000e+00  1.649961382050959e+00  2.484699922764102e+00 -3.861794904103100e-05 
 9.516500000000377e-06  1.650000000000000e+00  1.649961382044742e+00  2.484699922764090e+00 -3.861795525827993e-05 
 9.517500000000378e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.518500000000378e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.519500000000379e-06  1.650000000000000e+00  1.649961382052513e+00  2.484699922764105e+00 -3.861794748671876e-05 
 9.520500000000379e-06  1.650000000000000e+00  1.649961382054290e+00  2.484699922764109e+00 -3.861794571036192e-05 
 9.521500000000380e-06  1.650000000000000e+00  1.649961382047184e+00  2.484699922764094e+00 -3.861795281578928e-05 
 9.522500000000380e-06  1.650000000000000e+00  1.649961382052958e+00  2.484699922764106e+00 -3.861794704262955e-05 
 9.523500000000381e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.524500000000381e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.525500000000382e-06  1.650000000000000e+00  1.649961382049627e+00  2.484699922764099e+00 -3.861795037329863e-05 
 9.526500000000382e-06  1.650000000000000e+00  1.649961382045630e+00  2.484699922764091e+00 -3.861795437010151e-05 
 9.527500000000383e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.528500000000383e-06  1.650000000000000e+00  1.649961382042965e+00  2.484699922764086e+00 -3.861795703463677e-05 
 9.529500000000384e-06  1.650000000000000e+00  1.649961382054068e+00  2.484699922764108e+00 -3.861794593240653e-05 
 9.530500000000384e-06  1.650000000000000e+00  1.649961382052735e+00  2.484699922764106e+00 -3.861794726467416e-05 
 9.531500000000385e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.532500000000385e-06  1.650000000000000e+00  1.649961382052291e+00  2.484699922764105e+00 -3.861794770876337e-05 
 9.533500000000386e-06  1.650000000000000e+00  1.649961382045630e+00  2.484699922764091e+00 -3.861795437010151e-05 
 9.534500000000386e-06  1.650000000000000e+00  1.649961382048517e+00  2.484699922764097e+00 -3.861795148352165e-05 
 9.535500000000387e-06  1.650000000000000e+00  1.649961382047850e+00  2.484699922764096e+00 -3.861795214965547e-05 
 9.536500000000387e-06  1.650000000000000e+00  1.649961382044520e+00  2.484699922764089e+00 -3.861795548032454e-05 
 9.537500000000388e-06  1.650000000000000e+00  1.649961382045408e+00  2.484699922764091e+00 -3.861795459214612e-05 
 9.538500000000388e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.539500000000389e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.540500000000389e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.541500000000390e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.542500000000390e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.543500000000391e-06  1.650000000000000e+00  1.649961382055844e+00  2.484699922764112e+00 -3.861794415604969e-05 
 9.544500000000391e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.545500000000392e-06  1.650000000000000e+00  1.649961382052069e+00  2.484699922764104e+00 -3.861794793080797e-05 
 9.546500000000392e-06  1.650000000000000e+00  1.649961382054512e+00  2.484699922764109e+00 -3.861794548831732e-05 
 9.547500000000393e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.548500000000393e-06  1.650000000000000e+00  1.649961382052958e+00  2.484699922764106e+00 -3.861794704262955e-05 
 9.549500000000394e-06  1.650000000000000e+00  1.649961382052735e+00  2.484699922764106e+00 -3.861794726467416e-05 
 9.550500000000394e-06  1.650000000000000e+00  1.649961382042743e+00  2.484699922764086e+00 -3.861795725668138e-05 
 9.551500000000395e-06  1.650000000000000e+00  1.649961382045852e+00  2.484699922764092e+00 -3.861795414805691e-05 
 9.552500000000395e-06  1.650000000000000e+00  1.649961382053180e+00  2.484699922764106e+00 -3.861794682058495e-05 
 9.553500000000396e-06  1.650000000000000e+00  1.649961382046740e+00  2.484699922764094e+00 -3.861795325987849e-05 
 9.554500000000396e-06  1.650000000000000e+00  1.649961382046962e+00  2.484699922764094e+00 -3.861795303783389e-05 
 9.555500000000397e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.556500000000397e-06  1.650000000000000e+00  1.649961382041855e+00  2.484699922764084e+00 -3.861795814485980e-05 
 9.557500000000398e-06  1.650000000000000e+00  1.649961382047850e+00  2.484699922764096e+00 -3.861795214965547e-05 
 9.558500000000398e-06  1.650000000000000e+00  1.649961382052735e+00  2.484699922764106e+00 -3.861794726467416e-05 
 9.559500000000399e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.560500000000399e-06  1.650000000000000e+00  1.649961382051847e+00  2.484699922764104e+00 -3.861794815285258e-05 
 9.561500000000400e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.562500000000400e-06  1.650000000000000e+00  1.649961382046074e+00  2.484699922764092e+00 -3.861795392601231e-05 
 9.563500000000401e-06  1.650000000000000e+00  1.649961382053624e+00  2.484699922764107e+00 -3.861794637649574e-05 
 9.564500000000401e-06  1.650000000000000e+00  1.649961382055622e+00  2.484699922764111e+00 -3.861794437809429e-05 
 9.565500000000402e-06  1.650000000000000e+00  1.649961382052291e+00  2.484699922764105e+00 -3.861794770876337e-05 
 9.566500000000402e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.567500000000403e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.568500000000403e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.569500000000404e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.570500000000404e-06  1.650000000000000e+00  1.649961382056288e+00  2.484699922764113e+00 -3.861794371196048e-05 
 9.571500000000405e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.572500000000405e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.573500000000406e-06  1.650000000000000e+00  1.649961382044742e+00  2.484699922764090e+00 -3.861795525827993e-05 
 9.574500000000406e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.575500000000407e-06  1.650000000000000e+00  1.649961382046740e+00  2.484699922764094e+00 -3.861795325987849e-05 
 9.576500000000407e-06  1.650000000000000e+00  1.649961382044742e+00  2.484699922764090e+00 -3.861795525827993e-05 
 9.577500000000408e-06  1.650000000000000e+00  1.649961382043410e+00  2.484699922764087e+00 -3.861795659054756e-05 
 9.578500000000408e-06  1.650000000000000e+00  1.649961382045630e+00  2.484699922764091e+00 -3.861795437010151e-05 
 9.579500000000409e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.580500000000409e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.581500000000410e-06  1.650000000000000e+00  1.649961382042521e+00  2.484699922764085e+00 -3.861795747872598e-05 
 9.582500000000410e-06  1.650000000000000e+00  1.649961382055178e+00  2.484699922764110e+00 -3.861794482218350e-05 
 9.583500000000411e-06  1.650000000000000e+00  1.649961382050071e+00  2.484699922764100e+00 -3.861794992920942e-05 
 9.584500000000411e-06  1.650000000000000e+00  1.649961382043410e+00  2.484699922764087e+00 -3.861795659054756e-05 
 9.585500000000412e-06  1.650000000000000e+00  1.649961382045852e+00  2.484699922764092e+00 -3.861795414805691e-05 
 9.586500000000412e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.587500000000413e-06  1.650000000000000e+00  1.649961382050959e+00  2.484699922764102e+00 -3.861794904103100e-05 
 9.588500000000413e-06  1.650000000000000e+00  1.649961382048739e+00  2.484699922764098e+00 -3.861795126147705e-05 
 9.589500000000414e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.590500000000414e-06  1.650000000000000e+00  1.649961382044076e+00  2.484699922764088e+00 -3.861795592441375e-05 
 9.591500000000415e-06  1.650000000000000e+00  1.649961382051181e+00  2.484699922764102e+00 -3.861794881898639e-05 
 9.592500000000415e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.593500000000416e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.594500000000416e-06  1.650000000000000e+00  1.649961382053846e+00  2.484699922764108e+00 -3.861794615445113e-05 
 9.595500000000417e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.596500000000417e-06  1.650000000000000e+00  1.649961382054512e+00  2.484699922764109e+00 -3.861794548831732e-05 
 9.597500000000418e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.598500000000418e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.599500000000419e-06  1.650000000000000e+00  1.649961382054290e+00  2.484699922764109e+00 -3.861794571036192e-05 
 9.600500000000419e-06  1.650000000000000e+00  1.649961382044742e+00  2.484699922764090e+00 -3.861795525827993e-05 
 9.601500000000420e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.602500000000420e-06  1.650000000000000e+00  1.649961382041633e+00  2.484699922764083e+00 -3.861795836690440e-05 
 9.603500000000421e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.604500000000421e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.605500000000422e-06  1.650000000000000e+00  1.649961382046296e+00  2.484699922764093e+00 -3.861795370396770e-05 
 9.606500000000422e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.607500000000423e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.608500000000423e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.609500000000424e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.610500000000424e-06  1.650000000000000e+00  1.649961382045186e+00  2.484699922764090e+00 -3.861795481419072e-05 
 9.611500000000425e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.612500000000425e-06  1.650000000000000e+00  1.649961382052735e+00  2.484699922764106e+00 -3.861794726467416e-05 
 9.613500000000426e-06  1.650000000000000e+00  1.649961382049405e+00  2.484699922764099e+00 -3.861795059534323e-05 
 9.614500000000426e-06  1.650000000000000e+00  1.649961382053846e+00  2.484699922764108e+00 -3.861794615445113e-05 
 9.615500000000427e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.616500000000427e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.617500000000428e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.618500000000428e-06  1.650000000000000e+00  1.649961382041633e+00  2.484699922764083e+00 -3.861795836690440e-05 
 9.619500000000429e-06  1.650000000000000e+00  1.649961382044076e+00  2.484699922764088e+00 -3.861795592441375e-05 
 9.620500000000429e-06  1.650000000000000e+00  1.649961382045408e+00  2.484699922764091e+00 -3.861795459214612e-05 
 9.621500000000430e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.622500000000430e-06  1.650000000000000e+00  1.649961382048739e+00  2.484699922764098e+00 -3.861795126147705e-05 
 9.623500000000431e-06  1.650000000000000e+00  1.649961382048517e+00  2.484699922764097e+00 -3.861795148352165e-05 
 9.624500000000431e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.625500000000432e-06  1.650000000000000e+00  1.649961382040745e+00  2.484699922764082e+00 -3.861795925508282e-05 
 9.626500000000432e-06  1.650000000000000e+00  1.649961382041633e+00  2.484699922764083e+00 -3.861795836690440e-05 
 9.627500000000433e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.628500000000433e-06  1.650000000000000e+00  1.649961382047850e+00  2.484699922764096e+00 -3.861795214965547e-05 
 9.629500000000434e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.630500000000434e-06  1.650000000000000e+00  1.649961382046740e+00  2.484699922764094e+00 -3.861795325987849e-05 
 9.631500000000435e-06  1.650000000000000e+00  1.649961382044076e+00  2.484699922764088e+00 -3.861795592441375e-05 
 9.632500000000435e-06  1.650000000000000e+00  1.649961382048073e+00  2.484699922764096e+00 -3.861795192761086e-05 
 9.633500000000436e-06  1.650000000000000e+00  1.649961382046296e+00  2.484699922764093e+00 -3.861795370396770e-05 
 9.634500000000436e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.635500000000437e-06  1.650000000000000e+00  1.649961382042743e+00  2.484699922764086e+00 -3.861795725668138e-05 
 9.636500000000437e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.637500000000438e-06  1.650000000000000e+00  1.649961382049627e+00  2.484699922764099e+00 -3.861795037329863e-05 
 9.638500000000438e-06  1.650000000000000e+00  1.649961382043188e+00  2.484699922764086e+00 -3.861795681259217e-05 
 9.639500000000439e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.640500000000439e-06  1.650000000000000e+00  1.649961382048739e+00  2.484699922764098e+00 -3.861795126147705e-05 
 9.641500000000440e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.642500000000440e-06  1.650000000000000e+00  1.649961382040301e+00  2.484699922764081e+00 -3.861795969917203e-05 
 9.643500000000441e-06  1.650000000000000e+00  1.649961382053624e+00  2.484699922764107e+00 -3.861794637649574e-05 
 9.644500000000441e-06  1.650000000000000e+00  1.649961382054068e+00  2.484699922764108e+00 -3.861794593240653e-05 
 9.645500000000442e-06  1.650000000000000e+00  1.649961382049405e+00  2.484699922764099e+00 -3.861795059534323e-05 
 9.646500000000442e-06  1.650000000000000e+00  1.649961382053180e+00  2.484699922764106e+00 -3.861794682058495e-05 
 9.647500000000443e-06  1.650000000000000e+00  1.649961382048073e+00  2.484699922764096e+00 -3.861795192761086e-05 
 9.648500000000443e-06  1.650000000000000e+00  1.649961382054734e+00  2.484699922764110e+00 -3.861794526627271e-05 
 9.649500000000444e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.650500000000444e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.651500000000445e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.652500000000445e-06  1.650000000000000e+00  1.649961382044964e+00  2.484699922764090e+00 -3.861795503623533e-05 
 9.653500000000446e-06  1.650000000000000e+00  1.649961382042743e+00  2.484699922764086e+00 -3.861795725668138e-05 
 9.654500000000446e-06  1.650000000000000e+00  1.649961382049183e+00  2.484699922764098e+00 -3.861795081738784e-05 
 9.655500000000447e-06  1.650000000000000e+00  1.649961382046074e+00  2.484699922764092e+00 -3.861795392601231e-05 
 9.656500000000447e-06  1.650000000000000e+00  1.649961382052069e+00  2.484699922764104e+00 -3.861794793080797e-05 
 9.657500000000448e-06  1.650000000000000e+00  1.649961382046074e+00  2.484699922764092e+00 -3.861795392601231e-05 
 9.658500000000448e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.659500000000449e-06  1.650000000000000e+00  1.649961382046740e+00  2.484699922764094e+00 -3.861795325987849e-05 
 9.660500000000449e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.661500000000450e-06  1.650000000000000e+00  1.649961382052735e+00  2.484699922764106e+00 -3.861794726467416e-05 
 9.662500000000450e-06  1.650000000000000e+00  1.649961382053180e+00  2.484699922764106e+00 -3.861794682058495e-05 
 9.663500000000451e-06  1.650000000000000e+00  1.649961382052513e+00  2.484699922764105e+00 -3.861794748671876e-05 
 9.664500000000451e-06  1.650000000000000e+00  1.649961382048517e+00  2.484699922764097e+00 -3.861795148352165e-05 
 9.665500000000452e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.666500000000452e-06  1.650000000000000e+00  1.649961382043188e+00  2.484699922764086e+00 -3.861795681259217e-05 
 9.667500000000453e-06  1.650000000000000e+00  1.649961382045852e+00  2.484699922764092e+00 -3.861795414805691e-05 
 9.668500000000453e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.669500000000454e-06  1.650000000000000e+00  1.649961382050737e+00  2.484699922764102e+00 -3.861794926307560e-05 
 9.670500000000454e-06  1.650000000000000e+00  1.649961382050959e+00  2.484699922764102e+00 -3.861794904103100e-05 
 9.671500000000455e-06  1.650000000000000e+00  1.649961382047850e+00  2.484699922764096e+00 -3.861795214965547e-05 
 9.672500000000455e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.673500000000455e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.674500000000456e-06  1.650000000000000e+00  1.649961382052291e+00  2.484699922764105e+00 -3.861794770876337e-05 
 9.675500000000456e-06  1.650000000000000e+00  1.649961382047406e+00  2.484699922764095e+00 -3.861795259374468e-05 
 9.676500000000457e-06  1.650000000000000e+00  1.649961382043632e+00  2.484699922764087e+00 -3.861795636850296e-05 
 9.677500000000457e-06  1.650000000000000e+00  1.649961382048517e+00  2.484699922764097e+00 -3.861795148352165e-05 
 9.678500000000458e-06  1.650000000000000e+00  1.649961382049405e+00  2.484699922764099e+00 -3.861795059534323e-05 
 9.679500000000458e-06  1.650000000000000e+00  1.649961382046518e+00  2.484699922764093e+00 -3.861795348192310e-05 
 9.680500000000459e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.681500000000459e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.682500000000460e-06  1.650000000000000e+00  1.649961382044520e+00  2.484699922764089e+00 -3.861795548032454e-05 
 9.683500000000460e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.684500000000461e-06  1.650000000000000e+00  1.649961382051625e+00  2.484699922764103e+00 -3.861794837489718e-05 
 9.685500000000461e-06  1.650000000000000e+00  1.649961382050293e+00  2.484699922764101e+00 -3.861794970716481e-05 
 9.686500000000462e-06  1.650000000000000e+00  1.649961382042965e+00  2.484699922764086e+00 -3.861795703463677e-05 
 9.687500000000462e-06  1.650000000000000e+00  1.649961382045630e+00  2.484699922764091e+00 -3.861795437010151e-05 
 9.688500000000463e-06  1.650000000000000e+00  1.649961382043854e+00  2.484699922764088e+00 -3.861795614645835e-05 
 9.689500000000463e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.690500000000464e-06  1.650000000000000e+00  1.649961382051403e+00  2.484699922764103e+00 -3.861794859694179e-05 
 9.691500000000464e-06  1.650000000000000e+00  1.649961382050515e+00  2.484699922764101e+00 -3.861794948512021e-05 
 9.692500000000465e-06  1.650000000000000e+00  1.649961382048739e+00  2.484699922764098e+00 -3.861795126147705e-05 
 9.693500000000465e-06  1.650000000000000e+00  1.649961382052291e+00  2.484699922764105e+00 -3.861794770876337e-05 
 9.694500000000466e-06  1.650000000000000e+00  1.649961382040523e+00  2.484699922764081e+00 -3.861795947712743e-05 
 9.695500000000466e-06  1.650000000000000e+00  1.649961382048517e+00  2.484699922764097e+00 -3.861795148352165e-05 
 9.696500000000467e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.697500000000467e-06  1.650000000000000e+00  1.649961382045186e+00  2.484699922764090e+00 -3.861795481419072e-05 
 9.698500000000468e-06  1.650000000000000e+00  1.649961382049849e+00  2.484699922764100e+00 -3.861795015125402e-05 
 9.699500000000468e-06  1.650000000000000e+00  1.649961382045630e+00  2.484699922764091e+00 -3.861795437010151e-05 
 9.700500000000469e-06  1.650000000000000e+00  1.649961382049627e+00  2.484699922764099e+00 -3.861795037329863e-05 
 9.701500000000469e-06  1.650000000000000e+00  1.649961382048295e+00  2.484699922764097e+00 -3.861795170556626e-05 
 9.702500000000470e-06  1.650000000000000e+00  1.649961382048961e+00  2.484699922764098e+00 -3.861795103943244e-05 
 9.703500000000470e-06  1.650000000000000e+00  1.649961382046296e+00  2.484699922764093e+00 -3.861795370396770e-05 
 9.704500000000471e-06  1.650000000000000e+00  1.649961382042077e+00  2.484699922764084e+00 -3.861795792281519e-05 
 9.705500000000471e-06  1.650000000000000e+00  1.649961382046074e+00  2.484699922764092e+00 -3.861795392601231e-05 
 9.706500000000472e-06  1.650000000000000e+00  1.649961382050959e+00  2.484699922764102e+00 -3.861794904103100e-05 
 9.707500000000472e-06  1.650000000000000e+00  1.649961382047628e+00  2.484699922764095e+00 -3.861795237170007e-05 
 9.708500000000473e-06  1.650000000000000e+00  1.649961382049627e+00  2.484699922764099e+00 -3.861795037329863e-05 
