 frequency              onoise_spectrum       
 7.413102413007643e+01  2.416369683049010e-05 
 7.430191378965478e+01  2.413387239364988e-05 
 7.447319739058351e+01  2.410407483764630e-05 
 7.464487584099122e+01  2.407430410551930e-05 
 7.481695005109997e+01  2.404456014034422e-05 
 7.498942093323008e+01  2.401484288523159e-05 
 7.516228940180500e+01  2.398515228332778e-05 
 7.533555637335616e+01  2.395548827781484e-05 
 7.550922276652777e+01  2.392585081191097e-05 
 7.568328950208178e+01  2.389623982887068e-05 
 7.585775750290267e+01  2.386665527198511e-05 
 7.603262769400244e+01  2.383709708458212e-05 
 7.620790100252542e+01  2.380756521002661e-05 
 7.638357835775324e+01  2.377805959172087e-05 
 7.655966069110976e+01  2.374858017310464e-05 
 7.673614893616597e+01  2.371912689765545e-05 
 7.691304402864500e+01  2.368969970888889e-05 
 7.709034690642700e+01  2.366029855035878e-05 
 7.726805850955419e+01  2.363092336565758e-05 
 7.744617978023579e+01  2.360157409841669e-05 
 7.762471166285306e+01  2.357225069230630e-05 
 7.780365510396425e+01  2.354295309103618e-05 
 7.798301105230968e+01  2.351368123835571e-05 
 7.816278045881673e+01  2.348443507805405e-05 
 7.834296427660490e+01  2.345521455396073e-05 
 7.852356346099086e+01  2.342601960994557e-05 
 7.870457896949350e+01  2.339685018991921e-05 
 7.888601176183903e+01  2.336770623783343e-05 
 7.906786279996605e+01  2.333858769768114e-05 
 7.925013304803068e+01  2.330949451349706e-05 
 7.943282347241161e+01  2.328042662935770e-05 
 7.961593504171529e+01  2.325138398938178e-05 
 7.979946872678103e+01  2.322236653773074e-05 
 7.998342550068617e+01  2.319337421860868e-05 
 8.016780633875119e+01  2.316440697626281e-05 
 8.035261221854496e+01  2.313546475498392e-05 
 8.053784411988985e+01  2.310654749910651e-05 
 8.072350302486697e+01  2.307765515300914e-05 
 8.090958991782134e+01  2.304878766111482e-05 
 8.109610578536714e+01  2.301994496789138e-05 
 8.128305161639295e+01  2.299112701785157e-05 
 8.147042840206694e+01  2.296233375555368e-05 
 8.165823713584219e+01  2.293356512560161e-05 
 8.184647881346189e+01  2.290482107264541e-05 
 8.203515443296469e+01  2.287610154138160e-05 
 8.222426499468993e+01  2.284740647655340e-05 
 8.241381150128299e+01  2.281873582295112e-05 
 8.260379495770059e+01  2.279008952541265e-05 
 8.279421637121609e+01  2.276146752882362e-05 
 8.298507675142488e+01  2.273286977811789e-05 
 8.317637711024969e+01  2.270429621827779e-05 
 8.336811846194597e+01  2.267574679433474e-05 
 8.356030182310730e+01  2.264722145136930e-05 
 8.375292821267071e+01  2.261872013451172e-05 
 8.394599865192215e+01  2.259024278894225e-05 
 8.413951416450188e+01  2.256178935989174e-05 
 8.433347577640986e+01  2.253335979264166e-05 
 8.452788451601126e+01  2.250495403252471e-05 
 8.472274141404186e+01  2.247657202492524e-05 
 8.491804750361355e+01  2.244821371527951e-05 
 8.511380382021977e+01  2.241987904907616e-05 
 8.531001140174102e+01  2.239156797185665e-05 
 8.550667128845036e+01  2.236328042921562e-05 
 8.570378452301894e+01  2.233501636680132e-05 
 8.590135215052150e+01  2.230677573031588e-05 
 8.609937521844195e+01  2.227855846551596e-05 
 8.629785477667888e+01  2.225036451821312e-05 
 8.649679187755113e+01  2.222219383427404e-05 
 8.669618757580342e+01  2.219404635962120e-05 
 8.689604292861189e+01  2.216592204023313e-05 
 8.709635899558972e+01  2.213782082214494e-05 
 8.729713683879277e+01  2.210974265144882e-05 
 8.749837752272516e+01  2.208168747429424e-05 
 8.770008211434498e+01  2.205365523688871e-05 
 8.790225168306989e+01  2.202564588549800e-05 
 8.810488730078282e+01  2.199765936644654e-05 
 8.830799004183764e+01  2.196969562611820e-05 
 8.851156098306487e+01  2.194175461095655e-05 
 8.871560120377737e+01  2.191383626746517e-05 
 8.892011178577607e+01  2.188594054220832e-05 
 8.912509381335573e+01  2.185806738181151e-05 
 8.933054837331066e+01  2.183021673296162e-05 
 8.953647655494048e+01  2.180238854240772e-05 
 8.974287945005590e+01  2.177458275696143e-05 
 8.994975815298451e+01  2.174679932349727e-05 
 9.015711376057664e+01  2.171903818895344e-05 
 9.036494737221105e+01  2.169129930033205e-05 
 9.057326008980087e+01  2.166358260469980e-05 
 9.078205301779938e+01  2.163588804918803e-05 
 9.099132726320592e+01  2.160821558099447e-05 
 9.120108393557169e+01  2.158056514738210e-05 
 9.141132414700569e+01  2.155293669568065e-05 
 9.162204901218058e+01  2.152533017328695e-05 
 9.183325964833864e+01  2.149774552766539e-05 
 9.204495717529763e+01  2.147018270634848e-05 
 9.225714271545677e+01  2.144264165693736e-05 
 9.246981739380266e+01  2.141512232710240e-05 
 9.268298233791528e+01  2.138762466458351e-05 
 9.289663867797394e+01  2.136014861719094e-05 
 9.311078754676329e+01  2.133269413280584e-05 
 9.332543007967931e+01  2.130526115938057e-05 
 9.354056741473535e+01  2.127784964493933e-05 
 9.375620069256813e+01  2.125045953757892e-05 
 9.397233105644383e+01  2.122309078546905e-05 
 9.418895965226413e+01  2.119574333685301e-05 
 9.440608762857228e+01  2.116841714004831e-05 
 9.462371613655920e+01  2.114111214344700e-05 
 9.484184633006956e+01  2.111382829551656e-05 
 9.506047936560793e+01  2.108656554480035e-05 
 9.527961640234493e+01  2.105932383991811e-05 
 9.549925860212328e+01  2.103210312956655e-05 
 9.571940712946407e+01  2.100490336252019e-05 
 9.594006315157289e+01  2.097772448763173e-05 
 9.616122783834598e+01  2.095056645383254e-05 
 9.638290236237651e+01  2.092342921013361e-05 
 9.660508789896075e+01  2.089631270562585e-05 
 9.682778562610427e+01  2.086921688948090e-05 
 9.705099672452828e+01  2.084214171095166e-05 
 9.727472237767577e+01  2.081508711937279e-05 
 9.749896377171791e+01  2.078805306416161e-05 
 9.772372209556023e+01  2.076103949481854e-05 
 9.794899854084900e+01  2.073404636092769e-05 
 9.817479430197750e+01  2.070707361215768e-05 
 9.840111057609238e+01  2.068012119826209e-05 
 9.862794856309999e+01  2.065318906908024e-05 
 9.885530946567278e+01  2.062627717453780e-05 
 9.908319448925559e+01  2.059938546464731e-05 
 9.931160484207216e+01  2.057251388950905e-05 
 9.954054173513143e+01  2.054566239931164e-05 
 9.977000638223400e+01  2.051883094433257e-05 
 9.999999999997861e+01  2.049201947493905e-05 
 1.002305238077685e+02  2.046522794158845e-05 
 1.004615790278180e+02  2.043845629482927e-05 
 1.006931668851589e+02  2.041170448530164e-05 
 1.009252886076468e+02  2.038497246373796e-05 
 1.011579454259682e+02  2.035826018096367e-05 
 1.013911385736462e+02  2.033156758789805e-05 
 1.016248692870478e+02  2.030489463555465e-05 
 1.018591388053899e+02  2.027824127504221e-05 
 1.020939483707461e+02  2.025160745756526e-05 
 1.023292992280535e+02  2.022499313442489e-05 
 1.025651926251188e+02  2.019839825701943e-05 
 1.028016298126253e+02  2.017182277684504e-05 
 1.030386120441395e+02  2.014526664549675e-05 
 1.032761405761176e+02  2.011872981466889e-05 
 1.035142166679122e+02  2.009221223615582e-05 
 1.037528415817790e+02  2.006571386185285e-05 
 1.039920165828836e+02  2.003923464375692e-05 
 1.042317429393080e+02  2.001277453396722e-05 
 1.044720219220576e+02  1.998633348468599e-05 
 1.047128548050675e+02  1.995991144821935e-05 
 1.049542428652097e+02  1.993350837697791e-05 
 1.051961873822997e+02  1.990712422347768e-05 
 1.054386896391032e+02  1.988075894034074e-05 
 1.056817509213431e+02  1.985441248029586e-05 
 1.059253725177061e+02  1.982808479617969e-05 
 1.061695557198496e+02  1.980177584093700e-05 
 1.064143018224087e+02  1.977548556762182e-05 
 1.066596121230028e+02  1.974921392939809e-05 
 1.069054879222428e+02  1.972296087954041e-05 
 1.071519305237376e+02  1.969672637143496e-05 
 1.073989412341013e+02  1.967051035858015e-05 
 1.076465213629603e+02  1.964431279458746e-05 
 1.078946722229596e+02  1.961813363318227e-05 
 1.081433951297705e+02  1.959197282820451e-05 
 1.083926914020970e+02  1.956583033360973e-05 
 1.086425623616831e+02  1.953970610346967e-05 
 1.088930093333199e+02  1.951360009196928e-05 
 1.091440336448521e+02  1.948751225342317e-05 
 1.093956366271858e+02  1.946144254225293e-05 
 1.096478196142948e+02  1.943539091300356e-05 
 1.099005839432284e+02  1.940935732034043e-05 
 1.101539309541177e+02  1.938334171905014e-05 
 1.104078619901834e+02  1.935734406404135e-05 
 1.106623783977427e+02  1.933136431034553e-05 
 1.109174815262161e+02  1.930540241311788e-05 
 1.111731727281351e+02  1.927945832763819e-05 
 1.114294533591489e+02  1.925353200931155e-05 
 1.116863247780319e+02  1.922762341366942e-05 
 1.119437883466909e+02  1.920173249637028e-05 
 1.122018454301720e+02  1.917585921320059e-05 
 1.124604973966683e+02  1.915000352007565e-05 
 1.127197456175266e+02  1.912416537304049e-05 
 1.129795914672553e+02  1.909834472827049e-05 
 1.132400363235311e+02  1.907254154207274e-05 
 1.135010815672069e+02  1.904675577088648e-05 
 1.137627285823184e+02  1.902098737128407e-05 
 1.140249787560921e+02  1.899523629997208e-05 
 1.142878334789524e+02  1.896950251379191e-05 
 1.145512941445287e+02  1.894378596972075e-05 
 1.148153621496633e+02  1.891808662487272e-05 
 1.150800388944186e+02  1.889240443649937e-05 
 1.153453257820841e+02  1.886673936199074e-05 
 1.156112242191847e+02  1.884109135887648e-05 
 1.158777356154874e+02  1.881546038482636e-05 
 1.161448613840090e+02  1.878984639765143e-05 
 1.164126029410238e+02  1.876424935530497e-05 
 1.166809617060709e+02  1.873866921588317e-05 
 1.169499391019616e+02  1.871310593762624e-05 
 1.172195365547875e+02  1.868755947891931e-05 
 1.174897554939274e+02  1.866202979829329e-05 
 1.177605973520551e+02  1.863651685442570e-05 
 1.180320635651473e+02  1.861102060614196e-05 
 1.183041555724907e+02  1.858554101241581e-05 
 1.185768748166902e+02  1.856007803237073e-05 
 1.188502227436759e+02  1.853463162528052e-05 
 1.191242008027115e+02  1.850920175057038e-05 
 1.193988104464013e+02  1.848378836781796e-05 
 1.196740531306982e+02  1.845839143675401e-05 
 1.199499303149117e+02  1.843301091726364e-05 
 1.202264434617150e+02  1.840764676938710e-05 
 1.205035940371534e+02  1.838229895332080e-05 
 1.207813835106517e+02  1.835696742941816e-05 
 1.210598133550218e+02  1.833165215819072e-05 
 1.213388850464712e+02  1.830635310030890e-05 
 1.216186000646102e+02  1.828107021660323e-05 
 1.218989598924600e+02  1.825580346806509e-05 
 1.221799660164605e+02  1.823055281584767e-05 
 1.224616199264781e+02  1.820531822126725e-05 
 1.227439231158139e+02  1.818009964580368e-05 
 1.230268770812112e+02  1.815489705110183e-05 
 1.233104833228639e+02  1.812971039897219e-05 
 1.235947433444240e+02  1.810453965139208e-05 
 1.238796586530098e+02  1.807938477050660e-05 
 1.241652307592139e+02  1.805424571862949e-05 
 1.244514611771112e+02  1.802912245824426e-05 
 1.247383514242670e+02  1.800401495200510e-05 
 1.250259030217446e+02  1.797892316273781e-05 
 1.253141174941141e+02  1.795384705344096e-05 
 1.256029963694599e+02  1.792878658728671e-05 
 1.258925411793891e+02  1.790374172762195e-05 
 1.261827534590394e+02  1.787871243796912e-05 
 1.264736347470874e+02  1.785369868202735e-05 
 1.267651865857567e+02  1.782870042367346e-05 
 1.270574105208263e+02  1.780371762696279e-05 
 1.273503081016382e+02  1.777875025613053e-05 
 1.276438808811064e+02  1.775379827559229e-05 
 1.279381304157244e+02  1.772886164994551e-05 
 1.282330582655740e+02  1.770394034397018e-05 
 1.285286659943333e+02  1.767903432262983e-05 
 1.288249551692851e+02  1.765414354305067e-05 
 1.291219273613250e+02  1.762926798662293e-05 
 1.294195841449701e+02  1.760440761083348e-05 
 1.297179270983671e+02  1.757956238139080e-05 
 1.300169578033004e+02  1.755473226419203e-05 
 1.303166778452012e+02  1.752991722532409e-05 
 1.306170888131554e+02  1.750511723106464e-05 
 1.309181922999119e+02  1.748033224788297e-05 
 1.312199899018914e+02  1.745556224244144e-05 
 1.315224832191948e+02  1.743080718159591e-05 
 1.318256738556116e+02  1.740606703239724e-05 
 1.321295634186284e+02  1.738134176209199e-05 
 1.324341535194372e+02  1.735663133812374e-05 
 1.327394457729446e+02  1.733193572813370e-05 
 1.330454417977797e+02  1.730725489996224e-05 
 1.333521432163029e+02  1.728258882164943e-05 
 1.336595516546147e+02  1.725793746143637e-05 
 1.339676687425639e+02  1.723330078776611e-05 
 1.342764961137567e+02  1.720867876928460e-05 
 1.345860354055650e+02  1.718407137484190e-05 
 1.348962882591355e+02  1.715947857349293e-05 
 1.352072563193978e+02  1.713490033449886e-05 
 1.355189412350736e+02  1.711033662732764e-05 
 1.358313446586853e+02  1.708578742165562e-05 
 1.361444682465648e+02  1.706125268736794e-05 
 1.364583136588622e+02  1.703673239456010e-05 
 1.367728825595546e+02  1.701222651353854e-05 
 1.370881766164549e+02  1.698773501482203e-05 
 1.374041975012210e+02  1.696325786914246e-05 
 1.377209468893641e+02  1.693879504744579e-05 
 1.380384264602579e+02  1.691434652089338e-05 
 1.383566378971474e+02  1.688991226086279e-05 
 1.386755828871580e+02  1.686549223894865e-05 
 1.389952631213044e+02  1.684108642696409e-05 
 1.393156802944993e+02  1.681669479694138e-05 
 1.396368361055627e+02  1.679231732113309e-05 
 1.399587322572307e+02  1.676795397201311e-05 
 1.402813704561646e+02  1.674360472227766e-05 
 1.406047524129601e+02  1.671926954484625e-05 
 1.409288798421561e+02  1.669494841286278e-05 
 1.412537544622440e+02  1.667064129969640e-05 
 1.415793779956767e+02  1.664634817894269e-05 
 1.419057521688776e+02  1.662206902442452e-05 
 1.422328787122503e+02  1.659780381019320e-05 
 1.425607593601871e+02  1.657355251052922e-05 
 1.428893958510785e+02  1.654931509994362e-05 
 1.432187899273224e+02  1.652509155317863e-05 
 1.435489433353336e+02  1.650088184520896e-05 
 1.438798578255525e+02  1.647668595124253e-05 
 1.442115351524547e+02  1.645250384672164e-05 
 1.445439770745605e+02  1.642833550732396e-05 
 1.448771853544439e+02  1.640418090896333e-05 
 1.452111617587418e+02  1.638004002779105e-05 
 1.455459080581641e+02  1.635591284019648e-05 
 1.458814260275023e+02  1.633179932280843e-05 
 1.462177174456392e+02  1.630769945249576e-05 
 1.465547840955584e+02  1.628361320636867e-05 
 1.468926277643539e+02  1.625954056177944e-05 
 1.472312502432390e+02  1.623548149632342e-05 
 1.475706533275565e+02  1.621143598784023e-05 
 1.479108388167877e+02  1.618740401441441e-05 
 1.482518085145622e+02  1.616338555437659e-05 
 1.485935642286675e+02  1.613938058630432e-05 
 1.489361077710583e+02  1.611538908902309e-05 
 1.492794409578663e+02  1.609141104160728e-05 
 1.496235656094099e+02  1.606744642338107e-05 
 1.499684835502038e+02  1.604349521391939e-05 
 1.503141966089686e+02  1.601955739304890e-05 
 1.506607066186405e+02  1.599563294084881e-05 
 1.510080154163811e+02  1.597172183765200e-05 
 1.513561248435869e+02  1.594782406404571e-05 
 1.517050367458997e+02  1.592393960087265e-05 
 1.520547529732155e+02  1.590006842923187e-05 
 1.524052753796950e+02  1.587621053047957e-05 
 1.527566058237731e+02  1.585236588623019e-05 
 1.531087461681687e+02  1.582853447835716e-05 
 1.534616982798950e+02  1.580471628899382e-05 
 1.538154640302690e+02  1.578091130053441e-05 
 1.541700452949214e+02  1.575711949563488e-05 
 1.545254439538067e+02  1.573334085721377e-05 
 1.548816618912134e+02  1.570957536845312e-05 
 1.552387009957734e+02  1.568582301279933e-05 
 1.555965631604725e+02  1.566208377396406e-05 
 1.559552502826603e+02  1.563835763592502e-05 
 1.563147642640603e+02  1.561464458292696e-05 
 1.566751070107797e+02  1.559094459948235e-05 
 1.570362804333199e+02  1.556725767037234e-05 
 1.573982864465866e+02  1.554358378064746e-05 
 1.577611269698994e+02  1.551992291562903e-05 
 1.581248039270027e+02  1.549627506090905e-05 
 1.584893192460757e+02  1.547264020235168e-05 
 1.588546748597421e+02  1.544901832609387e-05 
 1.592208727050812e+02  1.542540941854618e-05 
 1.595879147236373e+02  1.540181346639364e-05 
 1.599558028614309e+02  1.537823045659650e-05 
 1.603245390689681e+02  1.535466037639090e-05 
 1.606941253012515e+02  1.533110321328996e-05 
 1.610645635177908e+02  1.530755895508429e-05 
 1.614358556826122e+02  1.528402758984281e-05 
 1.618080037642701e+02  1.526050910591366e-05 
 1.621810097358564e+02  1.523700349192481e-05 
 1.625548755750117e+02  1.521351073678480e-05 
 1.629296032639355e+02  1.519003082968361e-05 
 1.633051947893966e+02  1.516656376009331e-05 
 1.636816521427439e+02  1.514310951776878e-05 
 1.640589773199168e+02  1.511966809274846e-05 
 1.644371723214560e+02  1.509623947535516e-05 
 1.648162391525136e+02  1.507282365619645e-05 
 1.651961798228641e+02  1.504942062616577e-05 
 1.655769963469154e+02  1.502603037644285e-05 
 1.659586907437185e+02  1.500265289849448e-05 
 1.663412650369793e+02  1.497928818407511e-05 
 1.667247212550685e+02  1.495593622522770e-05 
 1.671090614310329e+02  1.493259701428409e-05 
 1.674942876026058e+02  1.490927054386593e-05 
 1.678804018122180e+02  1.488595680688513e-05 
 1.682674061070086e+02  1.486265579654462e-05 
 1.686553025388359e+02  1.483936750633884e-05 
 1.690440931642881e+02  1.481609193005448e-05 
 1.694337800446944e+02  1.479282906177102e-05 
 1.698243652461359e+02  1.476957889586128e-05 
 1.702158508394565e+02  1.474634142699213e-05 
 1.706082389002736e+02  1.472311665012496e-05 
 1.710015315089900e+02  1.469990456051628e-05 
 1.713957307508036e+02  1.467670515371827e-05 
 1.717908387157198e+02  1.465351842557935e-05 
 1.721868574985616e+02  1.463034437224474e-05 
 1.725837891989812e+02  1.460718299015686e-05 
 1.729816359214709e+02  1.458403427605600e-05 
 1.733803997753744e+02  1.456089822698077e-05 
 1.737800828748981e+02  1.453777484026854e-05 
 1.741806873391218e+02  1.451466411355607e-05 
 1.745822152920107e+02  1.449156604477981e-05 
 1.749846688624259e+02  1.446848063217648e-05 
 1.753880501841363e+02  1.444540787428350e-05 
 1.757923613958293e+02  1.442234776993943e-05 
 1.761976046411228e+02  1.439930031828443e-05 
 1.766037820685763e+02  1.437626551876055e-05 
 1.770108958317018e+02  1.435324337111251e-05 
 1.774189480889762e+02  1.433023387538750e-05 
 1.778279410038518e+02  1.430723703193614e-05 
 1.782378767447684e+02  1.428425284141253e-05 
 1.786487574851644e+02  1.426128130477478e-05 
 1.790605854034886e+02  1.423832242328526e-05 
 1.794733626832117e+02  1.421537619851094e-05 
 1.798870915128378e+02  1.419244263232382e-05 
 1.803017740859158e+02  1.416952172690118e-05 
 1.807174126010515e+02  1.414661348472592e-05 
 1.811340092619189e+02  1.412371790858677e-05 
 1.815515662772721e+02  1.410083500157489e-05 
 1.819700858609568e+02  1.407796476709930e-05 
 1.823895702319221e+02  1.405510720886426e-05 
 1.828100216142325e+02  1.403226233088489e-05 
 1.832314422370793e+02  1.400943013748336e-05 
 1.836538343347927e+02  1.398661063328936e-05 
 1.840772001468535e+02  1.396380382324016e-05 
 1.845015419179052e+02  1.394100971258081e-05 
 1.849268618977655e+02  1.391822830686437e-05 
 1.853531623414387e+02  1.389545961195209e-05 
 1.857804455091273e+02  1.387270363401353e-05 
 1.862087136662441e+02  1.384996037952671e-05 
 1.866379690834243e+02  1.382722985527818e-05 
 1.870682140365372e+02  1.380451206836329e-05 
 1.874994508066989e+02  1.378180702618617e-05 
 1.879316816802838e+02  1.375911473645982e-05 
 1.883649089489369e+02  1.373643520720623e-05 
 1.887991349095861e+02  1.371376844675365e-05 
 1.892343618644541e+02  1.369111446374775e-05 
 1.896705921210711e+02  1.366847326713498e-05 
 1.901078279922864e+02  1.364584486617373e-05 
 1.905460717962810e+02  1.362322927043145e-05 
 1.909853258565799e+02  1.360062648978484e-05 
 1.914255925020646e+02  1.357803653441964e-05 
 1.918668740669848e+02  1.355545941483068e-05 
 1.923091728909716e+02  1.353289514182181e-05 
 1.927524913190493e+02  1.351034372650584e-05 
 1.931968317016480e+02  1.348780518030449e-05 
 1.936421963946162e+02  1.346527951494818e-05 
 1.940885877592331e+02  1.344276674247608e-05 
 1.945360081622215e+02  1.342026687523588e-05 
 1.949844599757596e+02  1.339777992588365e-05 
 1.954339455774945e+02  1.337530590738373e-05 
 1.958844673505538e+02  1.335284483300853e-05 
 1.963360276835594e+02  1.333039671633843e-05 
 1.967886289706391e+02  1.330796157126139e-05 
 1.972422736114399e+02  1.328553941197294e-05 
 1.976969640111405e+02  1.326313025297580e-05 
 1.981527025804641e+02  1.324073410907974e-05 
 1.986094917356913e+02  1.321835099540122e-05 
 1.990673338986727e+02  1.319598092736323e-05 
 1.995262314968419e+02  1.317362392069487e-05 
 1.999861869632282e+02  1.315127999143116e-05 
 2.004472027364698e+02  1.312894915591258e-05 
 2.009092812608264e+02  1.310663143078488e-05 
 2.013724249861923e+02  1.308432683299864e-05 
 2.018366363681095e+02  1.306203537980889e-05 
 2.023019178677804e+02  1.303975708877472e-05 
 2.027682719520813e+02  1.301749197775896e-05 
 2.032357010935752e+02  1.299524006492750e-05 
 2.037042077705247e+02  1.297300136874949e-05 
 2.041737944669057e+02  1.295077590799609e-05 
 2.046444636724200e+02  1.292856370174039e-05 
 2.051162178825091e+02  1.290636476935700e-05 
 2.055890595983666e+02  1.288417913052134e-05 
 2.060629913269523e+02  1.286200680520931e-05 
 2.065380155810051e+02  1.283984781369667e-05 
 2.070141348790563e+02  1.281770217655846e-05 
 2.074913517454429e+02  1.279556991466848e-05 
 2.079696687103213e+02  1.277345104919869e-05 
 2.084490883096805e+02  1.275134560161858e-05 
 2.089296130853555e+02  1.272925359369466e-05 
 2.094112455850407e+02  1.270717504748964e-05 
 2.098939883623037e+02  1.268510998536202e-05 
 2.103778439765987e+02  1.266305842996519e-05 
 2.108628149932800e+02  1.264102040424690e-05 
 2.113489039836156e+02  1.261899593144850e-05 
 2.118361135248010e+02  1.259698503510421e-05 
 2.123244461999726e+02  1.257498773904046e-05 
 2.128139045982217e+02  1.255300406737503e-05 
 2.133044913146080e+02  1.253103404451634e-05 
 2.137962089501735e+02  1.250907769516275e-05 
 2.142890601119560e+02  1.248713504430150e-05 
 2.147830474130034e+02  1.246520611720823e-05 
 2.152781734723872e+02  1.244329093944588e-05 
 2.157744409152164e+02  1.242138953686399e-05 
 2.162718523726517e+02  1.239950193559772e-05 
 2.167704104819190e+02  1.237762816206702e-05 
 2.172701178863238e+02  1.235576824297573e-05 
 2.177709772352651e+02  1.233392220531068e-05 
 2.182729911842493e+02  1.231209007634067e-05 
 2.187761623949043e+02  1.229027188361555e-05 
 2.192804935349938e+02  1.226846765496539e-05 
 2.197859872784312e+02  1.224667741849922e-05 
 2.202926463052942e+02  1.222490120260419e-05 
 2.208004733018385e+02  1.220313903594458e-05 
 2.213094709605121e+02  1.218139094638074e-05 
 2.218196419799701e+02  1.215965696528975e-05 
 2.223309890650884e+02  1.213793712107843e-05 
 2.228435149269783e+02  1.211623144350949e-05 
 2.233572222830009e+02  1.209453996261621e-05 
 2.238721138567816e+02  1.207286270870281e-05 
 2.243881923782241e+02  1.205119971234289e-05 
 2.249054605835255e+02  1.202955100437841e-05 
 2.254239212151901e+02  1.200791661591822e-05 
 2.259435770220448e+02  1.198629657833731e-05 
 2.264644307592529e+02  1.196469092327521e-05 
 2.269864851883290e+02  1.194309968263487e-05 
 2.275097430771537e+02  1.192152288858161e-05 
 2.280342071999883e+02  1.189996057354148e-05 
 2.285598803374894e+02  1.187841277020035e-05 
 2.290867652767236e+02  1.185687951150241e-05 
 2.296148648111823e+02  1.183536083064887e-05 
 2.301441817407968e+02  1.181385676109678e-05 
 2.306747188719528e+02  1.179236733655741e-05 
 2.312064790175052e+02  1.177089259099512e-05 
 2.317394649967934e+02  1.174943255862599e-05 
 2.322736796356561e+02  1.172798727391617e-05 
 2.328091257664461e+02  1.170655677158080e-05 
 2.333458062280454e+02  1.168514108658230e-05 
 2.338837238658805e+02  1.166374025412910e-05 
 2.344228815319371e+02  1.164235430967411e-05 
 2.349632820847755e+02  1.162098328891322e-05 
 2.355049283895456e+02  1.159962722778389e-05 
 2.360478233180022e+02  1.157828616245382e-05 
 2.365919697485201e+02  1.155696012935833e-05 
 2.371373705661097e+02  1.153564916514059e-05 
 2.376840286624317e+02  1.151435330668873e-05 
 2.382319469358129e+02  1.149307259112484e-05 
 2.387811282912615e+02  1.147180705580303e-05 
 2.393315756404824e+02  1.145055673830814e-05 
 2.398832919018925e+02  1.142932167645388e-05 
 2.404362800006367e+02  1.140810190828128e-05 
 2.409905428686027e+02  1.138689747205734e-05 
 2.415460834444371e+02  1.136570840627273e-05 
 2.421029046735607e+02  1.134453474964047e-05 
 2.426610095081843e+02  1.132337654109432e-05 
 2.432204009073241e+02  1.130223381978680e-05 
 2.437810818368177e+02  1.128110662508550e-05 
 2.443430552693395e+02  1.125999499658005e-05 
 2.449063241844167e+02  1.123889897406707e-05 
 2.454708915684451e+02  1.121781859755723e-05 
 2.460367604147046e+02  1.119675390727128e-05 
 2.466039337233757e+02  1.117570494363831e-05 
 2.471724145015546e+02  1.115467174729384e-05 
 2.477422057632700e+02  1.113365435907789e-05 
 2.483133105294983e+02  1.111265282003338e-05 
 2.488857318281802e+02  1.109166717140406e-05 
 2.494594726942365e+02  1.107069745463268e-05 
 2.500345361695840e+02  1.104974371135913e-05 
 2.506109253031521e+02  1.102880598341846e-05 
 2.511886431508985e+02  1.100788431283904e-05 
 2.517676927758259e+02  1.098697874184057e-05 
 2.523480772479977e+02  1.096608931283210e-05 
 2.529297996445545e+02  1.094521606841019e-05 
 2.535128630497307e+02  1.092435905135675e-05 
 2.540972705548703e+02  1.090351830463717e-05 
 2.546830252584437e+02  1.088269387139830e-05 
 2.552701302660642e+02  1.086188579496644e-05 
 2.558585886905039e+02  1.084109411884515e-05 
 2.564484036517109e+02  1.082031888671350e-05 
 2.570395782768254e+02  1.079956014242373e-05 
 2.576321157001964e+02  1.077881792999937e-05 
 2.582260190633983e+02  1.075809229363300e-05 
 2.588212915152477e+02  1.073738327768432e-05 
 2.594179362118198e+02  1.071669092667784e-05 
 2.600159563164655e+02  1.069601528530097e-05 
 2.606153549998277e+02  1.067535639840170e-05 
 2.612161354398586e+02  1.065471431098664e-05 
 2.618183008218363e+02  1.063408906821863e-05 
 2.624218543383818e+02  1.061348071541480e-05 
 2.630267991894756e+02  1.059288929804428e-05 
 2.636331385824753e+02  1.057231486172598e-05 
 2.642408757321318e+02  1.055175745222640e-05 
 2.648500138606070e+02  1.053121711545749e-05 
 2.654605561974907e+02  1.051069389747434e-05 
 2.660725059798176e+02  1.049018784447295e-05 
 2.666858664520844e+02  1.046969900278806e-05 
 2.673006408662674e+02  1.044922741889078e-05 
 2.679168324818393e+02  1.042877313938636e-05 
 2.685344445657867e+02  1.040833621101201e-05 
 2.691534803926274e+02  1.038791668063442e-05 
 2.697739432444277e+02  1.036751459524760e-05 
 2.703958364108199e+02  1.034713000197056e-05 
 2.710191631890196e+02  1.032676294804495e-05 
 2.716439268838434e+02  1.030641348083270e-05 
 2.722701308077262e+02  1.028608164781366e-05 
 2.728977782807389e+02  1.026576749658364e-05 
 2.735268726306059e+02  1.024547107485139e-05 
 2.741574171927228e+02  1.022519243043672e-05 
 2.747894153101741e+02  1.020493161126794e-05 
 2.754228703337509e+02  1.018468866537953e-05 
 2.760577856219687e+02  1.016446364090973e-05 
 2.766941645410851e+02  1.014425658609815e-05 
 2.773320104651178e+02  1.012406754928339e-05 
 2.779713267758624e+02  1.010389657890054e-05 
 2.786121168629104e+02  1.008374372347884e-05 
 2.792543841236670e+02  1.006360903163926e-05 
 2.798981319633693e+02  1.004349255209195e-05 
 2.805433637951042e+02  1.002339433363393e-05 
 2.811900830398267e+02  1.000331442514654e-05 
 2.818382931263779e+02  9.983252875593021e-06 
 2.824879974915031e+02  9.963209734016063e-06 
